alias_city,alias_address,georeferencingString,type
CASTIONE DELLA PRESOLANA,NEGOZIO ALIMENTARI 'PUNTO SPESA' - VIA BELOTTI,"NEGOZIO ALIMENTARI 'PUNTO SPESA' - VIA BELOTTI, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,FONTANELLA PIAZZA CHIESA,"FONTANELLA PIAZZA CHIESA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,FONTANELLA PIAZZA RISOL,"FONTANELLA PIAZZA RISOL, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,FONTANELLA PIAZZA VENEZIA,"FONTANELLA PIAZZA VENEZIA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,LOCALITA' CANTONIERA - CAMPEGGIO,"LOCALITA' CANTONIERA - CAMPEGGIO, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,LOCALITA' DENZIL - FONTANELLA,"LOCALITA' DENZIL - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,LOCALITA' DORGA - FONTANELLA,"LOCALITA' DORGA - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,LOCALITA' LANTANA - FONTANELLA PRESSO CHIESA,"LOCALITA' LANTANA - FONTANELLA PRESSO CHIESA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,LOCALITA' ROVENA,"LOCALITA' ROVENA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,LOCALITA' RUSIO - FONTANELLA,"LOCALITA' RUSIO - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,PASSO PRESOLANA - FONTANELLA,"PASSO PRESOLANA - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTIONE DELLA PRESOLANA,VIA MARONCELLI - BACINO CRAPU INTERNO,"VIA MARONCELLI - BACINO CRAPU INTERNO, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
CASTRO,FONTANELLA PIAZZA ALENNE,"FONTANELLA PIAZZA ALENNE, CASTRO, Bergamo, Lombardia, Italia",POINT
CASTRO,LOCALITA' ROCCA - FONTANELLA,"LOCALITA' ROCCA - FONTANELLA, CASTRO, Bergamo, Lombardia, Italia",POINT
CAVERNAGO,FONTANELLA VIA MANZONI,"FONTANELLA VIA MANZONI, CAVERNAGO, Bergamo, Lombardia, Italia",POINT
CAVERNAGO,LOCALITA' MALPAGA - OSTERIA CASTELLO,"LOCALITA' MALPAGA - OSTERIA CASTELLO, CAVERNAGO, Bergamo, Lombardia, Italia",POINT
CAZZANO S.ANDREA,"MUNICIPIO - VIA TORRE, 2","MUNICIPIO - VIA TORRE, 2, CAZZANO S.ANDREA, Bergamo, Lombardia, Italia",POINT
CAZZANO S.ANDREA,"SCUOLA ELEMENTARE - VIA A.TACCHINI, 2","SCUOLA ELEMENTARE - VIA A.TACCHINI, 2, CAZZANO S.ANDREA, Bergamo, Lombardia, Italia",POINT
CENATE SOPRA,"FRAZIONE S.AMBROGIO - VIA LAZZARINO, 1","FRAZIONE S.AMBROGIO - VIA LAZZARINO, 1, CENATE SOPRA, Bergamo, Lombardia, Italia",POINT
CENATE SOPRA,SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°,"SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°, CENATE SOPRA, Bergamo, Lombardia, Italia",POINT
CENATE SOPRA,"VIA PIAZZE, 5","VIA PIAZZE, 5, CENATE SOPRA, Bergamo, Lombardia, Italia",POINT
CENATE SOTTO,"MUNICIPIO - VIA F.LUSSANA, 24","MUNICIPIO - VIA F.LUSSANA, 24, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
CENATE SOTTO,SETTORE DOSSO - SCUOLA MATERNA S.ROCCO,"SETTORE DOSSO - SCUOLA MATERNA S.ROCCO, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
CENATE SOTTO,VIA DEI MILLE - USCITA SERBATOIO MAGEA,"VIA DEI MILLE - USCITA SERBATOIO MAGEA, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
CENATE SOTTO,VIA LORETO - USCITA SERBATOIO BELLINE,"VIA LORETO - USCITA SERBATOIO BELLINE, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
CENE,CIMITERO - VIA CADUTI,"CIMITERO - VIA CADUTI, CENE, Bergamo, Lombardia, Italia",POINT
CENE,"MUNICIPIO - PIAZZA ITALIA, 14","MUNICIPIO - PIAZZA ITALIA, 14, CENE, Bergamo, Lombardia, Italia",POINT
CENE,"VIA VALLE ROSSA, 21 - RUBINETTO ARMADIETTO CONTATORI","VIA VALLE ROSSA, 21 - RUBINETTO ARMADIETTO CONTATORI, CENE, Bergamo, Lombardia, Italia",POINT
CERETE,FONTANELLA VIA DONIZETTI,"FONTANELLA VIA DONIZETTI, CERETE, Bergamo, Lombardia, Italia",POINT
CERETE,FONTANELLA VIA ROMA,"FONTANELLA VIA ROMA, CERETE, Bergamo, Lombardia, Italia",POINT
CERETE,FRAZIONE NOVEZIO - FONTANELLA VIA CERVINO,"FRAZIONE NOVEZIO - FONTANELLA VIA CERVINO, CERETE, Bergamo, Lombardia, Italia",POINT
CHIUDUNO,FONTANELLA PIAZZA ROMA,"FONTANELLA PIAZZA ROMA, CHIUDUNO, Bergamo, Lombardia, Italia",POINT
CISERANO,MUNICIPIO - PIAZZA DELLA PACE,"MUNICIPIO - PIAZZA DELLA PACE, CISERANO, Bergamo, Lombardia, Italia",POINT
CIVIDATE AL PIANO,"BIBLIOTECA - VIA OSPEDALE, 40","BIBLIOTECA - VIA OSPEDALE, 40, CIVIDATE AL PIANO, Bergamo, Lombardia, Italia",POINT
CIVIDATE AL PIANO,OFFICINA BELLEBONO - VIA BERGAMO 54/56,"OFFICINA BELLEBONO - VIA BERGAMO 54/56, CIVIDATE AL PIANO, Bergamo, Lombardia, Italia",POINT
CIVIDATE AL PIANO,SCUOLA MATERNA  - VIA MARCONI,"SCUOLA MATERNA  - VIA MARCONI, CIVIDATE AL PIANO, Bergamo, Lombardia, Italia",POINT
CIVIDATE AL PIANO,STAZIONE FF.SS.,"STAZIONE FF.SS., CIVIDATE AL PIANO, Bergamo, Lombardia, Italia",POINT
CLUSONE,ABITAZIONE BOSIO - VIALE DEI TIGLI,"ABITAZIONE BOSIO - VIALE DEI TIGLI, CLUSONE, Bergamo, Lombardia, Italia",POINT
CLUSONE,FONTANELLA PIAZZA DELLA ROCCA,"FONTANELLA PIAZZA DELLA ROCCA, CLUSONE, Bergamo, Lombardia, Italia",POINT
CLUSONE,FONTANELLA PIAZZA PARADISO,"FONTANELLA PIAZZA PARADISO, CLUSONE, Bergamo, Lombardia, Italia",POINT
CLUSONE,FONTANELLA VIA BRESCIA,"FONTANELLA VIA BRESCIA, CLUSONE, Bergamo, Lombardia, Italia",POINT
CLUSONE,FONTANELLA VIA FURIA,"FONTANELLA VIA FURIA, CLUSONE, Bergamo, Lombardia, Italia",POINT
CLUSONE,FONTANELLA VIA S.ALESSANDRO,"FONTANELLA VIA S.ALESSANDRO, CLUSONE, Bergamo, Lombardia, Italia",POINT
CLUSONE,FONTANELLA VIA VITTORIO EMANUELE,"FONTANELLA VIA VITTORIO EMANUELE, CLUSONE, Bergamo, Lombardia, Italia",POINT
CLUSONE,LOCALITA' FIORINE - FONTANELLA VIALE EUROPA,"LOCALITA' FIORINE - FONTANELLA VIALE EUROPA, CLUSONE, Bergamo, Lombardia, Italia",POINT
COLERE,LOCALITA' ALBARETE - ABITAZIONE LAZZARONI -,"LOCALITA' ALBARETE - ABITAZIONE LAZZARONI -, COLERE, Bergamo, Lombardia, Italia",POINT
COLERE,LOCALITA' CANTONIERA  - NEGOZIO BETTINESCHI SPORT,"LOCALITA' CANTONIERA  - NEGOZIO BETTINESCHI SPORT, COLERE, Bergamo, Lombardia, Italia",POINT
COLERE,LOCALITA' DEZZO - FONTANELLA,"LOCALITA' DEZZO - FONTANELLA, COLERE, Bergamo, Lombardia, Italia",POINT
COLERE,LOCALITA' MAGNONE - FONTANELLA,"LOCALITA' MAGNONE - FONTANELLA, COLERE, Bergamo, Lombardia, Italia",POINT
COLERE,LOCALITA' VALLE RICHETTI - FONTANELLA,"LOCALITA' VALLE RICHETTI - FONTANELLA, COLERE, Bergamo, Lombardia, Italia",POINT
COLOGNO AL SERIO,CIMITERO - VIA DELLA REPUBBLICA,"CIMITERO - VIA DELLA REPUBBLICA, COLOGNO AL SERIO, Bergamo, Lombardia, Italia",POINT
COLOGNO AL SERIO,FONTANELLA VIA CIRCONVALLAZIONE,"FONTANELLA VIA CIRCONVALLAZIONE, COLOGNO AL SERIO, Bergamo, Lombardia, Italia",POINT
COLOGNO AL SERIO,FONTANELLA VIA DEI CANIANA,"FONTANELLA VIA DEI CANIANA, COLOGNO AL SERIO, Bergamo, Lombardia, Italia",POINT
COLZATE,CANILE - VIA BONFANTI,"CANILE - VIA BONFANTI, COLZATE, Bergamo, Lombardia, Italia",POINT
COLZATE,FONTANELLA PRESSO SANTUARIO S.PATRIZIO,"FONTANELLA PRESSO SANTUARIO S.PATRIZIO, COLZATE, Bergamo, Lombardia, Italia",POINT
COLZATE,FONTANELLA VIA XI FEBBRAIO BASSA,"FONTANELLA VIA XI FEBBRAIO BASSA, COLZATE, Bergamo, Lombardia, Italia",POINT
COLZATE,LOCALITA' BONDO - FONTANELLA,"LOCALITA' BONDO - FONTANELLA, COLZATE, Bergamo, Lombardia, Italia",POINT
COLZATE,LOCALITA' REZZO - FONTANELLA,"LOCALITA' REZZO - FONTANELLA, COLZATE, Bergamo, Lombardia, Italia",POINT
COLZATE,SCUOLA MATERNA - VIA ROMA,"SCUOLA MATERNA - VIA ROMA, COLZATE, Bergamo, Lombardia, Italia",POINT
COLZATE,VIA MORACCHIO,"VIA MORACCHIO, COLZATE, Bergamo, Lombardia, Italia",POINT
COMUN NUOVO,FONTANELLA PIAZZA DE GASPERI,"FONTANELLA PIAZZA DE GASPERI, COMUN NUOVO, Bergamo, Lombardia, Italia",POINT
COMUN NUOVO,FONTANELLA VIA MARCONI,"FONTANELLA VIA MARCONI, COMUN NUOVO, Bergamo, Lombardia, Italia",POINT
CORNA IMAGNA,"ABITAZIONE MANZINALI - VIA CANITO, 21","ABITAZIONE MANZINALI - VIA CANITO, 21, CORNA IMAGNA, Bergamo, Lombardia, Italia",POINT
CORNA IMAGNA,"ABITAZIONE PIZZAGALLI - VIA CILIPIANO, 19","ABITAZIONE PIZZAGALLI - VIA CILIPIANO, 19, CORNA IMAGNA, Bergamo, Lombardia, Italia",POINT
CORNA IMAGNA,FONTANELLA VIA BRANCILIONE,"FONTANELLA VIA BRANCILIONE, CORNA IMAGNA, Bergamo, Lombardia, Italia",POINT
CORNA IMAGNA,MUNICIPIO - VIA FINILGARELLO,"MUNICIPIO - VIA FINILGARELLO, CORNA IMAGNA, Bergamo, Lombardia, Italia",POINT
CORNALBA,CORNALBA ALTA - FONTANELLA VIA MANZONI (INIZIO),"CORNALBA ALTA - FONTANELLA VIA MANZONI (INIZIO), CORNALBA, Bergamo, Lombardia, Italia",POINT
CORNALBA,CORNALBA BASSA - FONTANELLA VIA XXV NOVEMBRE,"CORNALBA BASSA - FONTANELLA VIA XXV NOVEMBRE, CORNALBA, Bergamo, Lombardia, Italia",POINT
CORNALBA,FONTANELLA VIA MANZONI,"FONTANELLA VIA MANZONI, CORNALBA, Bergamo, Lombardia, Italia",POINT
CORNALBA,FONTANELLA VIA PAPA GIOVANNI XXIII°,"FONTANELLA VIA PAPA GIOVANNI XXIII°, CORNALBA, Bergamo, Lombardia, Italia",POINT
CORNALBA,LOCALITA' CIMA COSTA - CIMITERO,"LOCALITA' CIMA COSTA - CIMITERO, CORNALBA, Bergamo, Lombardia, Italia",POINT
CORNALBA,LOCALITA' PAIAROLO - FONTANELLA VIA VISTALLI,"LOCALITA' PAIAROLO - FONTANELLA VIA VISTALLI, CORNALBA, Bergamo, Lombardia, Italia",POINT
CORNALBA,LOCALITA' PASSONI - FONTANELLA VIA DEI PINI,"LOCALITA' PASSONI - FONTANELLA VIA DEI PINI, CORNALBA, Bergamo, Lombardia, Italia",POINT
CORTENUOVA,FONTANELLA PIAZZA CHIESA S.MARIA DEL SASSO,"FONTANELLA PIAZZA CHIESA S.MARIA DEL SASSO, CORTENUOVA, Bergamo, Lombardia, Italia",POINT
CORTENUOVA,FONTANELLA VIA G.MARCONI,"FONTANELLA VIA G.MARCONI, CORTENUOVA, Bergamo, Lombardia, Italia",POINT
CORTENUOVA,LOCALITA' GALEAZZE - FONTANELLA,"LOCALITA' GALEAZZE - FONTANELLA, CORTENUOVA, Bergamo, Lombardia, Italia",POINT
COSTA IMAGNA,SCUOLA MATERNA - PIAZZA CHIESA,"SCUOLA MATERNA - PIAZZA CHIESA, COSTA IMAGNA, Bergamo, Lombardia, Italia",POINT
COSTA MEZZATE,NEGOZIO ALIMENTARI - PIAZZA DON CAVAGNA,"NEGOZIO ALIMENTARI - PIAZZA DON CAVAGNA, COSTA MEZZATE, Bergamo, Lombardia, Italia",POINT
COSTA MEZZATE,SCUOLA ELEMENTARE - VIA IV NOVEMBRE,"SCUOLA ELEMENTARE - VIA IV NOVEMBRE, COSTA MEZZATE, Bergamo, Lombardia, Italia",POINT
COSTA SERINA,"AUTOFFICINA - VIA PAPA GIOVANNI XXIII°, 19","AUTOFFICINA - VIA PAPA GIOVANNI XXIII°, 19, COSTA SERINA, Bergamo, Lombardia, Italia",POINT
COSTA SERINA,FONTANELLA VIA S.LORENZO,"FONTANELLA VIA S.LORENZO, COSTA SERINA, Bergamo, Lombardia, Italia",POINT
COSTA SERINA,LOCALITA' AMBRIOLA - FONTANELLA,"LOCALITA' AMBRIOLA - FONTANELLA, COSTA SERINA, Bergamo, Lombardia, Italia",POINT
COSTA SERINA,LOCALITA' COSTA DI SOTTO - VIA MANZONI,"LOCALITA' COSTA DI SOTTO - VIA MANZONI, COSTA SERINA, Bergamo, Lombardia, Italia",POINT
COSTA SERINA,LOCALITA' TASSONE BASSO - ABITAZIONE GHERARDI,"LOCALITA' TASSONE BASSO - ABITAZIONE GHERARDI, COSTA SERINA, Bergamo, Lombardia, Italia",POINT
COSTA SERINA,LOCALITA' TRAFFICANTI - CIMITERO,"LOCALITA' TRAFFICANTI - CIMITERO, COSTA SERINA, Bergamo, Lombardia, Italia",POINT
COSTA SERINA,SCUOLA ELEMENTARE - LOCALITA' ASCENSIONE,"SCUOLA ELEMENTARE - LOCALITA' ASCENSIONE, COSTA SERINA, Bergamo, Lombardia, Italia",POINT
COSTA VOLPINO,FONTANELLA VIA C.BATTISTI,"FONTANELLA VIA C.BATTISTI, COSTA VOLPINO, Bergamo, Lombardia, Italia",POINT
COSTA VOLPINO,LOCALITA' CERATELLO - FONTANELLA,"LOCALITA' CERATELLO - FONTANELLA, COSTA VOLPINO, Bergamo, Lombardia, Italia",POINT
COSTA VOLPINO,LOCALITA' QUALINO - FONTANELLA,"LOCALITA' QUALINO - FONTANELLA, COSTA VOLPINO, Bergamo, Lombardia, Italia",POINT
COSTA VOLPINO,LOCALITA' VOLPINO - CIMITERO,"LOCALITA' VOLPINO - CIMITERO, COSTA VOLPINO, Bergamo, Lombardia, Italia",POINT
COSTA VOLPINO,MUNICIPIO - VIA NAZIONALE,"MUNICIPIO - VIA NAZIONALE, COSTA VOLPINO, Bergamo, Lombardia, Italia",POINT
COVO,SCUOLA ELEMENTARE UMBERTO I° - VIA UMBERTO I°,"SCUOLA ELEMENTARE UMBERTO I° - VIA UMBERTO I°, COVO, Bergamo, Lombardia, Italia",POINT
CREDARO,"FONTANELLA GIARDINI PUBBLICI - VIA GARIBALDI/VIA MADONNINA,2","FONTANELLA GIARDINI PUBBLICI - VIA GARIBALDI/VIA MADONNINA,2, CREDARO, Bergamo, Lombardia, Italia",POINT
CREDARO,MUNICIPIO - FONTANELLA VIA ROMA,"MUNICIPIO - FONTANELLA VIA ROMA, CREDARO, Bergamo, Lombardia, Italia",POINT
CREDARO,UTENZA BAR COMBATTENTI - VIA TITO SPERI/VIA GALILEI 2,"UTENZA BAR COMBATTENTI - VIA TITO SPERI/VIA GALILEI 2, CREDARO, Bergamo, Lombardia, Italia",POINT
CURNO,GIARDINI PUBBLICI - VIA G.MARCONI,"GIARDINI PUBBLICI - VIA G.MARCONI, CURNO, Bergamo, Lombardia, Italia",POINT
DALMINE,FRAZIONE MARIANO - FONTANELLA,"FRAZIONE MARIANO - FONTANELLA, DALMINE, Bergamo, Lombardia, Italia",POINT
DALMINE,"MUNICIPIO - PIAZZA LIBERTA', 1","MUNICIPIO - PIAZZA LIBERTA', 1, DALMINE, Bergamo, Lombardia, Italia",POINT
DOSSENA,"ABITAZIONE ASTORI - FRAZIONE MOLINI, 3","ABITAZIONE ASTORI - FRAZIONE MOLINI, 3, DOSSENA, Bergamo, Lombardia, Italia",POINT
DOSSENA,FONTANELLA VIA CHIESA,"FONTANELLA VIA CHIESA, DOSSENA, Bergamo, Lombardia, Italia",POINT
DOSSENA,FONTANELLA VIA VILLA,"FONTANELLA VIA VILLA, DOSSENA, Bergamo, Lombardia, Italia",POINT
DOSSENA,TRATTORIA ALPINA - VIA RIGOLI,"TRATTORIA ALPINA - VIA RIGOLI, DOSSENA, Bergamo, Lombardia, Italia",POINT
ENDINE GAIANO,LOCALITA' ROVA - FONTANELLA,"LOCALITA' ROVA - FONTANELLA, ENDINE GAIANO, Bergamo, Lombardia, Italia",POINT
ENDINE GAIANO,LOCALITA' S.FELICE - FONTANELLA VIA TRIESTE,"LOCALITA' S.FELICE - FONTANELLA VIA TRIESTE, ENDINE GAIANO, Bergamo, Lombardia, Italia",POINT
ENDINE GAIANO,MUNICIPIO - PIAZZA A.MORO,"MUNICIPIO - PIAZZA A.MORO, ENDINE GAIANO, Bergamo, Lombardia, Italia",POINT
ENTRATICO,LOCALITA' BUCA DEL CORNO - FONTANELLA,"LOCALITA' BUCA DEL CORNO - FONTANELLA, ENTRATICO, Bergamo, Lombardia, Italia",POINT
ENTRATICO,"MUNICIPIO - PIAZZA A. MORO, 8","MUNICIPIO - PIAZZA A. MORO, 8, ENTRATICO, Bergamo, Lombardia, Italia",POINT
FARA OLIVANA con SOLA,CIMITERO,"CIMITERO, FARA OLIVANA con SOLA, Bergamo, Lombardia, Italia",POINT
FARA OLIVANA con SOLA,LOCALITA' SOLA - SCUOLA ELEMENTARE -PIAZZA DELLA CHIESA,"LOCALITA' SOLA - SCUOLA ELEMENTARE -PIAZZA DELLA CHIESA, FARA OLIVANA con SOLA, Bergamo, Lombardia, Italia",POINT
FILAGO,CIMITERO - VIA CAVOUR,"CIMITERO - VIA CAVOUR, FILAGO, Bergamo, Lombardia, Italia",POINT
FILAGO,FRAZIONE MARNE - FONTANELLA PIAZZA PAPA GIOVANNI XXIII°,"FRAZIONE MARNE - FONTANELLA PIAZZA PAPA GIOVANNI XXIII°, FILAGO, Bergamo, Lombardia, Italia",POINT
FILAGO,MUNICIPIO - VIA LOCATELLI,"MUNICIPIO - VIA LOCATELLI, FILAGO, Bergamo, Lombardia, Italia",POINT
FINO DEL MONTE,FONTANELLA PRESSO CAMPO SPORTIVO,"FONTANELLA PRESSO CAMPO SPORTIVO, FINO DEL MONTE, Bergamo, Lombardia, Italia",POINT
FINO DEL MONTE,FONTANELLA PRESSO CIMITERO,"FONTANELLA PRESSO CIMITERO, FINO DEL MONTE, Bergamo, Lombardia, Italia",POINT
FINO DEL MONTE,FONTANELLA VIA MASU' E PRET,"FONTANELLA VIA MASU' E PRET, FINO DEL MONTE, Bergamo, Lombardia, Italia",POINT
FIORANO al SERIO,FONTANELLA PARCO VIA MILANO,"FONTANELLA PARCO VIA MILANO, FIORANO al SERIO, Bergamo, Lombardia, Italia",POINT
FIORANO al SERIO,FONTANELLA PRESSO CHIESA,"FONTANELLA PRESSO CHIESA, FIORANO al SERIO, Bergamo, Lombardia, Italia",POINT
FIORANO al SERIO,LOCALITA' CAZZAVIA  - SERBATOIO,"LOCALITA' CAZZAVIA  - SERBATOIO, FIORANO al SERIO, Bergamo, Lombardia, Italia",POINT
FONTANELLA,SCUOLA ELEMENTARE - VIA LAZZARO,"SCUOLA ELEMENTARE - VIA LAZZARO, FONTANELLA, Bergamo, Lombardia, Italia",POINT
FONTENO,FONTANELLA PIAZZA ONGARO,"FONTANELLA PIAZZA ONGARO, FONTENO, Bergamo, Lombardia, Italia",POINT
FONTENO,LOCALITA' XINO - FONTANELLA,"LOCALITA' XINO - FONTANELLA, FONTENO, Bergamo, Lombardia, Italia",POINT
FOPPOLO,ABITAZIONE MIDALI - VIA ROVERA,"ABITAZIONE MIDALI - VIA ROVERA, FOPPOLO, Bergamo, Lombardia, Italia",POINT
FOPPOLO,ABITAZIONE PASSERA - COMPLESSO S.CAMILLO,"ABITAZIONE PASSERA - COMPLESSO S.CAMILLO, FOPPOLO, Bergamo, Lombardia, Italia",POINT
FOPPOLO,FRAZIONE VENDULAPERTO - FONTANELLA,"FRAZIONE VENDULAPERTO - FONTANELLA, FOPPOLO, Bergamo, Lombardia, Italia",POINT
FOPPOLO,LOCALITA' CHIESA VECCHIA - FONTANELLA -,"LOCALITA' CHIESA VECCHIA - FONTANELLA -, FOPPOLO, Bergamo, Lombardia, Italia",POINT
FOPPOLO,MUNICIPIO - VIA MOIA,"MUNICIPIO - VIA MOIA, FOPPOLO, Bergamo, Lombardia, Italia",POINT
FORESTO SPARSO,"DISTRIBUTORE VIA TREMELLINI, 34 (SERB. MARONE VECCHIO)","DISTRIBUTORE VIA TREMELLINI, 34 (SERB. MARONE VECCHIO), FORESTO SPARSO, Bergamo, Lombardia, Italia",POINT
FORESTO SPARSO,"FONTANELLA VIA GAFFORELLI, CIV.106 (SERB.CICOGNA/CASINO)","FONTANELLA VIA GAFFORELLI, CIV.106 (SERB.CICOGNA/CASINO), FORESTO SPARSO, Bergamo, Lombardia, Italia",POINT
FORESTO SPARSO,SCUOLA ELEMENTARE - VIA BONINI (SERB. MARONE VECCHIO),"SCUOLA ELEMENTARE - VIA BONINI (SERB. MARONE VECCHIO), FORESTO SPARSO, Bergamo, Lombardia, Italia",POINT
FUIPIANO IMAGNA,"MUNICIPIO - VIA ARNOSTO, 25","MUNICIPIO - VIA ARNOSTO, 25, FUIPIANO IMAGNA, Bergamo, Lombardia, Italia",POINT
GANDELLINO,FONTANELLA VIA BOCCHETTA,"FONTANELLA VIA BOCCHETTA, GANDELLINO, Bergamo, Lombardia, Italia",POINT
GANDELLINO,FONTANELLA VIA FOPPI,"FONTANELLA VIA FOPPI, GANDELLINO, Bergamo, Lombardia, Italia",POINT
GANDELLINO,FONTANELLA VIA SAN MARTINO,"FONTANELLA VIA SAN MARTINO, GANDELLINO, Bergamo, Lombardia, Italia",POINT
GANDELLINO,LOCALITA' FOPPI - USCITA SERBATOIO STALLA MARINA,"LOCALITA' FOPPI - USCITA SERBATOIO STALLA MARINA, GANDELLINO, Bergamo, Lombardia, Italia",POINT
GANDELLINO,LOCALITA' TEZZI - USCITA SERBATOIO BERGAMO VERDE,"LOCALITA' TEZZI - USCITA SERBATOIO BERGAMO VERDE, GANDELLINO, Bergamo, Lombardia, Italia",POINT
GANDELLINO,VIA COSTA MAGRA - USCITA BACINO COSTA MAGRA,"VIA COSTA MAGRA - USCITA BACINO COSTA MAGRA, GANDELLINO, Bergamo, Lombardia, Italia",POINT
GANDINO,CIMITERO - VIALE RIMEMBRANZE,"CIMITERO - VIALE RIMEMBRANZE, GANDINO, Bergamo, Lombardia, Italia",POINT
GANDINO,FONTANELLA PARCO PIAZZA VITTORIO VENETO,"FONTANELLA PARCO PIAZZA VITTORIO VENETO, GANDINO, Bergamo, Lombardia, Italia",POINT
GANDINO,FONTANELLA SERBATOIO PINO DI SOPRA,"FONTANELLA SERBATOIO PINO DI SOPRA, GANDINO, Bergamo, Lombardia, Italia",POINT
GANDINO,FRAZIONE BARZIZZA - FONTANELLA,"FRAZIONE BARZIZZA - FONTANELLA, GANDINO, Bergamo, Lombardia, Italia",POINT
GANDINO,FRAZIONE CIRANO - FONTANELLA PIAZZA MONS.ANTONIETTI,"FRAZIONE CIRANO - FONTANELLA PIAZZA MONS.ANTONIETTI, GANDINO, Bergamo, Lombardia, Italia",POINT
GANDINO,RIFUGIO/TRATTORIA ONGARO - MONTE FARNO,"RIFUGIO/TRATTORIA ONGARO - MONTE FARNO, GANDINO, Bergamo, Lombardia, Italia",POINT
GANDINO,SCUOLA MATERNA - VIA MILANO,"SCUOLA MATERNA - VIA MILANO, GANDINO, Bergamo, Lombardia, Italia",POINT
GANDOSSO,FONTANELLA PIAZZA TOGLIATTI,"FONTANELLA PIAZZA TOGLIATTI, GANDOSSO, Bergamo, Lombardia, Italia",POINT
GANDOSSO,FONTANELLA VIA DEGLI ALPINI,"FONTANELLA VIA DEGLI ALPINI, GANDOSSO, Bergamo, Lombardia, Italia",POINT
GANDOSSO,FONTANELLA VIA ZANOLI,"FONTANELLA VIA ZANOLI, GANDOSSO, Bergamo, Lombardia, Italia",POINT
GAVERINA TERME,MUNICIPIO - VIA S.VITTORE,"MUNICIPIO - VIA S.VITTORE, GAVERINA TERME, Bergamo, Lombardia, Italia",POINT
GAVERINA TERME,"NEGOZIO ACCONCIATURE GIANPY & ROBY - VIA FONTI, 15","NEGOZIO ACCONCIATURE GIANPY & ROBY - VIA FONTI, 15, GAVERINA TERME, Bergamo, Lombardia, Italia",POINT
GAZZANIGA,CAMPO SPORTIVO - VIA MANNI,"CAMPO SPORTIVO - VIA MANNI, GAZZANIGA, Bergamo, Lombardia, Italia",POINT
GAZZANIGA,CIMITERO,"CIMITERO, GAZZANIGA, Bergamo, Lombardia, Italia",POINT
GAZZANIGA,FONTANELLA PIAZZALE STAZIONE,"FONTANELLA PIAZZALE STAZIONE, GAZZANIGA, Bergamo, Lombardia, Italia",POINT
GAZZANIGA,FRAZIONE OREZZO - CIMITERO,"FRAZIONE OREZZO - CIMITERO, GAZZANIGA, Bergamo, Lombardia, Italia",POINT
GAZZANIGA,RUBINETTO IN NICCHIA PARCHEGGIO AGENZIA  MAFFEIS,"RUBINETTO IN NICCHIA PARCHEGGIO AGENZIA  MAFFEIS, GAZZANIGA, Bergamo, Lombardia, Italia",POINT
GHISALBA,FONTANELLA VIA GHIDINI,"FONTANELLA VIA GHIDINI, GHISALBA, Bergamo, Lombardia, Italia",POINT
GHISALBA,SCUOLA ELEMENTARE - VIA COSSALI,"SCUOLA ELEMENTARE - VIA COSSALI, GHISALBA, Bergamo, Lombardia, Italia",POINT
GORLAGO,FONTANELLA PARCO VIA MONTENERO,"FONTANELLA PARCO VIA MONTENERO, GORLAGO, Bergamo, Lombardia, Italia",POINT
GORLAGO,LOCALITA' MONTECCHI - FONTANELLA PRESSO SEDE ALPINI,"LOCALITA' MONTECCHI - FONTANELLA PRESSO SEDE ALPINI, GORLAGO, Bergamo, Lombardia, Italia",POINT
GORLAGO,SCUOLA ELEMENTARE - VIA MACCARONI,"SCUOLA ELEMENTARE - VIA MACCARONI, GORLAGO, Bergamo, Lombardia, Italia",POINT
