alias_address,alias_city,geocode,geometry,georeferencingString,type
MUNICIPIO - VIA VITTORIO VENETO,BARBATA,"Via Vittorio Veneto, 24040, Barbata, Bergamo","{'type': 'Point', 'coordinates': [9.775626767679054, 45.477214534284485]}","MUNICIPIO - VIA VITTORIO VENETO, BARBATA, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA CHIESA,BEDULITA,"Via Chiesa, 24030, Bedulita, Bergamo","{'type': 'Point', 'coordinates': [9.543937838968334, 45.79474093238016]}","FONTANELLA PIAZZA CHIESA, BEDULITA, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA CHIESA,BERBENNO,"Piazza Chiesa, 24030, Berbenno, Bergamo","{'type': 'Point', 'coordinates': [9.568033177511815, 45.81339719625196]}","FONTANELLA PIAZZA CHIESA, BERBENNO, Bergamo, Lombardia, Italia",POINT
FRAZIONE PONTE GIURINO - FONTANELLA,BERBENNO,"Ponte Giurino, Berbenno, Bergamo","{'type': 'Point', 'coordinates': [9.562760000000026, 45.79610000000008]}","FRAZIONE PONTE GIURINO - FONTANELLA, BERBENNO, Bergamo, Lombardia, Italia",POINT
BORGO PALAZZO - FONTANELLA VIALE E.PIROVANO,BERGAMO - CIRCOSCRIZIONE N.1,"Viale Ernesto Pirovano, 24125, Bergamo","{'type': 'Point', 'coordinates': [9.689450495429567, 45.696197973186976]}","BORGO PALAZZO - FONTANELLA VIALE E.PIROVANO, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA MATTEOTTI,BERGAMO - CIRCOSCRIZIONE N.1,"Piazza Giacomo Matteotti, 24121, Bergamo","{'type': 'Point', 'coordinates': [9.670718585715118, 45.69532963349799]}","FONTANELLA PIAZZA MATTEOTTI, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
QUARTIERE CELADINA - MERCATO ORTOFRUTTICOLO - VIA BORGO PALAZZO,BERGAMO - CIRCOSCRIZIONE N.1,"Via Borgo Palazzo, 24121, Bergamo","{'type': 'Point', 'coordinates': [9.67937617795125, 45.69807928767832]}","QUARTIERE CELADINA - MERCATO ORTOFRUTTICOLO - VIA BORGO PALAZZO, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
"QUARTIERE MALPENSATA - PATRONATO S.VINCENZO  - VIA M.GAVAZZENI, 3",BERGAMO - CIRCOSCRIZIONE N.1,"Via Mauro Gavazzeni 3, 24125, Bergamo","{'type': 'Point', 'coordinates': [9.673560115182651, 45.68775852178431]}","QUARTIERE MALPENSATA - PATRONATO S.VINCENZO  - VIA M.GAVAZZENI, 3, BERGAMO - CIRCOSCRIZIONE N.1, Bergamo, Lombardia, Italia",POINT
QUARTIERE COLOGNOLA - FONTANELLA VIA COSTANTINA,BERGAMO - CIRCOSCRIZIONE N.2,"Via Costantina, 24126, Bergamo","{'type': 'Point', 'coordinates': [9.663576736146474, 45.67025349692144]}","QUARTIERE COLOGNOLA - FONTANELLA VIA COSTANTINA, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
QUARTIERE GRUMELLO A/P - FONTANELLA PIAZZA AQUILEIA,BERGAMO - CIRCOSCRIZIONE N.2,"Piazza Aquileia, 24127, Bergamo","{'type': 'Point', 'coordinates': [9.639603, 45.66669750000001]}","QUARTIERE GRUMELLO A/P - FONTANELLA PIAZZA AQUILEIA, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
QUARTIERE LORETO - FONTANELLA PARCO,BERGAMO - CIRCOSCRIZIONE N.2,Bergamo,"{'type': 'Point', 'coordinates': [9.66951000000006, 45.69523000000004]}","QUARTIERE LORETO - FONTANELLA PARCO, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
QUARTIERE S.LUCIA - FONTANELLA VIA DELLO STATUTO,BERGAMO - CIRCOSCRIZIONE N.2,"Via dello Statuto, 24128, Bergamo","{'type': 'Point', 'coordinates': [9.652398277366625, 45.699987463838205]}","QUARTIERE S.LUCIA - FONTANELLA VIA DELLO STATUTO, BERGAMO - CIRCOSCRIZIONE N.2, Bergamo, Lombardia, Italia",POINT
"BORGO S.CATERINA - SEDE A2A - VIA SUARDI,26",BERGAMO - CIRCOSCRIZIONE N.3,"Viale Suardi 26, 24040, Arcene, Bergamo","{'type': 'Point', 'coordinates': [9.615874451583938, 45.57968856480469]}","BORGO S.CATERINA - SEDE A2A - VIA SUARDI,26, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIALE DELLE MURA,BERGAMO - CIRCOSCRIZIONE N.3,"Viale delle Mura, 24121, Bergamo","{'type': 'Point', 'coordinates': [9.671224036891818, 45.70330088883444]}","FONTANELLA VIALE DELLE MURA, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
QUARTIERE MONTEROSSO - FONTANELLA VIA QUINTINO BASSO,BERGAMO - CIRCOSCRIZIONE N.3,"Via Quintino Basso, 24123, Bergamo","{'type': 'Point', 'coordinates': [9.677147480054728, 45.717037738075106]}","QUARTIERE MONTEROSSO - FONTANELLA VIA QUINTINO BASSO, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
QUARTIERE REDONA -FONTANELLA  VIA MONTELLO,BERGAMO - CIRCOSCRIZIONE N.3,"Via Montello, 24124, Bergamo","{'type': 'Point', 'coordinates': [9.695544057047435, 45.711146898769755]}","QUARTIERE REDONA -FONTANELLA  VIA MONTELLO, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
QUARTIERE S.ANTONIO - FONTANELLA VIA G.SOLARI,BERGAMO - CIRCOSCRIZIONE N.3,Bergamo,"{'type': 'Point', 'coordinates': [9.66951000000006, 45.69523000000004]}","QUARTIERE S.ANTONIO - FONTANELLA VIA G.SOLARI, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
S. VIGILIO - FONTANELLA L.GO DEL POZZO,BERGAMO - CIRCOSCRIZIONE N.3,"Largo del Pozzo, 24129, Bergamo","{'type': 'Point', 'coordinates': [9.646391882299381, 45.712701311581036]}","S. VIGILIO - FONTANELLA L.GO DEL POZZO, BERGAMO - CIRCOSCRIZIONE N.3, Bergamo, Lombardia, Italia",POINT
LOCALITA' VALLE ROSSA - TRATTORIA DES ALPES,BIANZANO,"Località Valle Rossa, 24060, Bianzano, Bergamo","{'type': 'Point', 'coordinates': [9.88121387504449, 45.77573298978501]}","LOCALITA' VALLE ROSSA - TRATTORIA DES ALPES, BIANZANO, Bergamo, Lombardia, Italia",POINT
"MUNICIPIO - VIA CHIESA, 7",BIANZANO,"Via Chiesa 7, 24060, Bianzano, Bergamo","{'type': 'Point', 'coordinates': [9.918089549541238, 45.77352852178431]}","MUNICIPIO - VIA CHIESA, 7, BIANZANO, Bergamo, Lombardia, Italia",POINT
RISTORANTE LA FORCELLA  - VIA FORCELLA,BIANZANO,"Via Forcella, 24060, Bianzano, Bergamo","{'type': 'Point', 'coordinates': [9.916260316899525, 45.77312046082696]}","RISTORANTE LA FORCELLA  - VIA FORCELLA, BIANZANO, Bergamo, Lombardia, Italia",POINT
BAR PELLEGRINI VIA MARCO POLO 1,BLELLO,"Via Marco Polo 1, 24010, Blello, Bergamo","{'type': 'Point', 'coordinates': [9.57395763918865, 45.83364627921403]}","BAR PELLEGRINI VIA MARCO POLO 1, BLELLO, Bergamo, Lombardia, Italia",POINT
CIMITERO - VIA DON MILESI,BOLGARE,"Via Don Antonio Milesi, 24060, Bolgare, Bergamo","{'type': 'Point', 'coordinates': [9.813746591650892, 45.63566468768254]}","CIMITERO - VIA DON MILESI, BOLGARE, Bergamo, Lombardia, Italia",POINT
SCUOLA MATERNA  - VIA DANTE,BOLGARE,"Via Dante Alighieri, 24060, Bolgare, Bergamo","{'type': 'Point', 'coordinates': [9.824911208800751, 45.63322578282711]}","SCUOLA MATERNA  - VIA DANTE, BOLGARE, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - VIA IV NOVEMBRE,BOLTIERE,"Via Quattro Novembre, 24046, Osio Sotto, Bergamo","{'type': 'Point', 'coordinates': [9.590781979976608, 45.61265419319273]}","MUNICIPIO - VIA IV NOVEMBRE, BOLTIERE, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - VIA NAZIONALE,BORGO DI TERZO,"Via Nazionale, 24060, Borgo di Terzo, Bergamo","{'type': 'Point', 'coordinates': [9.890807369017496, 45.719949837951255]}","MUNICIPIO - VIA NAZIONALE, BORGO DI TERZO, Bergamo, Lombardia, Italia",POINT
"ABITAZIONE BIANCHI - VIA TRE SANTELLE, 3",BOSSICO,"Via Tre Santelle 3, 24060, Bossico, Bergamo","{'type': 'Point', 'coordinates': [10.040443213024371, 45.82950229753588]}","ABITAZIONE BIANCHI - VIA TRE SANTELLE, 3, BOSSICO, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - PIAZZA SAN PIETRO,BOSSICO,"Piazza San Pietro, 24060, Bossico, Bergamo","{'type': 'Point', 'coordinates': [10.044681100420318, 45.82737546652656]}","MUNICIPIO - PIAZZA SAN PIETRO, BOSSICO, Bergamo, Lombardia, Italia",POINT
"BAR RONDI - VIA DENTELLA, 28",BRACCA,"Via Antonio Dentella 28, 24010, Bracca, Bergamo","{'type': 'Point', 'coordinates': [9.706775816753048, 45.82219836372041]}","BAR RONDI - VIA DENTELLA, 28, BRACCA, Bergamo, Lombardia, Italia",POINT
CAMPO BOCCE - LOCALITA' BRUGA,BRACCA,"Via Bruga, 24010, Bracca, Bergamo","{'type': 'Point', 'coordinates': [9.711436085760473, 45.82591993403041]}","CAMPO BOCCE - LOCALITA' BRUGA, BRACCA, Bergamo, Lombardia, Italia",POINT
LOCALITA' CORNALTA - RISTORANTE ACQUATA,BRACCA,Acquata,"{'type': 'Point', 'coordinates': [9.708200000000033, 45.81620000000004]}","LOCALITA' CORNALTA - RISTORANTE ACQUATA, BRACCA, Bergamo, Lombardia, Italia",POINT
LOCALITA' PONTE MERLO - ABITAZIONE GRITTI,BRACCA,"Località Ponte Merlo, 24010, Bracca, Bergamo","{'type': 'Point', 'coordinates': [9.709642723949258, 45.81838442778102]}","LOCALITA' PONTE MERLO - ABITAZIONE GRITTI, BRACCA, Bergamo, Lombardia, Italia",POINT
LOCALITA' PREGAROLDI - FONTANELLA,BRACCA,"Via Pregaroldi, 24010, Bracca, Bergamo","{'type': 'Point', 'coordinates': [9.695313298571085, 45.81640968057156]}","LOCALITA' PREGAROLDI - FONTANELLA, BRACCA, Bergamo, Lombardia, Italia",POINT
CIMITERO,BRUMANO,"Brumano, Bergamo","{'type': 'Point', 'coordinates': [9.500770000000045, 45.85370000000006]}","CIMITERO, BRUMANO, Bergamo, Lombardia, Italia",POINT
FONTANA VIA B. CAPPELLETTI,BRUMANO,"Brumano, Bergamo","{'type': 'Point', 'coordinates': [9.500770000000045, 45.85370000000006]}","FONTANA VIA B. CAPPELLETTI, BRUMANO, Bergamo, Lombardia, Italia",POINT
CIMITERO,BRUSAPORTO,"Brusaporto, Bergamo","{'type': 'Point', 'coordinates': [9.76643000000007, 45.669520000000034]}","CIMITERO, BRUSAPORTO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA BREMBO,BRUSAPORTO,"Via Brembo, 24060, Brusaporto, Bergamo","{'type': 'Point', 'coordinates': [9.762329573980105, 45.66677698993413]}","FONTANELLA VIA BREMBO, BRUSAPORTO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA DANTE,BRUSAPORTO,"Via Dante, 24060, Brusaporto, Bergamo","{'type': 'Point', 'coordinates': [9.767902499999998, 45.669708]}","FONTANELLA VIA DANTE, BRUSAPORTO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA OSPEDALE,CALCINATE,"Vicolo Ospedale, 24050, Calcinate, Bergamo","{'type': 'Point', 'coordinates': [9.797720676298708, 45.61937750173701]}","FONTANELLA VIA OSPEDALE, CALCINATE, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - PIAZZA VITTORIO VENETO,CALCINATE,"Piazza Vittorio Veneto, 24050, Calcinate, Bergamo","{'type': 'Point', 'coordinates': [9.799622999999997, 45.618034500000014]}","MUNICIPIO - PIAZZA VITTORIO VENETO, CALCINATE, Bergamo, Lombardia, Italia",POINT
SCUOLA MATERNA,CALCINATE,"Calcinate, Bergamo","{'type': 'Point', 'coordinates': [9.799410000000023, 45.62167000000005]}","SCUOLA MATERNA, CALCINATE, Bergamo, Lombardia, Italia",POINT
CENTRO SPORTIVO,CALCIO,Sport Centro Sportivo,"{'type': 'Point', 'coordinates': [9.84943000000004, 45.50964000000005]}","CENTRO SPORTIVO, CALCIO, Bergamo, Lombardia, Italia",POINT
CIMITERO,CALCIO,"Calcio, Bergamo","{'type': 'Point', 'coordinates': [9.846520000000055, 45.50669000000005]}","CIMITERO, CALCIO, Bergamo, Lombardia, Italia",POINT
DISTRETTO ASL - VIA SECCO D'ARAGONA,CALCIO,"Via Marco Secco d'Aragona, 24054, Calcio, Bergamo","{'type': 'Point', 'coordinates': [9.8510597665598, 45.50624159612289]}","DISTRETTO ASL - VIA SECCO D'ARAGONA, CALCIO, Bergamo, Lombardia, Italia",POINT
SCUOLA MEDIA  - VIA SCHIEPPATI,CALCIO,"Via Franco Schieppati, 24054, Calcio, Bergamo","{'type': 'Point', 'coordinates': [9.84957330773462, 45.50899265919561]}","SCUOLA MEDIA  - VIA SCHIEPPATI, CALCIO, Bergamo, Lombardia, Italia",POINT
SCUOLA MATERNA - VIA S.LORENZO,CAPIZZONE,"Via San Lorenzo, 24030, Capizzone, Bergamo","{'type': 'Point', 'coordinates': [9.56466724765133, 45.78853029062563]}","SCUOLA MATERNA - VIA S.LORENZO, CAPIZZONE, Bergamo, Lombardia, Italia",POINT
LOCALITA' MORTINI - FONTANELLA PRESSO CHIESA,CAROBBIO degli ANGELI,"Carobbio degli Angeli, Bergamo","{'type': 'Point', 'coordinates': [9.823390000000074, 45.66870000000006]}","LOCALITA' MORTINI - FONTANELLA PRESSO CHIESA, CAROBBIO degli ANGELI, Bergamo, Lombardia, Italia",POINT
MUNICIPIO - PIAZZA A.LOCATELLI,CAROBBIO degli ANGELI,"Piazza Antonio Locatelli, 24060, Carobbio degli Angeli, Bergamo","{'type': 'Point', 'coordinates': [9.830812046741631, 45.6686919025269]}","MUNICIPIO - PIAZZA A.LOCATELLI, CAROBBIO degli ANGELI, Bergamo, Lombardia, Italia",POINT
CAPOLUOGO - FONTANELLA PIAZZA VITTORIO VENETO,CARONA,"Piazza Vittorio Veneto, 24010, Carona, Bergamo","{'type': 'Point', 'coordinates': [9.782665576511299, 46.02043063266165]}","CAPOLUOGO - FONTANELLA PIAZZA VITTORIO VENETO, CARONA, Bergamo, Lombardia, Italia",POINT
LOCALITA' MADDALENE - LAVATOIO VIA CESARE BATTISTI,CARONA,"Via Cesare Battisti, 24010, Carona, Bergamo","{'type': 'Point', 'coordinates': [9.78934016111285, 46.02219722365657]}","LOCALITA' MADDALENE - LAVATOIO VIA CESARE BATTISTI, CARONA, Bergamo, Lombardia, Italia",POINT
PIAZZALE SEGGIOVIE VIA TEGIOLA - IMPIANTI DI RISALITA CARISOLE,CARONA,"Carona, Bergamo","{'type': 'Point', 'coordinates': [9.788160000000062, 46.023790000000076]}","PIAZZALE SEGGIOVIE VIA TEGIOLA - IMPIANTI DI RISALITA CARISOLE, CARONA, Bergamo, Lombardia, Italia",POINT
FRAZIONE COLOGNOLA - FONTANELLA,CASAZZA,"Via per Colognola, 24060, Casazza, Bergamo","{'type': 'Point', 'coordinates': [9.912639797685106, 45.7476677555946]}","FRAZIONE COLOGNOLA - FONTANELLA, CASAZZA, Bergamo, Lombardia, Italia",POINT
SCUOLA ELEMENTARE - VIA BROLI,CASAZZA,"Via Broli, 24060, Casazza, Bergamo","{'type': 'Point', 'coordinates': [9.903071575587337, 45.75358447079365]}","SCUOLA ELEMENTARE - VIA BROLI, CASAZZA, Bergamo, Lombardia, Italia",POINT
BENZINAIO VIA LUNGO ROMNA,CASNIGO,"Via Lungo Romna, 24020, Casnigo, Bergamo","{'type': 'Point', 'coordinates': [9.875079508498896, 45.80764782299894]}","BENZINAIO VIA LUNGO ROMNA, CASNIGO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA SANTO SPIRITO,CASNIGO,"Via Santo Spirito, 24020, Casnigo, Bergamo","{'type': 'Point', 'coordinates': [9.867889638200822, 45.81783368089959]}","FONTANELLA VIA SANTO SPIRITO, CASNIGO, Bergamo, Lombardia, Italia",POINT
"MUNICIPIO - VIA RAIMONDO RUGGERI , 38",CASNIGO,"Via Raimondo Ruggeri 38, 24020, Casnigo, Bergamo","{'type': 'Point', 'coordinates': [9.86687658505979, 45.81468817208147]}","MUNICIPIO - VIA RAIMONDO RUGGERI , 38, CASNIGO, Bergamo, Lombardia, Italia",POINT
SCUOLA MATERNA - VIA VITTORIO EMANUELE II°,CASNIGO,"Via Vittorio Emanuele II, 24020, Casnigo, Bergamo","{'type': 'Point', 'coordinates': [9.8662895415388, 45.81579338179527]}","SCUOLA MATERNA - VIA VITTORIO EMANUELE II°, CASNIGO, Bergamo, Lombardia, Italia",POINT
"SEDE UNIACQUE - VIA SERIO,85",CASNIGO,"Via Serio 85, 24020, Casnigo, Bergamo","{'type': 'Point', 'coordinates': [9.869177854434705, 45.83634603748044]}","SEDE UNIACQUE - VIA SERIO,85, CASNIGO, Bergamo, Lombardia, Italia",POINT
FONTANA VIA DEL LAGO / VIA CAMPO SPORTIVO,CASSIGLIO,"Via del Lago, 24010, Cassiglio, Bergamo","{'type': 'Point', 'coordinates': [9.610502952754594, 45.9606003087176]}","FONTANA VIA DEL LAGO / VIA CAMPO SPORTIVO, CASSIGLIO, Bergamo, Lombardia, Italia",POINT
"MUNICIPIO - PIAZZA CASTELLO, 2",CASTEL ROZZONE,"Piazza Castello 2, 24040, Castel Rozzone, Bergamo","{'type': 'Point', 'coordinates': [9.623485398695834, 45.55538041326679]}","MUNICIPIO - PIAZZA CASTELLO, 2, CASTEL ROZZONE, Bergamo, Lombardia, Italia",POINT
LOCALITA' CASTEL DE' CONTI - FONTANELLA VIA CONTI CALEPIO,CASTELLI CALEPIO,"Via Conti Calepio, 24060, Castelli Calepio, Bergamo","{'type': 'Point', 'coordinates': [9.913025316846229, 45.65004819800851]}","LOCALITA' CASTEL DE' CONTI - FONTANELLA VIA CONTI CALEPIO, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' CIVIDINO - FONTANELLA VIA PAGANI,CASTELLI CALEPIO,"Via Fratelli Pagani, 24060, Castelli Calepio, Bergamo","{'type': 'Point', 'coordinates': [9.890882485145537, 45.61091631352739]}","LOCALITA' CIVIDINO - FONTANELLA VIA PAGANI, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' QUINTANO - BAR EDICOLA,CASTELLI CALEPIO,"Quintano, Castelli Calepio, Bergamo","{'type': 'Point', 'coordinates': [9.880310000000065, 45.61740000000003]}","LOCALITA' QUINTANO - BAR EDICOLA, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
LOCALITA' TAGLIUNO - SCUOLA ELEMENTARE - VIA 11 FEBBRAIO,CASTELLI CALEPIO,"Via 11 Febbraio, 24060, Castelli Calepio, Bergamo","{'type': 'Point', 'coordinates': [9.903178550722627, 45.63923820476878]}","LOCALITA' TAGLIUNO - SCUOLA ELEMENTARE - VIA 11 FEBBRAIO, CASTELLI CALEPIO, Bergamo, Lombardia, Italia",POINT
NEGOZIO ALIMENTARI 'PUNTO SPESA' - VIA BELOTTI,CASTIONE DELLA PRESOLANA,"Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.034760000000063, 45.90737000000007]}","NEGOZIO ALIMENTARI 'PUNTO SPESA' - VIA BELOTTI, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA CHIESA,CASTIONE DELLA PRESOLANA,"Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.034760000000063, 45.90737000000007]}","FONTANELLA PIAZZA CHIESA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA RISOL,CASTIONE DELLA PRESOLANA,"Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.034760000000063, 45.90737000000007]}","FONTANELLA PIAZZA RISOL, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA VENEZIA,CASTIONE DELLA PRESOLANA,"Piazza Venezia, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.036729033930143, 45.90873379722142]}","FONTANELLA PIAZZA VENEZIA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
LOCALITA' CANTONIERA - CAMPEGGIO,CASTIONE DELLA PRESOLANA,"Via Cantoniera, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.076942637275446, 45.929384068637724]}","LOCALITA' CANTONIERA - CAMPEGGIO, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
LOCALITA' DENZIL - FONTANELLA,CASTIONE DELLA PRESOLANA,"Via Denzil, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.046910418916497, 45.92101309210442]}","LOCALITA' DENZIL - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
LOCALITA' DORGA - FONTANELLA,CASTIONE DELLA PRESOLANA,"Dorga, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.061620000000062, 45.91456000000005]}","LOCALITA' DORGA - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
LOCALITA' LANTANA - FONTANELLA PRESSO CHIESA,CASTIONE DELLA PRESOLANA,"Via Lantana, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.072550136322633, 45.9132106964558]}","LOCALITA' LANTANA - FONTANELLA PRESSO CHIESA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
LOCALITA' ROVENA,CASTIONE DELLA PRESOLANA,"Via Rovena, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.020782573651543, 45.90096746009267]}","LOCALITA' ROVENA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
LOCALITA' RUSIO - FONTANELLA,CASTIONE DELLA PRESOLANA,"Via Rusio, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.023102173249713, 45.92626062598468]}","LOCALITA' RUSIO - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
PASSO PRESOLANA - FONTANELLA,CASTIONE DELLA PRESOLANA,"Via Presolana, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.06164300666435, 45.91011948014301]}","PASSO PRESOLANA - FONTANELLA, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
VIA MARONCELLI - BACINO CRAPU INTERNO,CASTIONE DELLA PRESOLANA,"Via Piero Maroncelli, 24020, Castione della Presolana, Bergamo","{'type': 'Point', 'coordinates': [10.052780015526315, 45.922222149894736]}","VIA MARONCELLI - BACINO CRAPU INTERNO, CASTIONE DELLA PRESOLANA, Bergamo, Lombardia, Italia",POINT
FONTANELLA PIAZZA ALENNE,CASTRO,"Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.803680000000043, 45.46650000000005]}","FONTANELLA PIAZZA ALENNE, CASTRO, Bergamo, Lombardia, Italia",POINT
LOCALITA' ROCCA - FONTANELLA,CASTRO,"Via San Rocco, 24056, Fontanella, Bergamo","{'type': 'Point', 'coordinates': [9.797980487789218, 45.47329208373116]}","LOCALITA' ROCCA - FONTANELLA, CASTRO, Bergamo, Lombardia, Italia",POINT
FONTANELLA VIA MANZONI,CAVERNAGO,"Via Alessandro Manzoni, 24050, Cavernago, Bergamo","{'type': 'Point', 'coordinates': [9.766626570780051, 45.623474660600586]}","FONTANELLA VIA MANZONI, CAVERNAGO, Bergamo, Lombardia, Italia",POINT
LOCALITA' MALPAGA - OSTERIA CASTELLO,CAVERNAGO,"Malpaga, Cavernago, Bergamo","{'type': 'Point', 'coordinates': [9.758520000000033, 45.616100000000074]}","LOCALITA' MALPAGA - OSTERIA CASTELLO, CAVERNAGO, Bergamo, Lombardia, Italia",POINT
"MUNICIPIO - VIA TORRE, 2",CAZZANO S.ANDREA,"Via Torre 2, 24026, Cazzano Sant'Andrea, Bergamo","{'type': 'Point', 'coordinates': [9.882668996941574, 45.81133003052688]}","MUNICIPIO - VIA TORRE, 2, CAZZANO S.ANDREA, Bergamo, Lombardia, Italia",POINT
"SCUOLA ELEMENTARE - VIA A.TACCHINI, 2",CAZZANO S.ANDREA,"Via Angelo Tacchini 2, 24026, Cazzano Sant'Andrea, Bergamo","{'type': 'Point', 'coordinates': [9.886310779906522, 45.811049521784305]}","SCUOLA ELEMENTARE - VIA A.TACCHINI, 2, CAZZANO S.ANDREA, Bergamo, Lombardia, Italia",POINT
"FRAZIONE S.AMBROGIO - VIA LAZZARINO, 1",CENATE SOPRA,"Via Lazzarino, 24060, Cenate Sopra, Bergamo","{'type': 'Point', 'coordinates': [9.837957280128874, 45.71643451444328]}","FRAZIONE S.AMBROGIO - VIA LAZZARINO, 1, CENATE SOPRA, Bergamo, Lombardia, Italia",POINT
SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°,CENATE SOPRA,"Via Papa Giovanni XXIII, 24060, Cenate Sopra, Bergamo","{'type': 'Point', 'coordinates': [9.822181136695054, 45.71159239813738]}","SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°, CENATE SOPRA, Bergamo, Lombardia, Italia",POINT
"VIA PIAZZE, 5",CENATE SOPRA,"Via Piazze, 24060, Cenate Sopra, Bergamo","{'type': 'Point', 'coordinates': [9.799527491567233, 45.71585788674724]}","VIA PIAZZE, 5, CENATE SOPRA, Bergamo, Lombardia, Italia",POINT
"MUNICIPIO - VIA F.LUSSANA, 24",CENATE SOTTO,"Via F. Lussana 24, 24069, Cenate Sotto, Bergamo","{'type': 'Point', 'coordinates': [9.823560398214193, 45.69799879003454]}","MUNICIPIO - VIA F.LUSSANA, 24, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
SETTORE DOSSO - SCUOLA MATERNA S.ROCCO,CENATE SOTTO,"Cenate Sotto, Bergamo","{'type': 'Point', 'coordinates': [9.823780000000056, 45.69843000000003]}","SETTORE DOSSO - SCUOLA MATERNA S.ROCCO, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
VIA DEI MILLE - USCITA SERBATOIO MAGEA,CENATE SOTTO,"Via dei Mille, 24069, Cenate Sotto, Bergamo","{'type': 'Point', 'coordinates': [9.82188852750509, 45.70430825046164]}","VIA DEI MILLE - USCITA SERBATOIO MAGEA, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
VIA LORETO - USCITA SERBATOIO BELLINE,CENATE SOTTO,"Via Loreto, 24069, Cenate Sotto, Bergamo","{'type': 'Point', 'coordinates': [9.807059989890677, 45.710477549840206]}","VIA LORETO - USCITA SERBATOIO BELLINE, CENATE SOTTO, Bergamo, Lombardia, Italia",POINT
CIMITERO - VIA CADUTI,CENE,"Via Caduti, 24020, Cene, Bergamo","{'type': 'Point', 'coordinates': [9.82456414188035, 45.776713370256424]}","CIMITERO - VIA CADUTI, CENE, Bergamo, Lombardia, Italia",POINT
