alias_address,alias_city,geocode,geometry,georeferencingString,type
VIA 4 NOVEMBRE,Zugliano,"Via Quattro Novembre, Zugliano, Vicenza, Veneto, 36030, Italia","{'type': 'Point', 'coordinates': [11.52903, 45.7348698]}","VIA 4 NOVEMBRE, Zugliano, Veneto, Italia",POINT
VIA ADIGE,Zugliano,"Via Adige, Zugliano, Vicenza, Veneto, 36030, Italia","{'type': 'Point', 'coordinates': [11.4827557, 45.725964]}","VIA ADIGE, Zugliano, Veneto, Italia",POINT
MILANO VENEZIA AUTOSTARDA,Altavilla Vicentina,,,"MILANO VENEZIA AUTOSTARDA, Altavilla Vicentina, Veneto, Italia",POINT
PIAZZA A. DE GASPERI,Altavilla Vicentina,,,"PIAZZA A. DE GASPERI, Altavilla Vicentina, Veneto, Italia",POINT
PIAZZA VENEZIA,Altavilla Vicentina,,,"PIAZZA VENEZIA, Altavilla Vicentina, Veneto, Italia",POINT
PIAZZETTA PADRE TULLIO MARUZZO,Arcugnano,,,"PIAZZETTA PADRE TULLIO MARUZZO, Arcugnano, Veneto, Italia",POINT
STRADA SECONDINA,Arcugnano,,,"STRADA SECONDINA, Arcugnano, Veneto, Italia",POINT
CONTRA' COSTABRONZARA,Arsiero,,,"CONTRA' COSTABRONZARA, Arsiero, Veneto, Italia",POINT
CONTRA' FACCI A.,Arsiero,,,"CONTRA' FACCI A., Arsiero, Veneto, Italia",POINT
CONTRA' GARIONI,Arsiero,,,"CONTRA' GARIONI, Arsiero, Veneto, Italia",POINT
CONTRA' GROTTE,Arsiero,,,"CONTRA' GROTTE, Arsiero, Veneto, Italia",POINT
ALTA VIA DEI BERICI,Barbarano Mossano,,,"ALTA VIA DEI BERICI, Barbarano Mossano, Veneto, Italia",POINT
PANORAMICA SAN FRANCESCO,Barbarano Mossano,,,"PANORAMICA SAN FRANCESCO, Barbarano Mossano, Veneto, Italia",POINT
PIAZZA BREGANZATO,Barbarano Mossano,,,"PIAZZA BREGANZATO, Barbarano Mossano, Veneto, Italia",POINT
PIAZZA SCREMIN,Bolzano Vicentino,,,"PIAZZA SCREMIN, Bolzano Vicentino, Veneto, Italia",POINT
PIAZZALE OPPI,Bolzano Vicentino,,,"PIAZZALE OPPI, Bolzano Vicentino, Veneto, Italia",POINT
BORGO S. MARIA,Breganze,,,"BORGO S. MARIA, Breganze, Veneto, Italia",POINT
PIAZZA MAZZINI,Breganze,,,"PIAZZA MAZZINI, Breganze, Veneto, Italia",POINT
PIAZZA 4 NOVEMBRE,Bressanvido,,,"PIAZZA 4 NOVEMBRE, Bressanvido, Veneto, Italia",POINT
PIAZZA CHIESA,Caldogno,,,"PIAZZA CHIESA, Caldogno, Veneto, Italia",POINT
PIAZZA MADONNA SALUTE,Caltrano,,,"PIAZZA MADONNA SALUTE, Caltrano, Veneto, Italia",POINT
PIAZZA 29 APRILE,Camisano Vicentino,,,"PIAZZA 29 APRILE, Camisano Vicentino, Veneto, Italia",POINT
PIAZZA PIEVE,Camisano Vicentino,,,"PIAZZA PIEVE, Camisano Vicentino, Veneto, Italia",POINT
PIAZZA 11 FEBBRAIO,Carre',,,"PIAZZA 11 FEBBRAIO, Carre', Veneto, Italia",POINT
PIAZZA 4 NOVEMBRE,Carre',,,"PIAZZA 4 NOVEMBRE, Carre', Veneto, Italia",POINT
PIAZZA G.B. CLEMENTI,Castegnero,,,"PIAZZA G.B. CLEMENTI, Castegnero, Veneto, Italia",POINT
PIAZZA ORTIGARA,Castegnero,,,"PIAZZA ORTIGARA, Castegnero, Veneto, Italia",POINT
BORGO S. PIO X,Castelgomberto,,,"BORGO S. PIO X, Castelgomberto, Veneto, Italia",POINT
CONTRADA CANOVA,Castelgomberto,,,"CONTRADA CANOVA, Castelgomberto, Veneto, Italia",POINT
CONTRADA CESTARI,Castelgomberto,,,"CONTRADA CESTARI, Castelgomberto, Veneto, Italia",POINT
CONTRADA ROCCHI,Castelgomberto,,,"CONTRADA ROCCHI, Castelgomberto, Veneto, Italia",POINT
STRADA MARTIRI DELLE FOIBE,Chiuppano,,,"STRADA MARTIRI DELLE FOIBE, Chiuppano, Veneto, Italia",POINT
VIA 4 NOVEMBRE,Chiuppano,,,"VIA 4 NOVEMBRE, Chiuppano, Veneto, Italia",POINT
PIAZZA DELLA LIBERTA',Cogollo del Cengio,,,"PIAZZA DELLA LIBERTA', Cogollo del Cengio, Veneto, Italia",POINT
VIA ALIGHIERI,Cogollo del Cengio,,,"VIA ALIGHIERI, Cogollo del Cengio, Veneto, Italia",POINT
VIA ARTIGIANATO,Cogollo del Cengio,,,"VIA ARTIGIANATO, Cogollo del Cengio, Veneto, Italia",POINT
CONTRADA CAECCHIONI,Cornedo Vic.,,,"CONTRADA CAECCHIONI, Cornedo Vic., Veneto, Italia",POINT
CONTRADA CANTON,Cornedo Vic.,,,"CONTRADA CANTON, Cornedo Vic., Veneto, Italia",POINT
CONTRADA FERMI,Cornedo Vic.,,,"CONTRADA FERMI, Cornedo Vic., Veneto, Italia",POINT
CONTRADA GOBBI ALTI,Cornedo Vic.,,,"CONTRADA GOBBI ALTI, Cornedo Vic., Veneto, Italia",POINT
PIAZZA VITTORIO VENETO,Costabissara,,,"PIAZZA VITTORIO VENETO, Costabissara, Veneto, Italia",POINT
PIAZZETTA S. STEFANO,Costabissara,,,"PIAZZETTA S. STEFANO, Costabissara, Veneto, Italia",POINT
PIAZZA DEL COMUNE,Creazzo,,,"PIAZZA DEL COMUNE, Creazzo, Veneto, Italia",POINT
PIAZZA SAN NICOLA,Creazzo,,,"PIAZZA SAN NICOLA, Creazzo, Veneto, Italia",POINT
VIA DELLA RISARA,Dueville,,,"VIA DELLA RISARA, Dueville, Veneto, Italia",POINT
PIAZZA ARNALDI,Fara Vic.no,,,"PIAZZA ARNALDI, Fara Vic.no, Veneto, Italia",POINT
VIA 4 NOVEMBRE,Fara Vic.no,,,"VIA 4 NOVEMBRE, Fara Vic.no, Veneto, Italia",POINT
VIA ALIGHIERI,Fara Vic.no,,,"VIA ALIGHIERI, Fara Vic.no, Veneto, Italia",POINT
VIA ASTICO,Fara Vic.no,,,"VIA ASTICO, Fara Vic.no, Veneto, Italia",POINT
CONTRÀ ZANOTTI,Gambugliano,,,"CONTRÀ ZANOTTI, Gambugliano, Veneto, Italia",POINT
PIAZZA COROBBO,Gambugliano,,,"PIAZZA COROBBO, Gambugliano, Veneto, Italia",POINT
LARGO GALILEI,Grisignano di Zocco,,,"LARGO GALILEI, Grisignano di Zocco, Veneto, Italia",POINT
PARCO DEL DONATORE,Grisignano di Zocco,,,"PARCO DEL DONATORE, Grisignano di Zocco, Veneto, Italia",POINT
PIAZZA DON CORRADIN,Grisignano di Zocco,,,"PIAZZA DON CORRADIN, Grisignano di Zocco, Veneto, Italia",POINT
PIAZZA EUROPA UNITA,Grisignano di Zocco,,,"PIAZZA EUROPA UNITA, Grisignano di Zocco, Veneto, Italia",POINT
VIA ALESSANDRO MANZONI,Grumolo delle Abbadesse,,,"VIA ALESSANDRO MANZONI, Grumolo delle Abbadesse, Veneto, Italia",POINT
VIA ALESSANDRO VOLTA,Grumolo delle Abbadesse,,,"VIA ALESSANDRO VOLTA, Grumolo delle Abbadesse, Veneto, Italia",POINT
VIA ANDREA MANTEGNA,Grumolo delle Abbadesse,,,"VIA ANDREA MANTEGNA, Grumolo delle Abbadesse, Veneto, Italia",POINT
PIAZZA ARASELLA,Isola Vic.,,,"PIAZZA ARASELLA, Isola Vic., Veneto, Italia",POINT
PIAZZA DONATORI DI SANGUE,Isola Vic.,,,"PIAZZA DONATORI DI SANGUE, Isola Vic., Veneto, Italia",POINT
PIAZZA IGNAGO,Isola Vic.,,,"PIAZZA IGNAGO, Isola Vic., Veneto, Italia",POINT
PIAZZA MARCONI,Isola Vic.,,,"PIAZZA MARCONI, Isola Vic., Veneto, Italia",POINT
CONTRA' BERTA,Laghi,,,"CONTRA' BERTA, Laghi, Veneto, Italia",POINT
CONTRA' BRAGIOLI,Laghi,,,"CONTRA' BRAGIOLI, Laghi, Veneto, Italia",POINT
CONTRA' CHEZZI,Laghi,,,"CONTRA' CHEZZI, Laghi, Veneto, Italia",POINT
CONTRA' CRUZZI,Laghi,,,"CONTRA' CRUZZI, Laghi, Veneto, Italia",POINT
LOCALITA' VAL DELLE LANZE,Lastebasse,,,"LOCALITA' VAL DELLE LANZE, Lastebasse, Veneto, Italia",POINT
VIA GIACONI,Lastebasse,,,"VIA GIACONI, Lastebasse, Veneto, Italia",POINT
PIAZZA GARZADORI DA SCHIO,Longare,,,"PIAZZA GARZADORI DA SCHIO, Longare, Veneto, Italia",POINT
PIAZZA LUIGI MAZZARETTO,Longare,,,"PIAZZA LUIGI MAZZARETTO, Longare, Veneto, Italia",POINT
PIAZZA VALAUGURIE,Longare,,,"PIAZZA VALAUGURIE, Longare, Veneto, Italia",POINT
PIAZZETTA MONSIGOR CANEUS,Longare,,,"PIAZZETTA MONSIGOR CANEUS, Longare, Veneto, Italia",POINT
PIAZZA 25 APRILE,Lugo di Vicenza,,,"PIAZZA 25 APRILE, Lugo di Vicenza, Veneto, Italia",POINT
CORTE FILANDA CORIELI,Malo,,,"CORTE FILANDA CORIELI, Malo, Veneto, Italia",POINT
LARGO 25 MARZO,Malo,,,"LARGO 25 MARZO, Malo, Veneto, Italia",POINT
PIAZZA SILVA,Marano Vic.,,,"PIAZZA SILVA, Marano Vic., Veneto, Italia",POINT
VIA 1 MAGGIO,Marano Vic.,,,"VIA 1 MAGGIO, Marano Vic., Veneto, Italia",POINT
VIA 25 APRILE,Marano Vic.,,,"VIA 25 APRILE, Marano Vic., Veneto, Italia",POINT
VIA 4 NOVEMBRE,Marano Vic.,,,"VIA 4 NOVEMBRE, Marano Vic., Veneto, Italia",POINT
PIAZZA DON MONTANARO,Monte di Malo,,,"PIAZZA DON MONTANARO, Monte di Malo, Veneto, Italia",POINT
VIA 1 MAGGIO,Monte di Malo,,,"VIA 1 MAGGIO, Monte di Malo, Veneto, Italia",POINT
CORTE MILLEARTE,Montecchio Precalcino,,,"CORTE MILLEARTE, Montecchio Precalcino, Veneto, Italia",POINT
VIA ALESSANDRO MAGANZA,Montecchio Precalcino,,,"VIA ALESSANDRO MAGANZA, Montecchio Precalcino, Veneto, Italia",POINT
VIA ANDREA PALLADIO,Montecchio Precalcino,,,"VIA ANDREA PALLADIO, Montecchio Precalcino, Veneto, Italia",POINT
VIA ARTIGIANATO,Montecchio Precalcino,,,"VIA ARTIGIANATO, Montecchio Precalcino, Veneto, Italia",POINT
VIA ANTONIO VIVALDI,Montegalda,,,"VIA ANTONIO VIVALDI, Montegalda, Veneto, Italia",POINT
PIAZZA GUGLIELMO MARCONI,Montegaldella,,,"PIAZZA GUGLIELMO MARCONI, Montegaldella, Veneto, Italia",POINT
VIA BERTONIERA,Montegaldella,,,"VIA BERTONIERA, Montegaldella, Veneto, Italia",POINT
CA' SETTECAMINI,Monteviale,,,"CA' SETTECAMINI, Monteviale, Veneto, Italia",POINT
CORTE ALDO MORO,Monteviale,,,"CORTE ALDO MORO, Monteviale, Veneto, Italia",POINT
PIAZZA LIBERTÀ,Monteviale,,,"PIAZZA LIBERTÀ, Monteviale, Veneto, Italia",POINT
CAVAZZALE PARMESANA CICLABILE,Monticello Conte Otto,,,"CAVAZZALE PARMESANA CICLABILE, Monticello Conte Otto, Veneto, Italia",POINT
CAVAZZALE VICENZA CICLABILE,Monticello Conte Otto,,,"CAVAZZALE VICENZA CICLABILE, Monticello Conte Otto, Veneto, Italia",POINT
LARGO MONTE GRAPPA,Monticello Conte Otto,,,"LARGO MONTE GRAPPA, Monticello Conte Otto, Veneto, Italia",POINT
PIAZZA DEL DONATORE,Monticello Conte Otto,,,"PIAZZA DEL DONATORE, Monticello Conte Otto, Veneto, Italia",POINT
PIAZZA MERCATO,Nanto,,,"PIAZZA MERCATO, Nanto, Veneto, Italia",POINT
VIA ANDREA PALLADIO,Nanto,,,"VIA ANDREA PALLADIO, Nanto, Veneto, Italia",POINT
PIAZZA COLONNA,Noventa Vicentina,,,"PIAZZA COLONNA, Noventa Vicentina, Veneto, Italia",POINT
PIAZZA IV NOVEMBRE,Noventa Vicentina,,,"PIAZZA IV NOVEMBRE, Noventa Vicentina, Veneto, Italia",POINT
SANTA MARIA MADDALENA,Noventa Vicentina,,,"SANTA MARIA MADDALENA, Noventa Vicentina, Veneto, Italia",POINT
PIAZZA BELFIORE,Pedemonte,,,"PIAZZA BELFIORE, Pedemonte, Veneto, Italia",POINT
PIAZZA SAMOGGIA,Pedemonte,,,"PIAZZA SAMOGGIA, Pedemonte, Veneto, Italia",POINT
VIA 1 MAGGIO,Pedemonte,,,"VIA 1 MAGGIO, Pedemonte, Veneto, Italia",POINT
VIA BATTISTI C.,Pedemonte,,,"VIA BATTISTI C., Pedemonte, Veneto, Italia",POINT
PIAZZA ALPINI,Piovene Rocchette,,,"PIAZZA ALPINI, Piovene Rocchette, Veneto, Italia",POINT
CONTRADA BOARO,Posina,,,"CONTRADA BOARO, Posina, Veneto, Italia",POINT
CONTRADA MOGENTALE,Posina,,,"CONTRADA MOGENTALE, Posina, Veneto, Italia",POINT
PIAZZA LIBERTA',Posina,,,"PIAZZA LIBERTA', Posina, Veneto, Italia",POINT
VIA ARREDO,Posina,,,"VIA ARREDO, Posina, Veneto, Italia",POINT
PIAZZA QUATTRO NOVEMBRE,Quinto Vicentino,,,"PIAZZA QUATTRO NOVEMBRE, Quinto Vicentino, Veneto, Italia",POINT
CONTRADA ALPE,Recoaro Terme,,,"CONTRADA ALPE, Recoaro Terme, Veneto, Italia",POINT
CONTRADA BALLESTRI,Recoaro Terme,,,"CONTRADA BALLESTRI, Recoaro Terme, Veneto, Italia",POINT
VIA BATTISTI,Salcedo,,,"VIA BATTISTI, Salcedo, Veneto, Italia",POINT
PIAZZA MARCONI,San Vito di Leguzzano,,,"PIAZZA MARCONI, San Vito di Leguzzano, Veneto, Italia",POINT
VIA C.B. CAVOUR,San Vito di Leguzzano,,,"VIA C.B. CAVOUR, San Vito di Leguzzano, Veneto, Italia",POINT
PIAZZA GIACOMO ZANELLA,Sandrigo,,,"PIAZZA GIACOMO ZANELLA, Sandrigo, Veneto, Italia",POINT
PIAZZA GUGLIELMO ZANNINI,Sandrigo,,,"PIAZZA GUGLIELMO ZANNINI, Sandrigo, Veneto, Italia",POINT
PIAZZA MATTEOTTI,Sandrigo,,,"PIAZZA MATTEOTTI, Sandrigo, Veneto, Italia",POINT
PIAZZA MORO,Santorso,,,"PIAZZA MORO, Santorso, Veneto, Italia",POINT
VIA 29 APRILE,Santorso,,,"VIA 29 APRILE, Santorso, Veneto, Italia",POINT
VIA ACATE,Santorso,,,"VIA ACATE, Santorso, Veneto, Italia",POINT
PIAZZA CAVALLINO,Sarcedo,,,"PIAZZA CAVALLINO, Sarcedo, Veneto, Italia",POINT
PIAZZA VELLERE A.,Sarcedo,,,"PIAZZA VELLERE A., Sarcedo, Veneto, Italia",POINT
VIA 1 MAGGIO,Sarcedo,,,"VIA 1 MAGGIO, Sarcedo, Veneto, Italia",POINT
CONTRADA ANGELINI,Schio,,,"CONTRADA ANGELINI, Schio, Veneto, Italia",POINT
CONTRADA BALLARE,Schio,,,"CONTRADA BALLARE, Schio, Veneto, Italia",POINT
PIAZZA LUIGI MURANO,Sossano,,,"PIAZZA LUIGI MURANO, Sossano, Veneto, Italia",POINT
PIAZZA MAZZINI,Sossano,,,"PIAZZA MAZZINI, Sossano, Veneto, Italia",POINT
VIA ALBARELLA,Sossano,,,"VIA ALBARELLA, Sossano, Veneto, Italia",POINT
PIAZZA SANTA REPARATA,Sovizzo,,,"PIAZZA SANTA REPARATA, Sovizzo, Veneto, Italia",POINT
PIAZZALE DEL DONATORE,Sovizzo,,,"PIAZZALE DEL DONATORE, Sovizzo, Veneto, Italia",POINT
CORSO CAMPAGNA,Thiene,,,"CORSO CAMPAGNA, Thiene, Veneto, Italia",POINT
CORTE PASINATI ARCH.CLARO,Thiene,,,"CORTE PASINATI ARCH.CLARO, Thiene, Veneto, Italia",POINT
CONTRA' CANALE,Tonezza del Cimone,,,"CONTRA' CANALE, Tonezza del Cimone, Veneto, Italia",POINT
CONTRA' RIOLO,Torrebelvicino,,,"CONTRA' RIOLO, Torrebelvicino, Veneto, Italia",POINT
CONTRA' VALLE,Torrebelvicino,,,"CONTRA' VALLE, Torrebelvicino, Veneto, Italia",POINT
CONTRADA NASIERON,Torrebelvicino,,,"CONTRADA NASIERON, Torrebelvicino, Veneto, Italia",POINT
MILANO VENEZIA AUTOSTARDA,Torri di Quartesolo,,,"MILANO VENEZIA AUTOSTARDA, Torri di Quartesolo, Veneto, Italia",POINT
CONTRA' LORA,Trissino,,,"CONTRA' LORA, Trissino, Veneto, Italia",POINT
CONTRA' SIMONI,Trissino,,,"CONTRA' SIMONI, Trissino, Veneto, Italia",POINT
CONTRADA GIACOMONI,Trissino,,,"CONTRADA GIACOMONI, Trissino, Veneto, Italia",POINT
CONTRADA MANZINI,Trissino,,,"CONTRADA MANZINI, Trissino, Veneto, Italia",POINT
CONTRADA ASNICAR,Valdagno,,,"CONTRADA ASNICAR, Valdagno, Veneto, Italia",POINT
CONTRADA BARBARANA,Valdagno,,,"CONTRADA BARBARANA, Valdagno, Veneto, Italia",POINT
LOCALITA' ROCCHETTA,Valdastico,,,"LOCALITA' ROCCHETTA, Valdastico, Veneto, Italia",POINT
PIAZZA 7 COMUNI,Valdastico,,,"PIAZZA 7 COMUNI, Valdastico, Veneto, Italia",POINT
PIAZZA ORTIGARA,Valdastico,,,"PIAZZA ORTIGARA, Valdastico, Veneto, Italia",POINT
PIAZZA PRIMA ARMATA,Valdastico,,,"PIAZZA PRIMA ARMATA, Valdastico, Veneto, Italia",POINT
CONTRA' FECCHIERA MALUNGA,Valli del Pasubio,,,"CONTRA' FECCHIERA MALUNGA, Valli del Pasubio, Veneto, Italia",POINT
CONTRA' LORENZI,Valli del Pasubio,,,"CONTRA' LORENZI, Valli del Pasubio, Veneto, Italia",POINT
LOCALITA' S.CARLO SAVENA,Valli del Pasubio,,,"LOCALITA' S.CARLO SAVENA, Valli del Pasubio, Veneto, Italia",POINT
VIA 4 NOVEMBRE,Valli del Pasubio,,,"VIA 4 NOVEMBRE, Valli del Pasubio, Veneto, Italia",POINT
PIAZZA 29 APRILE,Velo dAstico,,,"PIAZZA 29 APRILE, Velo dAstico, Veneto, Italia",POINT
PIAZZA 4 NOVEMBRE,Velo dAstico,,,"PIAZZA 4 NOVEMBRE, Velo dAstico, Veneto, Italia",POINT
PIAZZALE ALPINI,Velo dAstico,,,"PIAZZALE ALPINI, Velo dAstico, Veneto, Italia",POINT
ALTA VIA DEI BERICI,Villaga,,,"ALTA VIA DEI BERICI, Villaga, Veneto, Italia",POINT
VIA ALESSANDRO VOLTA,Villaga,,,"VIA ALESSANDRO VOLTA, Villaga, Veneto, Italia",POINT
VIA ANDREATTA,Villaga,,,"VIA ANDREATTA, Villaga, Veneto, Italia",POINT
VIA BERICO EUGANEA,Villaga,,,"VIA BERICO EUGANEA, Villaga, Veneto, Italia",POINT
PIAZZA MARCONI,Villaverla,,,"PIAZZA MARCONI, Villaverla, Veneto, Italia",POINT
PIAZZA POPOLO,Villaverla,,,"PIAZZA POPOLO, Villaverla, Veneto, Italia",POINT
PIAZZALE MORO,Zane',,,"PIAZZALE MORO, Zane', Veneto, Italia",POINT
STRADA DEL GATTO,Zane',,,"STRADA DEL GATTO, Zane', Veneto, Italia",POINT
VIA ALBERA,Zugliano,,,"VIA ALBERA, Zugliano, Veneto, Italia",POINT
