alias_address,alias_city,geocode,geometry,georeferencingString,type
Via Giuseppe Bazzini,CARNATE,"Via Giuseppe Bazzini, 20866, Carnate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.381229474571336, 45.649855977793166]}","Via Giuseppe Bazzini, CARNATE, Monza, Lombardia",POINT
"Via Achille Grandi, 2-6 20866 Carnate MB",CARNATE,"Via Achille Grandi 2, 20866, Carnate, MB","{'type': 'Point', 'coordinates': [9.378478817790977, 45.640597452680474]}","Via Achille Grandi, 2-6 20866 Carnate MB, CARNATE, Monza, Lombardia",POINT
Via della Pace 20866 Carnate MB,CARNATE,"Via della Pace, 20866, Carnate, MB","{'type': 'Point', 'coordinates': [9.379065073360161, 45.649388006527424]}","Via della Pace 20866 Carnate MB, CARNATE, Monza, Lombardia",POINT
"Piazza Calchi Novati, Frazione Passirano",CARNATE,"Piazza Calchi Novati, 20866, Carnate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.378674999999992, 45.63802350000002]}","Piazza Calchi Novati, Frazione Passirano, CARNATE, Monza, Lombardia",POINT
Via Giuseppe Parini,CARNATE,"Via Giuseppe Parini, 20866, Carnate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.374631126884124, 45.65413595601666]}","Via Giuseppe Parini, CARNATE, Monza, Lombardia",POINT
Via F. L. Miles,CAVENAGO DI BRIANZA,"Via Miles, 20873, Cavenago di Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.401310993489313, 45.57811398262487]}","Via F. L. Miles, CAVENAGO DI BRIANZA, Monza, Lombardia",POINT
"Via I Maggio, 8, 20873 Cavenago di Brianza MB",CAVENAGO DI BRIANZA,"Via 1 Maggio 8, 20873, Cavenago di Brianza, MB","{'type': 'Point', 'coordinates': [9.40691762323271, 45.58275402331353]}","Via I Maggio, 8, 20873 Cavenago di Brianza MB, CAVENAGO DI BRIANZA, Monza, Lombardia",POINT
Via Don Luigi Besana,CAVENAGO DI BRIANZA,"Via L. Besana, 20873, Cavenago di Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.41550438030121, 45.58741091451987]}","Via Don Luigi Besana, CAVENAGO DI BRIANZA, Monza, Lombardia",POINT
Via Giuseppe Parini,CAVENAGO DI BRIANZA,"Via Giuseppe Parini, 20873, Cavenago di Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.417026250000015, 45.58513950000001]}","Via Giuseppe Parini, CAVENAGO DI BRIANZA, Monza, Lombardia",POINT
Via Solferino,CERIANO LAGHETTO,"Via Solferino, 20816, Ceriano Laghetto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.051884799770772, 45.63116019290819]}","Via Solferino, CERIANO LAGHETTO, Monza, Lombardia",POINT
"via Stra Meda, 33",CERIANO LAGHETTO,"Via Stra Meda 33, 20816, Ceriano Laghetto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.074880419095166, 45.631350471002335]}","via Stra Meda, 33, CERIANO LAGHETTO, Monza, Lombardia",POINT
Via Campaccio 16,CERIANO LAGHETTO,"Via Campaccio 16, 20816, Ceriano Laghetto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.075567844855433, 45.63269421648681]}","Via Campaccio 16, CERIANO LAGHETTO, Monza, Lombardia",POINT
VIA STRAMEDA,CERIANO LAGHETTO,"Via Stra Meda, 20816, Ceriano Laghetto, Monza e Brianza","{'type': 'Point', 'coordinates': [9.079587626631366, 45.63125251072772]}","VIA STRAMEDA, CERIANO LAGHETTO, Monza, Lombardia",POINT
Via Puccini - Parco Collodi,CESANO MADERNO,"Via Giacomo Puccini, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.137915670264185, 45.62408742686874]}","Via Puccini - Parco Collodi, CESANO MADERNO, Monza, Lombardia",POINT
VIA DEI MILLE,CESANO MADERNO,"Via dei Mille, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.159257317348308, 45.6306527762697]}","VIA DEI MILLE, CESANO MADERNO, Monza, Lombardia",POINT
CORSO LIBERTA',CESANO MADERNO,Cesano Maderno,"{'type': 'Point', 'coordinates': [9.155120000000068, 45.62985000000003]}","CORSO LIBERTA', CESANO MADERNO, Monza, Lombardia",POINT
VIA PACINOTTI,CESANO MADERNO,"Via Luigi Pacinotti, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.148223250000004, 45.636336000000014]}","VIA PACINOTTI, CESANO MADERNO, Monza, Lombardia",POINT
VIA PO,CESANO MADERNO,"Via Po, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.173765221401478, 45.635731933878496]}","VIA PO, CESANO MADERNO, Monza, Lombardia",POINT
VIA STELVIO,CESANO MADERNO,"Via Stelvio, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.168778187541955, 45.63340559928978]}","VIA STELVIO, CESANO MADERNO, Monza, Lombardia",POINT
VIA FERRINI,CESANO MADERNO,"Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.155120000000068, 45.62985000000003]}","VIA FERRINI, CESANO MADERNO, Monza, Lombardia",POINT
VIA GRIGNA,CESANO MADERNO,"Via Grigna, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.161811689001233, 45.62301587236075]}","VIA GRIGNA, CESANO MADERNO, Monza, Lombardia",POINT
VIA MARTINELLI,CESANO MADERNO,"Via A. Martinelli, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.110391750000012, 45.631390500000016]}","VIA MARTINELLI, CESANO MADERNO, Monza, Lombardia",POINT
VIA PADOVA,CESANO MADERNO,"Via Padova, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.12276900000001, 45.63667349999999]}","VIA PADOVA, CESANO MADERNO, Monza, Lombardia",POINT
VIA PETRARCA,CESANO MADERNO,"Via Francesco Petrarca, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.153043730778574, 45.62713653641314]}","VIA PETRARCA, CESANO MADERNO, Monza, Lombardia",POINT
VIA SANTA CHIARA,CESANO MADERNO,"Via Santa Chiara, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.147435764536565, 45.6329919596622]}","VIA SANTA CHIARA, CESANO MADERNO, Monza, Lombardia",POINT
VIA SAN MARCO,CESANO MADERNO,"Via San Marco, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.172737765717915, 45.62939700000001]}","VIA SAN MARCO, CESANO MADERNO, Monza, Lombardia",POINT
VIA SARDEGNA,CESANO MADERNO,"Via Sardegna, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.123115934469805, 45.63520229488591]}","VIA SARDEGNA, CESANO MADERNO, Monza, Lombardia",POINT
VIA VICENZA,CESANO MADERNO,"Via Vicenza, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.136439401702868, 45.63229982607856]}","VIA VICENZA, CESANO MADERNO, Monza, Lombardia",POINT
"Via Comensoli,3",CESANO MADERNO,"Via Madre Gertrude Comensoli 3, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.144868825754155, 45.62932441271853]}","Via Comensoli,3, CESANO MADERNO, Monza, Lombardia",POINT
VIA BRIGATA SASSARI,CESANO MADERNO,"Via Brigata Sassari, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.129670703383185, 45.629278810071156]}","VIA BRIGATA SASSARI, CESANO MADERNO, Monza, Lombardia",POINT
VIA SOLFERINO,CESANO MADERNO,"Via Solferino, 20811, Cesano Maderno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.141759014781414, 45.628829526995005]}","VIA SOLFERINO, CESANO MADERNO, Monza, Lombardia",POINT
Via Rovelli,COGLIATE,"Via Rovelli, 20815, Cogliate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.082813500000015, 45.64492650000001]}","Via Rovelli, COGLIATE, Monza, Lombardia",POINT
Via dei Narcisi,COGLIATE,"Via dei Narcisi, 20815, Cogliate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.100667949011871, 45.642380989802376]}","Via dei Narcisi, COGLIATE, Monza, Lombardia",POINT
"Via Rimembranze,11",COGLIATE,"Viale Rimembranze 11, 20854, Vedano al Lambro, Monza e Brianza","{'type': 'Point', 'coordinates': [9.270876446852094, 45.61213291534424]}","Via Rimembranze,11, COGLIATE, Monza, Lombardia",POINT
"Via Cesare Battisti, 19",COGLIATE,"Via Cesare Battisti 19, 20093, Cologno Monzese, Milano","{'type': 'Point', 'coordinates': [9.267517613105172, 45.54771160644006]}","Via Cesare Battisti, 19, COGLIATE, Monza, Lombardia",POINT
Via Oreno,CONCOREZZO,"Via Oreno, 20863, Concorezzo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.33955396880857, 45.59738881264318]}","Via Oreno, CONCOREZZO, Monza, Lombardia",POINT
Via Rancate 20863 Concorezzo MB,CONCOREZZO,20863,"{'type': 'Point', 'coordinates': [9.335054487000036, 45.591315000000066]}","Via Rancate 20863 Concorezzo MB, CONCOREZZO, Monza, Lombardia",POINT
"Via Cesare Cantù, 20863 Concorezzo MB",CONCOREZZO,"Via Cesare Cantù, 20863, Concorezzo, MB","{'type': 'Point', 'coordinates': [9.335702886452504, 45.584720447931424]}","Via Cesare Cantù, 20863 Concorezzo MB, CONCOREZZO, Monza, Lombardia",POINT
"Via Lazzaretto, 48",CONCOREZZO,"Via Lazzaretto 48, 20863, Concorezzo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.336684550965687, 45.58375482162303]}","Via Lazzaretto, 48, CONCOREZZO, Monza, Lombardia",POINT
"Via Federico Ozanam, 1",CONCOREZZO,"Via Federico Ozanam 1, 20863, Concorezzo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.332707834727882, 45.58619898029315]}","Via Federico Ozanam, 1, CONCOREZZO, Monza, Lombardia",POINT
"Via de Capitani, 23",CONCOREZZO,"Via de Capitani 23, 20863, Concorezzo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.334892439725495, 45.591032009001864]}","Via de Capitani, 23, CONCOREZZO, Monza, Lombardia",POINT
"VIA GUIDO ROSSA, 10",CONCOREZZO,"Via Guido Rossa 10, 20863, Concorezzo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.325603113088611, 45.5945884251776]}","VIA GUIDO ROSSA, 10, CONCOREZZO, Monza, Lombardia",POINT
"Via Oreno, 20863 Concorezzo MB",CONCOREZZO,"Via Oreno, 20863, Concorezzo, MB","{'type': 'Point', 'coordinates': [9.33955396880857, 45.59738881264318]}","Via Oreno, 20863 Concorezzo MB, CONCOREZZO, Monza, Lombardia",POINT
Via John e Robert Kennedy,CORREZZANA,"Via John e Robert Kennedy, 20856, Correzzana, Monza e Brianza","{'type': 'Point', 'coordinates': [9.307973825882051, 45.66665767364433]}","Via John e Robert Kennedy, CORREZZANA, Monza, Lombardia",POINT
Via Principale,CORREZZANA,"Via Principale, 20856, Correzzana, Monza e Brianza","{'type': 'Point', 'coordinates': [9.303717133619953, 45.6708981680998]}","Via Principale, CORREZZANA, Monza, Lombardia",POINT
Via Alessandro Manzoni,CORREZZANA,"Via Alessandro Manzoni, 20856, Correzzana, Monza e Brianza","{'type': 'Point', 'coordinates': [9.305804250000017, 45.666630000000005]}","Via Alessandro Manzoni, CORREZZANA, Monza, Lombardia",POINT
"Via Enrico Fermi, 2-8 20856 Correzzana MB",CORREZZANA,"Via Enrico Fermi 2, 20856, Correzzana, MB","{'type': 'Point', 'coordinates': [9.303605287264096, 45.6599903982918]}","Via Enrico Fermi, 2-8 20856 Correzzana MB, CORREZZANA, Monza, Lombardia",POINT
Via San Desiserio,CORREZZANA,"Via San Desiderio, 20856, Correzzana, Monza e Brianza","{'type': 'Point', 'coordinates': [9.301478064006911, 45.66442106307958]}","Via San Desiserio, CORREZZANA, Monza, Lombardia",POINT
Via Caravaggio,DESIO,"Via Caravaggio, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.26943525000001, 45.56529900000001]}","Via Caravaggio, DESIO, Monza, Lombardia",POINT
Piazza Carendon,DESIO,"Piazza Carendon, 20832, Desio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.230676273228612, 45.62150155761884]}","Piazza Carendon, DESIO, Monza, Lombardia",POINT
Piazza Giovanni XXIII,DESIO,"Piazza Giovanni XXIII, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.257062851286557, 45.57808106173011]}","Piazza Giovanni XXIII, DESIO, Monza, Lombardia",POINT
VIA DE LUCA,DESIO,"Via Antonio De Luca, 20832, Desio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.231772499999998, 45.6212385]}","VIA DE LUCA, DESIO, Monza, Lombardia",POINT
"Via del Carso, 20832 Desio MB",DESIO,"Via del Carso, 20832, Desio, MB","{'type': 'Point', 'coordinates': [9.198379696007718, 45.62025467853358]}","Via del Carso, 20832 Desio MB, DESIO, Monza, Lombardia",POINT
VIA DOLOMITI,DESIO,"Via Dolomiti, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.260551121944278, 45.58173444671068]}","VIA DOLOMITI, DESIO, Monza, Lombardia",POINT
"Via Stadio, 13",DESIO,"Via Stadio 13, 20832, Desio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.199081728844416, 45.614003718279946]}","Via Stadio, 13, DESIO, Monza, Lombardia",POINT
VIA SANTA CATERINA,DESIO,"Via Santa Caterina, 20832, Desio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.204939382403039, 45.626366109887364]}","VIA SANTA CATERINA, DESIO, Monza, Lombardia",POINT
Via Carlo Porta,DESIO,"Via Carlo Porta, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.279184829954254, 45.58290220351991]}","Via Carlo Porta, DESIO, Monza, Lombardia",POINT
Corso Italia,DESIO,"Corso Italia, 20832, Desio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.20867849999999, 45.62169973000919]}","Corso Italia, DESIO, Monza, Lombardia",POINT
Via Pisacane,DESIO,"Via Carlo Pisacane, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.249560525769633, 45.60070718631699]}","Via Pisacane, DESIO, Monza, Lombardia",POINT
PIAZZA NENNI,DESIO,"Piazza Pietro Nenni, 20832, Desio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.2183599779416, 45.615254835293484]}","PIAZZA NENNI, DESIO, Monza, Lombardia",POINT
Piazza Divina Misericordia,DESIO,"La Misericordia, Missaglia, Lecco","{'type': 'Point', 'coordinates': [9.32403000000005, 45.70232000000004]}","Piazza Divina Misericordia, DESIO, Monza, Lombardia",POINT
"Via A. Diaz, 7",DESIO,"Via Generale Armando Diaz 7, 20835, Muggiò, Monza e Brianza","{'type': 'Point', 'coordinates': [9.233814567718872, 45.597348671100505]}","Via A. Diaz, 7, DESIO, Monza, Lombardia",POINT
VIA ROSSINI,DESIO,"Via Gioacchino Rossini, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.268624940650232, 45.59451908079174]}","VIA ROSSINI, DESIO, Monza, Lombardia",POINT
Via Longoni,GIUSSANO,"Via Longoni, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.220509322637506, 45.69512798716501]}","Via Longoni, GIUSSANO, Monza, Lombardia",POINT
"Via Longoni, 20833 Giussano MB, Italia",GIUSSANO,"Via Longoni, 20833, Giussano, MB","{'type': 'Point', 'coordinates': [9.220509322637506, 45.69512798716501]}","Via Longoni, 20833 Giussano MB, Italia, GIUSSANO, Monza, Lombardia",POINT
"Via Pietro Nenni, 20833 Giussano MB, Italia",GIUSSANO,"Via Pietro Nenni, 20833, Giussano, MB","{'type': 'Point', 'coordinates': [9.200088583808718, 45.6912033089002]}","Via Pietro Nenni, 20833 Giussano MB, Italia, GIUSSANO, Monza, Lombardia",POINT
VIA SAN VINCENZO n.4 LOC BRUGAZZO,GIUSSANO,"Via San Vincenzo, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.200970573016834, 45.66981794810882]}","VIA SAN VINCENZO n.4 LOC BRUGAZZO, GIUSSANO, Monza, Lombardia",POINT
Via Tonale,GIUSSANO,"Via Tonale, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.225900913653964, 45.703528744039275]}","Via Tonale, GIUSSANO, Monza, Lombardia",POINT
Via Tofane,GIUSSANO,"Via Tofane, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.219055200680614, 45.711589283046884]}","Via Tofane, GIUSSANO, Monza, Lombardia",POINT
Via Milano angolo Via Turati,GIUSSANO,"Corso Milano & Via Filippo Turati, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273302999999995, 45.580131]}","Via Milano angolo Via Turati, GIUSSANO, Monza, Lombardia",POINT
CASCINA REBECCA,GIUSSANO,"Cascina Rebecca, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.22867213717588, 45.70820723266794]}","CASCINA REBECCA, GIUSSANO, Monza, Lombardia",POINT
Viale Rimembranze,GIUSSANO,"Viale Rimembranze, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.21120173854094, 45.6973941103921]}","Viale Rimembranze, GIUSSANO, Monza, Lombardia",POINT
VIA SAN GIOVANNI BOSCO,GIUSSANO,"Via San Giovanni Bosco, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.20357296983302, 45.68351005340273]}","VIA SAN GIOVANNI BOSCO, GIUSSANO, Monza, Lombardia",POINT
Via XXIV Maggio,GIUSSANO,"Via 24 Maggio, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.201692718632387, 45.673817305708965]}","Via XXIV Maggio, GIUSSANO, Monza, Lombardia",POINT
Via Alessandria,GIUSSANO,"Via Alessandria, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.211024375574556, 45.70665193357048]}","Via Alessandria, GIUSSANO, Monza, Lombardia",POINT
Piazza Lombardi,GIUSSANO,"Piazza Attilio Lombardi, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.210174167390965, 45.7006749691702]}","Piazza Lombardi, GIUSSANO, Monza, Lombardia",POINT
"Via Po, 20833 Giussano MB, Italia",GIUSSANO,"Via Po, 20833, Giussano, MB","{'type': 'Point', 'coordinates': [9.211518000000012, 45.670534613127174]}","Via Po, 20833 Giussano MB, Italia, GIUSSANO, Monza, Lombardia",POINT
CASCINA TORRE,GIUSSANO,"Cascina Torre, 20833, Giussano, Monza e Brianza","{'type': 'Point', 'coordinates': [9.22411895131471, 45.709196930610226]}","CASCINA TORRE, GIUSSANO, Monza, Lombardia",POINT
P.za Mercato,LAZZATE,"Piazza Mercato, 20824, Lazzate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.080277750000004, 45.67002300000001]}","P.za Mercato, LAZZATE, Monza, Lombardia",POINT
Via Fratelli Rosselli,LAZZATE,"Via Fratelli Rosselli, 20824, Lazzate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.077625000000012, 45.68224050000002]}","Via Fratelli Rosselli, LAZZATE, Monza, Lombardia",POINT
Via Trento e Trieste,LAZZATE,"Via Trento e Trieste, 20824, Lazzate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.08242165504636, 45.67411800000001]}","Via Trento e Trieste, LAZZATE, Monza, Lombardia",POINT
"Via Franco Laratta, 1",LAZZATE,"Via Franco Laratta, 20824, Lazzate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.079706582396932, 45.66812490035432]}","Via Franco Laratta, 1, LAZZATE, Monza, Lombardia",POINT
"Via Veneto, 11",LESMO,"Via Vittorio Veneto 11, 20855, Lesmo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.301998410352581, 45.64712177185643]}","Via Veneto, 11, LESMO, Monza, Lombardia",POINT
Via Volta,LESMO,"Via Alessandro Volta, 20855, Lesmo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.292221680047982, 45.64291428179639]}","Via Volta, LESMO, Monza, Lombardia",POINT
Via 24 Maggio Lesmo,LESMO,"Via 24 Maggio, 20855, Lesmo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.305625040814617, 45.630954]}","Via 24 Maggio Lesmo, LESMO, Monza, Lombardia",POINT
"Via XXIV Maggio, 44-48",LESMO,"Via 24 Maggio 44, 20855, Lesmo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.305098323619376, 45.63094045268047]}","Via XXIV Maggio, 44-48, LESMO, Monza, Lombardia",POINT
Via Morganti,LESMO,"Via Monsignore Pasquale Morganti, 20855, Lesmo, Monza e Brianza","{'type': 'Point', 'coordinates': [9.30616167983354, 45.64850432016647]}","Via Morganti, LESMO, Monza, Lombardia",POINT
Via Giotto,LIMBIATE,"Via Giotto, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.119126250000004, 45.58878899999999]}","Via Giotto, LIMBIATE, Monza, Lombardia",POINT
P.zza della Repubblica,LIMBIATE,"Via della Repubblica, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.104743420914602, 45.612544933015656]}","P.zza della Repubblica, LIMBIATE, Monza, Lombardia",POINT
Via Turati,LIMBIATE,"Via Filippo Turati, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.140676805851587, 45.590650834697115]}","Via Turati, LIMBIATE, Monza, Lombardia",POINT
VIALE LOMBARDIA,LIMBIATE,"Viale Lombardia, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.127283933963982, 45.594602896306306]}","VIALE LOMBARDIA, LIMBIATE, Monza, Lombardia",POINT
Via Meucci-Via G della Porta 10,LIMBIATE,"Via Antonio Meucci, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.115574596330045, 45.60193538782355]}","Via Meucci-Via G della Porta 10, LIMBIATE, Monza, Lombardia",POINT
VIA LEONARDO DA VINCI - GIOVI,LIMBIATE,"Via Leonardo da Vinci, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.128605710379734, 45.594767178803934]}","VIA LEONARDO DA VINCI - GIOVI, LIMBIATE, Monza, Lombardia",POINT
VIA STROMBOLI - MOMBELLO ZONA ESTERNA,LIMBIATE,"Via Stromboli, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.11752943400619, 45.61884691200827]}","VIA STROMBOLI - MOMBELLO ZONA ESTERNA, LIMBIATE, Monza, Lombardia",POINT
VIA LUCIANO MANARA,LIMBIATE,"Via Luciano Manara, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.133547337689759, 45.61121975681805]}","VIA LUCIANO MANARA, LIMBIATE, Monza, Lombardia",POINT
Via Generale Cantore,LIMBIATE,"Via General Antonio Cantore, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.114619500000016, 45.60364800000001]}","Via Generale Cantore, LIMBIATE, Monza, Lombardia",POINT
Via Monte Bianco,LIMBIATE,"Via Monte Bianco, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.12286265854612, 45.605055029234045]}","Via Monte Bianco, LIMBIATE, Monza, Lombardia",POINT
"Via Pace, 38",LIMBIATE,"Via Pace 38, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.126164849847072, 45.59536193366611]}","Via Pace, 38, LIMBIATE, Monza, Lombardia",POINT
"Via Pace, 38",LIMBIATE,"Via Pace 38, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.126164849847072, 45.59536193366611]}","Via Pace, 38, LIMBIATE, Monza, Lombardia",POINT
Via Roma,LIMBIATE,"Via Roma, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.135983642996317, 45.5995729148084]}","Via Roma, LIMBIATE, Monza, Lombardia",POINT
Via Monte Terminillo,LIMBIATE,"Via Monte Terminillo, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.127070026250564, 45.60497174586255]}","Via Monte Terminillo, LIMBIATE, Monza, Lombardia",POINT
"Via Napoleone Bonaparte, 92C",LIMBIATE,"Via Napoleone Bonaparte 92C, 20813, Bovisio Masciago, Monza e Brianza","{'type': 'Point', 'coordinates': [9.132897764081035, 45.61611893957378]}","Via Napoleone Bonaparte, 92C, LIMBIATE, Monza, Lombardia",POINT
"Via Giacomo Puccini, 2",LIMBIATE,"Via Giacomo Puccini 2, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.25969825812219, 45.594672108517535]}","Via Giacomo Puccini, 2, LIMBIATE, Monza, Lombardia",POINT
"Via Monte Generoso, 1",LIMBIATE,"Via Monte Generoso 1, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.123200863725542, 45.60564337024641]}","Via Monte Generoso, 1, LIMBIATE, Monza, Lombardia",POINT
"Via Bellaria, 21",LIMBIATE,"Via Bellaria 21, 20812, Limbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.114509073890943, 45.60188716795986]}","Via Bellaria, 21, LIMBIATE, Monza, Lombardia",POINT
Via Leopardi,LISSONE,"Via Giacomo Leopardi, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.268905797978437, 45.59504027237755]}","Via Leopardi, LISSONE, Monza, Lombardia",POINT
VIA MONS. BERNASCONI,LISSONE,"Via Monsignor Enrico Bernasconi, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.237458738915736, 45.61963888293392]}","VIA MONS. BERNASCONI, LISSONE, Monza, Lombardia",POINT
VIA TARRA,LISSONE,"Via Giulio Tarra, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.23134516843882, 45.63475323814675]}","VIA TARRA, LISSONE, Monza, Lombardia",POINT
VIA NOBEL,LISSONE,"Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.242410000000064, 45.610070000000064]}","VIA NOBEL, LISSONE, Monza, Lombardia",POINT
VIA DEL CONCILIO,LISSONE,"Via del Concilio, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.236413472903285, 45.60163984115865]}","VIA DEL CONCILIO, LISSONE, Monza, Lombardia",POINT
"ViaLE LOMBARDIA, 35",LISSONE,"Via Lombardia 35, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.2269312178718, 45.633049941716195]}","ViaLE LOMBARDIA, 35, LISSONE, Monza, Lombardia",POINT
"Via MARTIRI DELLA LIBERTA', 52",LISSONE,"Viale Martiri della Libertà 52, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.246950957268101, 45.61775500222171]}","Via MARTIRI DELLA LIBERTA', 52, LISSONE, Monza, Lombardia",POINT
"Via SAN GIORGIO, 3/5",LISSONE,"Via San Giorgio 3, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.238197713716843, 45.62482982041672]}","Via SAN GIORGIO, 3/5, LISSONE, Monza, Lombardia",POINT
"Via MARTIRI DELLA LIBERTA', 130/A",LISSONE,"Viale Martiri della Libertà 130A, 20851, Lissone, Monza e Brianza","{'type': 'Point', 'coordinates': [9.243952412026042, 45.62386508021237]}","Via MARTIRI DELLA LIBERTA', 130/A, LISSONE, Monza, Lombardia",POINT
"Piazzale Virgilio, 1",LISSONE,"Piazzale Virgilio, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.252272991208788, 45.59001185195703]}","Piazzale Virgilio, 1, LISSONE, Monza, Lombardia",POINT
