alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
S. Martino,GUASTALLA,0.07,<1,449,103,,19,702,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,29,<1,8,<0.01,7.5,2,401,19,24
S. Rocco,GUASTALLA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Solarolo,GUASTALLA,0.07,<1,449,103,,19,702,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,29,<1,8,<0.01,7.5,2,401,19,24
Tagliata,GUASTALLA,0.07,<1,449,103,,19,702,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,29,<1,8,<0.01,7.5,2,401,19,24
Villa Pieve,GUASTALLA,0.07,<1,449,103,,19,702,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,29,<1,8,<0.01,7.5,2,401,19,24
Zone A Sud Del Cavo BPM,GUASTALLA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Bracchi,LIGONCHIO,<0.02,<1,89,26,0.05,3,157,periodo dal 01/07/2019 al 31/12/2019,8,<0.1,4,<1,<1,<0.01,7.8,<0.5,117,3,14
Campo,LIGONCHIO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Caprile,LIGONCHIO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Casalino,LIGONCHIO,<0.02,<1,89,26,0.05,3,157,periodo dal 01/07/2019 al 31/12/2019,8,<0.1,4,<1,<1,<0.01,7.8,<0.5,117,3,14
Casenove,LIGONCHIO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Cinquecerri,LIGONCHIO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Costa Di Piolo,LIGONCHIO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Giarola,LIGONCHIO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Le Vaglie,LIGONCHIO,<0.02,<1,99,28,0.05,4,181,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,5,<1,<1,<0.01,8.1,0.5,109,3,17
Ligonchio Centro,LIGONCHIO,<0.02,<1,67,20,0.05,3,114,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,2,<1,<1,<0.01,8.0,<0.5,73,3,9
Loggia,LIGONCHIO,<0.02,<1,89,26,0.05,3,157,periodo dal 01/07/2019 al 31/12/2019,8,<0.1,4,<1,<1,<0.01,7.8,<0.5,117,3,14
Montecagno,LIGONCHIO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Ospitaletto,LIGONCHIO,<0.02,<1,67,20,0.05,3,114,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,2,<1,<1,<0.01,8.0,<0.5,73,3,9
Piazza Di Piolo,LIGONCHIO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Piolo,LIGONCHIO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Luzzara,LUZZARA,0.07,<1,449,103,,19,702,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,29,<1,8,<0.01,7.5,2,401,19,24
Montecchio Emilia,MONTECCHIO EMILIA,<0.02,<1,410,141,,35,785,periodo dal 01/07/2019 al 31/12/2019,41,<0.1,1,2,29,<0.01,7.4,20,499,0.11,58
"Zone A Sud Di Via A.Grandi E Via L.Landini, Comprese Vie Montale, Quasimodo E Battisti",MONTECCHIO EMILIA,<0.02,<1,270,81,,19,498,periodo dal 01/07/2019 al 31/12/2019,26,0.11,14,3,8,<0.01,7.7,4,353,16,54
Novellara,NOVELLARA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Poviglio,POVIGLIO,<0.02,<1,357,107,,53,755,periodo dal 01/07/2019 al 31/12/2019,36,<0.1,22,<1,25,<0.01,7.6,2,465,34,56
"Bedogno, Bergonzano, Calinzano, Casa Valle, La Valle E Puianello (Nella Zona Compresa Fra L&#39;Incrocio Con Via Napoli E Il Confim&Igrave;Ne Con Il Comune Di Vezzano)",QUATTRO CASTELLA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Tutte Le Altre Zone,QUATTRO CASTELLA,<0.02,<1,245,72,,21,478,periodo dal 01/07/2019 al 31/12/2019,23,0.1,13,<1,6,<0.01,7.7,2,308,20,48
Fornaci Di Quattro Castella,QUATTRO CASTELLA,<0.02,<1,270,81,,19,498,periodo dal 01/07/2019 al 31/12/2019,26,0.11,14,3,8,<0.01,7.7,4,353,16,54
Quattro Castella Capoluogo (Zona Nord),QUATTRO CASTELLA,<0.02,<1,270,81,,19,498,periodo dal 01/07/2019 al 31/12/2019,26,0.11,14,3,8,<0.01,7.7,4,353,16,54
Selvarola,QUATTRO CASTELLA,<0.02,<1,270,81,,19,498,periodo dal 01/07/2019 al 31/12/2019,26,0.11,14,3,8,<0.01,7.7,4,353,16,54
Puianello Zone Rimaneneti,QUATTRO CASTELLA,<0.02,<1,245,72,,21,478,periodo dal 01/07/2019 al 31/12/2019,23,0.1,13,<1,6,<0.01,7.7,2,308,20,48
Camporella,RAMISETO,<0.02,<1,271,80,0.11,4,402,periodo dal 01/07/2019 al 31/12/2019,23,0.1,7,<1,<1,<0.01,7.9,0.7,240,4,15
Canova,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Casalobbio,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Castagneto,RAMISETO,<0.02,<1,271,80,0.11,4,402,periodo dal 01/07/2019 al 31/12/2019,23,0.1,7,<1,<1,<0.01,7.9,0.7,240,4,15
Cecciola,RAMISETO,<0.02,<1,76,22,,4,128,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1,<1,<1,<0.01,8.0,<0.5,74,2,4
Cerreggio,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
La Costa Ramiseto,RAMISETO,<0.02,<1,289,86,,4,478,periodo dal 01/07/2019 al 31/12/2019,27,<0.1,13,<1,<1,<0.01,7.8,1,297,4,48
Le Teggie,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Lugolo,RAMISETO,<0.02,<1,271,80,0.11,4,402,periodo dal 01/07/2019 al 31/12/2019,23,0.1,7,<1,<1,<0.01,7.9,0.7,240,4,15
Montedello,RAMISETO,<0.02,<1,271,80,0.11,4,402,periodo dal 01/07/2019 al 31/12/2019,23,0.1,7,<1,<1,<0.01,7.9,0.7,240,4,15
Nigone,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Ramiseto Centro,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Storlo,RAMISETO,<0.02,<1,198,52,0.12,4,319,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,9,<1,<1,<0.01,8.0,1,196,7,23
Succiso,RAMISETO,<0.02,<1,76,22,,4,128,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1,<1,<1,<0.01,8.0,<0.5,74,2,4
Taviano,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Temporia,RAMISETO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Varvilla,RAMISETO,<0.02,<1,76,22,,4,128,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,1,<1,<1,<0.01,8.0,<0.5,74,2,4
Ventasso Laghi,RAMISETO,<0.02,<1,175,57,0.11,7,361,periodo dal 01/07/2019 al 31/12/2019,18,<0.1,8,<1,<1,<0.01,8.0,1,203,4,48
Reggio Emilia - Centro,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Bagno,REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Baragalla,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Bazzarola,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Buco Del Signore,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Buda (Modolena),REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
CadÈ,REGGIO EMILIA,<0.02,<1,300,89,,24,562,periodo dal 01/07/2019 al 31/12/2019,28,<0.1,14,<1,10,<0.01,7.7,2,337,19,45
Calvetro (Masone),REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Campo Gelsi (Massenzatico),REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Canali,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Casale Di Rivalta,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Castellazzo,REGGIO EMILIA,<0.02,<1,253,135,,149,1117,periodo dal 01/07/2019 al 31/12/2019,42,<0.1,19,<1,17,<0.01,7.6,2,732,85,203
Castello Di Pratofontana,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Castello Di Vialato,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Castello Motti (Gavassa),REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Cavazzoli,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Cella,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
CÒ Di Sotto (Massenzatico),REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Codemondo,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Corticella,REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Coviolo,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Due MaestÀ,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Fogliano,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Foscato,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Gaida,REGGIO EMILIA,<0.02,<1,300,89,,24,562,periodo dal 01/07/2019 al 31/12/2019,28,<0.1,14,<1,10,<0.01,7.7,2,337,19,45
Gavassa,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Gavasseto,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Chionso,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
La Villa,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Le Rotte (Confine Bagnolo),REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Mancasale E Zona Industriale A Sud Di Via Lama,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Mancasale Zona Industriale A Nord Di Via Lama,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Marmirolo,REGGIO EMILIA,<0.02,<1,253,135,,149,1117,periodo dal 01/07/2019 al 31/12/2019,42,<0.1,19,<1,17,<0.01,7.6,2,732,85,203
Masone,REGGIO EMILIA,<0.02,<1,253,135,,149,1117,periodo dal 01/07/2019 al 31/12/2019,42,<0.1,19,<1,17,<0.01,7.6,2,732,85,203
Massenzatico,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Modolena,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Orologio (RE),REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Penizzo (Pratofontana),REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Pieve Modolena,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Pratofontana,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Quaresimo,REGGIO EMILIA,<0.02,<1,366,120,,29,682,periodo dal 01/07/2019 al 31/12/2019,36,<0.1,14,<1,27,<0.01,7.4,2,439,18,48
Rivalta,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Roncadella,REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Roncina,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Roncocesi,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
S. Grisante E Daria (Masone),REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
S. Maurizio,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
S. Nicola (Masone),REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
S. Prospero Strinati,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
S. Rigo,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Sabbione,REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Sesso,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Sesso Zona Industriale,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Vialato,REGGIO EMILIA,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Villa Curta,REGGIO EMILIA,<0.02,<1,253,135,,149,1117,periodo dal 01/07/2019 al 31/12/2019,42,<0.1,19,<1,17,<0.01,7.6,2,732,85,203
Zimella (Corticella),REGGIO EMILIA,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Zona Annonaria,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Ghiarda,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Massenzatico Battibana,REGGIO EMILIA,<0.02,<1,382,128,,34,728,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,15,<1,29,<0.01,7.5,2,473,21,49
Bettolino,REGGIOLO,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Zone A Sud Del Cavo BPM,REGGIOLO,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Tutte Le Altre Zone,REGGIOLO,0.07,<1,449,103,,19,702,periodo dal 01/07/2019 al 31/12/2019,38,<0.1,29,<1,8,<0.01,7.5,2,401,19,24
Rio Saliceto,RIO SALICETO,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Rolo,ROLO,<0.02,<1,409,137,,43,805,periodo dal 01/07/2019 al 31/12/2019,42,0.06,20,<1,29,<0.01,7.4,2,498,19,55
Rubiera,RUBIERA,<0.02,<1,253,135,,149,1117,periodo dal 01/07/2019 al 31/12/2019,42,<0.1,19,<1,17,<0.01,7.6,2,732,85,203
San Martino In Rio,SAN MARTINO IN RIO,<0.02,<1,253,135,,149,1117,periodo dal 01/07/2019 al 31/12/2019,42,<0.1,19,<1,17,<0.01,7.6,2,732,85,203
Carbognano,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Grassano,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Macigno,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Montemoro,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Vetto,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Tutte Le Altre Zone,SAN POLO D'ENZA,<0.02,<1,270,81,,19,498,periodo dal 01/07/2019 al 31/12/2019,26,0.11,14,3,8,<0.01,7.7,4,353,16,54
Borsea,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Caverzano,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Madonna Della Battaglia,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Pezzano,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Pietre,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Sedignano,SAN POLO D'ENZA,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Sant'Ilario D'Enza,SANT'ILARIO D'ENZA,<0.02,<1,300,89,,24,562,periodo dal 01/07/2019 al 31/12/2019,28,<0.1,14,<1,10,<0.01,7.7,2,337,19,45
Cacciola,SCANDIANO,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Chiozzino,SCANDIANO,<0.02,<1,181,129,,202,1202,periodo dal 01/07/2019 al 31/12/2019,40,<0.1,18,<1,4,<0.01,7.8,3,781,107,234
La Braglia,SCANDIANO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
La Riva,SCANDIANO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Rondinara,SCANDIANO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Tutte Le Altre Zone,SCANDIANO,<0.02,<1,359,147,,124,1109,periodo dal 01/07/2019 al 31/12/2019,48,0.13,27,<1,16,<0.01,7.4,3,732,68,181
Via Madonna Della Tosse,SCANDIANO,<0.02,<1,181,129,,202,1202,periodo dal 01/07/2019 al 31/12/2019,40,<0.1,18,<1,4,<0.01,7.8,3,781,107,234
Cerreto Laghi E Cerreto Passo,VENTASSO,<0.02,<1,66,17,,3,104,periodo dal 01/07/2019 al 31/12/2019,5,<0.1,1,<1,1.0,<0.01,7.8,<0.5,70,3,11
Ramiseto Centro,VENTASSO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Valbona,VENTASSO,<0.02,<1,205,80,0.08,3,409,periodo dal 01/07/2019 al 31/12/2019,24,<0.1,10,<1,<1,<0.01,8.0,0.5,276,8,73
Vallisnera Sopra,VENTASSO,<0.02,<1,228,69,,5,381,periodo dal 01/07/2019 al 31/12/2019,21,<0.1,9,<1,<1,<0.01,8.0,<0.5,227,5,33
Ligonchio E Ospitaletto,VENTASSO,<0.02,<1,67,20,0.05,3,114,periodo dal 01/07/2019 al 31/12/2019,6,<0.1,2,<1,<1,<0.01,8.0,<0.5,73,3,9
Montecagno,VENTASSO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
Piolo,VENTASSO,<0.02,<1,105,31,0.09,3,175,periodo dal 01/07/2019 al 31/12/2019,9,<0.1,2,<1,1,<0.01,7.5,0.5,98,3,6
"Casalino, C&Agrave; Bracchi",VENTASSO,<0.02,<1,89,26,0.05,3,157,periodo dal 01/07/2019 al 31/12/2019,8,<0.1,4,<1,<1,<0.01,7.8,<0.5,117,3,14
"Cerreto Alpi , Ponte Barone, Vaccareccia",VENTASSO,<0.02,<1,74,18,,4,113,periodo dal 01/07/2019 al 31/12/2019,5,<0.1,1,<1,<1,<0.01,8.1,<0.5,68,2,8
Collagna Centro,VENTASSO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
Vallisnera Sotto,VENTASSO,<0.02,<1,228,69,,5,381,periodo dal 01/07/2019 al 31/12/2019,21,<0.1,9,<1,<1,<0.01,8.0,<0.5,227,5,33
Camporella,VENTASSO,<0.02,<1,271,80,0.11,4,402,periodo dal 01/07/2019 al 31/12/2019,23,0.1,7,<1,<1,<0.01,7.9,0.7,240,4,15
Castagneto,VENTASSO,<0.02,<1,271,80,0.11,4,402,periodo dal 01/07/2019 al 31/12/2019,23,0.1,7,<1,<1,<0.01,7.9,0.7,240,4,15
Montedello,VENTASSO,<0.02,<1,271,80,0.11,4,402,periodo dal 01/07/2019 al 31/12/2019,23,0.1,7,<1,<1,<0.01,7.9,0.7,240,4,15
Storlo,VENTASSO,<0.02,<1,198,52,0.12,4,319,periodo dal 01/07/2019 al 31/12/2019,17,<0.1,9,<1,<1,<0.01,8.0,1,196,7,23
"Casalobbio, Cereggio, Gazzolo, Le Tegge, Nigone, Taviano, Temporia",VENTASSO,<0.02,<1,88,104,0.09,5,552,periodo dal 01/07/2019 al 31/12/2019,31,0.15,12,<1,<1,<0.01,8.0,<0.5,465,3,244
