alias_city,alias_address,georeferencingString,type
Lavagno,VIA MARMURIA,"VIA MARMURIA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MARTIRI DELLE FOIBE,"VIA MARTIRI DELLE FOIBE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MARZAGAIA DA LAVAGNO,"VIA MARZAGAIA DA LAVAGNO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MAZZACANA,"VIA MAZZACANA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MICHELANGELO BUONARROTI,"VIA MICHELANGELO BUONARROTI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTE BALDO,"VIA MONTE BALDO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTE PASUBIO,"VIA MONTE PASUBIO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTECURTO DI SOPRA,"VIA MONTECURTO DI SOPRA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTECURTO DI SOTTO,"VIA MONTECURTO DI SOTTO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTELUNGO,"VIA MONTELUNGO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTI LESSINI,"VIA MONTI LESSINI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTICELLI,"VIA MONTICELLI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTIGARBI,"VIA MONTIGARBI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA MONTIMUSOI,"VIA MONTIMUSOI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA NICCOLO COPERNICO,"VIA NICCOLO COPERNICO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA NICCOLO MACHIAVELLI,"VIA NICCOLO MACHIAVELLI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA NICOLA PASETTO,"VIA NICOLA PASETTO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA OSTERIA,"VIA OSTERIA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PALAZZINA,"VIA PALAZZINA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PALAZZINA VECCHIA,"VIA PALAZZINA VECCHIA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PAOLO CALIARI,"VIA PAOLO CALIARI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PASSERE,"VIA PASSERE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PIAZZA,"VIA PIAZZA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PICCOLE DOLOMITI,"VIA PICCOLE DOLOMITI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PIETRO NENNI,"VIA PIETRO NENNI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PIGNO,"VIA PIGNO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PONTE ASSE,"VIA PONTE ASSE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA POSTUMIA,"VIA POSTUMIA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PREARE,"VIA PREARE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PRIMO MAGGIO,"VIA PRIMO MAGGIO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PROGNELLA,"VIA PROGNELLA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PROGNI,"VIA PROGNI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA PROVINCIALE,"VIA PROVINCIALE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA QUARTO,"VIA QUARTO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA QUATTRO NOVEMBRE,"VIA QUATTRO NOVEMBRE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA QUATTRO STRADE,"VIA QUATTRO STRADE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA RAFFAELLO SANZIO,"VIA RAFFAELLO SANZIO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA RIVA,"VIA RIVA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA ROCOLO,"VIA ROCOLO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA ROMA,"VIA ROMA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA S.M. KOLBE,"VIA S.M. KOLBE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SAN GIACOMO DI SOPRA,"VIA SAN GIACOMO DI SOPRA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SAN GIACOMO DI SOTTO,"VIA SAN GIACOMO DI SOTTO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SAN GIOVANNI CALABRIA,"VIA SAN GIOVANNI CALABRIA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SAN ROCCO,"VIA SAN ROCCO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SANDRO BAGANZANI,"VIA SANDRO BAGANZANI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SANTAMBROGIO,"VIA SANTAMBROGIO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SCOLARA,"VIA SCOLARA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SESTO ALPINI,"VIA SESTO ALPINI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SOGARA,"VIA SOGARA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA SOSENE,"VIA SOSENE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA TULIPANI,"VIA TULIPANI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA TURANO,"VIA TURANO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA UGO FOSCOLO,"VIA UGO FOSCOLO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA VAGHETTO,"VIA VAGHETTO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA VAL MEZZANE,"VIA VAL MEZZANE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA VALDIMEZZO,"VIA VALDIMEZZO, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA VENTICINQUE APRILE,"VIA VENTICINQUE APRILE, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIA ZARA,"VIA ZARA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIALE DEGLI ALPINI,"VIALE DEGLI ALPINI, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIALE RIMEMBRANZA,"VIALE RIMEMBRANZA, Lavagno, Verona, Veneto, Italia",POINT
Lavagno,VIALE SAN GASPARE BERTONI,"VIALE SAN GASPARE BERTONI, Lavagno, Verona, Veneto, Italia",POINT
Legnago,VIA 1 MAGGIO,"VIA 1 MAGGIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA 20 SETTEMBRE,"VIA 20 SETTEMBRE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA 24 MAGGIO,"VIA 24 MAGGIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ABBA,"VIA ABBA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ABRUZZI,"VIA ABRUZZI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ADAMELLO,"VIA ADAMELLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ADIGE,"VIA ADIGE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALBERO,"VIA ALBERO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALBERTI,"VIA ALBERTI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALBINONI,"VIA ALBINONI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALEARDI,"VIA ALEARDI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALESSANDRINI,"VIA ALESSANDRINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALIGHIERI,"VIA ALIGHIERI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALLENDE,"VIA ALLENDE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALMERINI,"VIA ALMERINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALMERINI VECCHIA,"VIA ALMERINI VECCHIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ALTICHIERI,"VIA ALTICHIERI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA AMENDOLA,"VIA AMENDOLA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ANDRIOLI GIULIO,"VIA ANDRIOLI GIULIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ANTONIO DA VIGO,"VIA ANTONIO DA VIGO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ARGINE,"VIA ARGINE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ARIOSTO,"VIA ARIOSTO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA AVRESE,"VIA AVRESE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BACH GIOVANNI,"VIA BACH GIOVANNI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BACHELET,"VIA BACHELET, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BANDIERA F.LLI,"VIA BANDIERA F.LLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BARACCA,"VIA BARACCA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BARBARANI,"VIA BARBARANI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BARBIERI F.,"VIA BARBIERI F., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BARBIERI G.,"VIA BARBIERI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BARZINI,"VIA BARZINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BATORCOLO,"VIA BATORCOLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BATTISTI C.,"VIA BATTISTI C., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BECCARIA,"VIA BECCARIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BEETHOVEN L.W.,"VIA BEETHOVEN L.W., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BELLINI P. GIULIANO,"VIA BELLINI P. GIULIANO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BELLINI VINCENZO,"VIA BELLINI VINCENZO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BENEDETTI,"VIA BENEDETTI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BERLINGUER E.,"VIA BERLINGUER E., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BERNINI,"VIA BERNINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BEZZECCA,"VIA BEZZECCA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BISSOLATI L.,"VIA BISSOLATI L., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BIXIO,"VIA BIXIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BOCCACCIO,"VIA BOCCACCIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BOITO A.,"VIA BOITO A., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BONOMI,"VIA BONOMI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BONVICINI,"VIA BONVICINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BORGHETTO,"VIA BORGHETTO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BOTTICELLI,"VIA BOTTICELLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BRESCIANI,"VIA BRESCIANI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BRODOLINI,"VIA BRODOLINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BROLO,"VIA BROLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BRUGNOLO,"VIA BRUGNOLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BRUNELLESCHI,"VIA BRUNELLESCHI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BRUNO G.,"VIA BRUNO G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BRUSONI,"VIA BRUSONI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BUONARROTI M.,"VIA BUONARROTI M., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA BUOZZI,"VIA BUOZZI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CABOTO G.,"VIA CABOTO G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CADUTI DEL LAVORO,"VIA CADUTI DEL LAVORO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CADUTI DI NASSIRIYA,"VIA CADUTI DI NASSIRIYA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAGLIARI,"VIA CAGLIARI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CALABRIA,"VIA CALABRIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CALVI P.F.,"VIA CALVI P.F., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAMPANIA,"VIA CAMPANIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CANDIANI VITALIANO,"VIA CANDIANI VITALIANO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAP. MAGG. A. DI LISIO,"VIA CAP. MAGG. A. DI LISIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAPITELLO,"VIA CAPITELLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CARAVAGGIO,"VIA CARAVAGGIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CARCERI,"VIA CARCERI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CARMAGNANI,"VIA CARMAGNANI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CARMELO BORG PISANI,"VIA CARMELO BORG PISANI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CASETTE,"VIA CASETTE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CASONA,"VIA CASONA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CASONI RAMPIN,"VIA CASONI RAMPIN, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CATULLO,"VIA CATULLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAV.DI VITTORIO V.TO,"VIA CAV.DI VITTORIO V.TO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAVALCANTI G.,"VIA CAVALCANTI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAVALCASELLE,"VIA CAVALCASELLE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CAVOUR,"VIA CAVOUR, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CELERI,"VIA CELERI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CELLINI B.,"VIA CELLINI B., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CHERUBINI,"VIA CHERUBINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CILEA,"VIA CILEA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CIMABUE,"VIA CIMABUE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CIMAROSA,"VIA CIMAROSA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CIPOLLA CARLO MARIA,"VIA CIPOLLA CARLO MARIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA COLLODI,"VIA COLLODI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CONTI C.,"VIA CONTI C., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA COPERNICO,"VIA COPERNICO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CORELLI A.,"VIA CORELLI A., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CORRIDONI,"VIA CORRIDONI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CORRUBIO,"VIA CORRUBIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA COSSETTO NORMA,"VIA COSSETTO NORMA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA COSTA,"VIA COSTA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CRISTANI G.,"VIA CRISTANI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CROCE B.,"VIA CROCE B., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA CROSARA,"VIA CROSARA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA D'ACQUISTO,"VIA D'ACQUISTO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA D'ANTONA,"VIA D'ANTONA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA D'AZEGLIO M.,"VIA D'AZEGLIO M., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DA PORTO,"VIA DA PORTO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DA VERAZZANO,"VIA DA VERAZZANO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DE AMICIS E.,"VIA DE AMICIS E., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DE MASSARI,"VIA DE MASSARI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DE NICOLA,"VIA DE NICOLA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DE SANCTIS,"VIA DE SANCTIS, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DE STEFANI,"VIA DE STEFANI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DEGLI ALPINI,"VIA DEGLI ALPINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DEI MILLE,"VIA DEI MILLE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DEL FANTE,"VIA DEL FANTE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DEL PONTIERE,"VIA DEL PONTIERE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DELL'ARTIGLIERE,"VIA DELL'ARTIGLIERE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DELL'ASSUNTA,"VIA DELL'ASSUNTA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DELLA PACE,"VIA DELLA PACE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DELLA REPUBBLICA,"VIA DELLA REPUBBLICA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DIAZ A.,"VIA DIAZ A., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DIETRO MURA,"VIA DIETRO MURA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DISCIPLINA,"VIA DISCIPLINA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DON BOSCO,"VIA DON BOSCO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DON GIRELLI,"VIA DON GIRELLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DON MAZZOLARI,"VIA DON MAZZOLARI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DON MILANI,"VIA DON MILANI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DON POLI,"VIA DON POLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DON TAZZOLI,"VIA DON TAZZOLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DONATELLO,"VIA DONATELLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DONIZETTI G.,"VIA DONIZETTI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA DUOMO,"VIA DUOMO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA F.LLI CAIROLI,"VIA F.LLI CAIROLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FANTINI,"VIA FANTINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FERMI E.,"VIA FERMI E., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FERRARI ENZO,"VIA FERRARI ENZO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FILZI,"VIA FILZI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FIORONI,"VIA FIORONI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FIRENZE,"VIA FIRENZE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FIUME,"VIA FIUME, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FONTANA,"VIA FONTANA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FORLANINI,"VIA FORLANINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FOSCOLO,"VIA FOSCOLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FRACASTORO G.,"VIA FRACASTORO G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FRANK,"VIA FRANK, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FRATTA,"VIA FRATTA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FRATTINI,"VIA FRATTINI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA FUSINATO,"VIA FUSINATO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA G.DA LEGNAGO,"VIA G.DA LEGNAGO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GAIO A.,"VIA GAIO A., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GALILEI G.,"VIA GALILEI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GALLESE,"VIA GALLESE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GANDHI M.,"VIA GANDHI M., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GARBO,"VIA GARBO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GENOVA,"VIA GENOVA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GHIACCIAIA,"VIA GHIACCIAIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GIANELLA,"VIA GIANELLA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GILIERI G.,"VIA GILIERI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GIOBERTI,"VIA GIOBERTI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GIOTTO,"VIA GIOTTO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GIOVANNI 23,"VIA GIOVANNI 23, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GIUSTI G.,"VIA GIUSTI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GLUCK C.W.,"VIA GLUCK C.W., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GOBETTI DON A.,"VIA GOBETTI DON A., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GOITO,"VIA GOITO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GOLDONI,"VIA GOLDONI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GORIZIA,"VIA GORIZIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GRAMSCI,"VIA GRAMSCI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GRAZIOLI,"VIA GRAZIOLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GUICCIARDINI F.,"VIA GUICCIARDINI F., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA GUTTUSO,"VIA GUTTUSO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA ISERNIA,"VIA ISERNIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA KENNEDY,"VIA KENNEDY, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA KING MARTIN LUTER,"VIA KING MARTIN LUTER, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA KOLBE,"VIA KOLBE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA L.GRASSI,"VIA L.GRASSI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LA MALFA UGO,"VIA LA MALFA UGO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LAMA L.,"VIA LAMA L., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LAMARMORA A.,"VIA LAMARMORA A., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LAZIO,"VIA LAZIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LENIN,"VIA LENIN, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LEONCAVALLO R.,"VIA LEONCAVALLO R., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LEOPARDI,"VIA LEOPARDI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LIGURIA,"VIA LIGURIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LIPPI F.,"VIA LIPPI F., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LIVELLO,"VIA LIVELLO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LOMBARDI R.,"VIA LOMBARDI R., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LOMBARDIA,"VIA LOMBARDIA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LOMBROSO,"VIA LOMBROSO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LUMUMBA,"VIA LUMUMBA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LUNGADIGE SCRAMI,"VIA LUNGADIGE SCRAMI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LUNGO BUSSE',"VIA LUNGO BUSSE', Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA LUSSU EMILIO,"VIA LUSSU EMILIO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MACHIAVELLI,"VIA MACHIAVELLI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MADRE TERESA DI CALCUTTA,"VIA MADRE TERESA DI CALCUTTA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MAESTRI DEL LAVORO,"VIA MAESTRI DEL LAVORO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MAGELLANO,"VIA MAGELLANO, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MAGENTA,"VIA MAGENTA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MALON,"VIA MALON, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MAMELI G.,"VIA MAMELI G., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MANARA,"VIA MANARA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MANTOVA,"VIA MANTOVA, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MANTOVANI,"VIA MANTOVANI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MANZONI,"VIA MANZONI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MARCATI GUIDO A.,"VIA MARCATI GUIDO A., Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MARCHE,"VIA MARCHE, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MARCHESI,"VIA MARCHESI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MARCONI,"VIA MARCONI, Legnago, Verona, Veneto, Italia",POINT
Legnago,VIA MARSALA,"VIA MARSALA, Legnago, Verona, Veneto, Italia",POINT
