alias_address,alias_city,geocode,geometry,georeferencingString,type
Fontana Loc.tà Tombola,Grosio,"Grosio, Sondrio","{'type': 'Point', 'coordinates': [10.276500000000055, 46.30004000000008]}","località tà tombola, Grosio, Sondrio, Lombardia, Italia",POINT
Fontana Via Patrioti/S. Rocco,Grosotto,"Via Patrioti, 23034, Grosotto, Sondrio","{'type': 'Point', 'coordinates': [10.257272806295346, 46.28033546592897]}","via patrioti/s. rocco, Grosotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Prada,Grosotto,"Località Prada, 23034, Grosotto, Sondrio","{'type': 'Point', 'coordinates': [10.253104919651413, 46.269091675881775]}","località  prada, Grosotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Piazza,Grosotto,"Località Piazza, 23034, Grosotto, Sondrio","{'type': 'Point', 'coordinates': [10.253361897300584, 46.28446459820039]}","località  piazza, Grosotto, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Campell,Grosotto,"Grosotto, Sondrio","{'type': 'Point', 'coordinates': [10.260190000000023, 46.28590000000003]}","località  campell, Grosotto, Sondrio, Lombardia, Italia",POINT
Fontana Via S. Giovanni/Via al Dosso,Lanzada,"Via San Giovanni, 23020, Lanzada, Sondrio","{'type': 'Point', 'coordinates': [9.872228626185052, 46.26958820164961]}","via s. giovanni/via al dosso, Lanzada, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ganda,Lanzada,"Via Ganda, 23020, Lanzada, Sondrio","{'type': 'Point', 'coordinates': [9.87917305393875, 46.27034157326962]}","località  ganda, Lanzada, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Vetto (Via Don Bepp),Lanzada,"Via Don Bepp, 23020, Lanzada, Sondrio","{'type': 'Point', 'coordinates': [9.88945834745182, 46.27215433898074]}","località  vetto (via don bepp), Lanzada, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Tornadri,Lanzada,"Via Tornadri, 23020, Lanzada, Sondrio","{'type': 'Point', 'coordinates': [9.893052191151309, 46.274725818585495]}","località  tornadri, Lanzada, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Campo Franscia,Lanzada,"Via Campofranscia, 23020, Lanzada, Sondrio","{'type': 'Point', 'coordinates': [9.9101850822536, 46.29395560845077]}","località  campo franscia, Lanzada, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Campo Moro,Lanzada,"Località Campo Moro, 23020, Lanzada, Sondrio","{'type': 'Point', 'coordinates': [9.929794332807619, 46.30354990092304]}","località  campo moro, Lanzada, Sondrio, Lombardia, Italia",POINT
Fontana Via Saroch,Livigno,"Via Saroch, 23030, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.12910295298883, 46.53104956209252]}","via saroch, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Passo d’Eira,Livigno,"Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.137150000000076, 46.537630000000036]}","località  passo d’eira, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Via Canton,Livigno,"Via Cantòn, 23030, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.12811474698364, 46.55406147928677]}","via canton, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Passo Foscagno,Livigno,"Passo del Foscagno, 23030, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.208046440921832, 46.4961234331005]}","località  passo foscagno, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Trepalle Pila,Livigno,"Trepalle, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.176000000000045, 46.52672000000007]}","località  trepalle pila, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Trepalle Via Plan,Livigno,"Via Plàn, 23030, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.136325312616705, 46.53946582342878]}","località  trepalle via plan, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Trepalle Isola,Livigno,"Trepalle, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.176000000000045, 46.52672000000007]}","località  trepalle isola, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Teola,Livigno,"Via Teòla, 23030, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.139354830760924, 46.530818393769735]}","località  teola, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Trepalle SS 301,Livigno,"Trepalle, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.176000000000045, 46.52672000000007]}","località  trepalle ss 301, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Forcola,Livigno,"Via Forcola, 23030, Livigno, Sondrio","{'type': 'Point', 'coordinates': [10.07363651358468, 46.46148846857015]}","località  forcola, Livigno, Sondrio, Lombardia, Italia",POINT
Fontana Via Fellini/Via Venosta,Lovero,"Via Fellini, 23030, Lovero, Sondrio","{'type': 'Point', 'coordinates': [10.23011346144969, 46.230321795167725]}","via fellini/via venosta, Lovero, Sondrio, Lombardia, Italia",POINT
Fontana Via I. De Giacomi (zona pedonale),Madesimo,Madesimo,"{'type': 'Point', 'coordinates': [9.359020000000044, 46.44013000000007]}","via i. de giacomi (zona pedonale), Madesimo, Sondrio, Lombardia, Italia",POINT
Fontana Via A. De Giacomi (fermata bus),Madesimo,"Via Antonio De Giacomi, 23024, Madesimo, Sondrio","{'type': 'Point', 'coordinates': [9.359020000000044, 46.44013000000007]}","via a. de giacomi (fermata bus), Madesimo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Isola Bassa (Ponte Snam),Madesimo,"Isola, Madesimo, Sondrio","{'type': 'Point', 'coordinates': [9.333500000000072, 46.44237000000004]}","località  isola bassa (ponte snam), Madesimo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Isola alta,Madesimo,"Strada Provinciale di Isola, 23024, Madesimo, Sondrio","{'type': 'Point', 'coordinates': [9.333672248913077, 46.440317019934334]}","località  isola alta, Madesimo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Pianazzo,Madesimo,"Pianazzo, Madesimo, Sondrio","{'type': 'Point', 'coordinates': [9.343770000000063, 46.42919000000006]}","località  pianazzo, Madesimo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Montespluga,Madesimo,"Monte Spluga, Madesimo, Sondrio","{'type': 'Point', 'coordinates': [9.336150000000032, 46.48976000000005]}","località  montespluga, Madesimo, Sondrio, Lombardia, Italia",POINT
Fontana Loc.tà Ferzonico,Mantello,"Ferzonico, Mantello, Sondrio","{'type': 'Point', 'coordinates': [9.469630000000052, 46.15313000000003]}","località tà ferzonico, Mantello, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma,Mazzo di Valtellina,"Via Roma, 23030, Mazzo di Valtellina, Sondrio","{'type': 'Point', 'coordinates': [10.252456054619605, 46.260488663131774]}","via roma, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sparso,Mazzo di Valtellina,"Via Sparso, 23030, Mazzo di Valtellina, Sondrio","{'type': 'Point', 'coordinates': [10.2548708553493, 46.252198840884205]}","località  sparso, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Piazzola,Mazzo di Valtellina,"Via Piazzola, 23030, Mazzo di Valtellina, Sondrio","{'type': 'Point', 'coordinates': [10.2586995, 46.2558728721686]}","località  piazzola, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Vione,Mazzo di Valtellina,"Via Vione, 23030, Mazzo di Valtellina, Sondrio","{'type': 'Point', 'coordinates': [10.247909053436022, 46.26314146998885]}","località  vione, Mazzo di Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Via Pozzo,Mello,"Via Pozzo, 23010, Mello, Sondrio","{'type': 'Point', 'coordinates': [9.542400021990451, 46.15513158169101]}","via pozzo, Mello, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma (Cimitero),Mese,"Via Roma, 23020, Mese, Sondrio","{'type': 'Point', 'coordinates': [9.382588805149858, 46.304832104227536]}","via roma (cimitero), Mese, Sondrio, Lombardia, Italia",POINT
Fontana Via Scandolera,Mese,"Via Scandolera, 23020, Mese, Sondrio","{'type': 'Point', 'coordinates': [9.384404050891042, 46.31856611960289]}","via scandolera, Mese, Sondrio, Lombardia, Italia",POINT
Fontana Via Barella,Montagna in Valtellina,"Via Barella, 23020, Montagna in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.902602118448396, 46.17729639611612]}","via barella, Montagna in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Piano,Montagna in Valtellina,"Montagna in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.903670000000034, 46.17650000000003]}","località  piano, Montagna in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ca' Vervio,Montagna in Valtellina,"Via Vervio, 23020, Montagna in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.912437369534661, 46.17991706718812]}","località  ca' vervio, Montagna in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Via S. Martino,Morbegno,"Via San Martino, 23017, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.577078642085164, 46.131547559238705]}","via s. martino, Morbegno, Sondrio, Lombardia, Italia",POINT
Fontana Via dei Barai,Morbegno,"Via dei Barai, 23017, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.577831500000013, 46.13848650000001]}","via dei barai, Morbegno, Sondrio, Lombardia, Italia",POINT
Lavatoio Loc. Campovico (Via Valax),Morbegno,"Campovico, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.589820000000032, 46.14582000000007]}","lavatoio località  campovico (via valax), Morbegno, Sondrio, Lombardia, Italia",POINT
Lavatoio Loc. Desco (Chiesa),Morbegno,"Desco, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.62495000000007, 46.14724000000007]}","lavatoio località  desco (chiesa), Morbegno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Paniga (Via Adda),Morbegno,"Via Adda, 23017, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.60408853904733, 46.14477012283291]}","località  paniga (via adda), Morbegno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Valle (Chiesa S. Matteo),Morbegno,"Località Valle, 23017, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.582696959433104, 46.111736896827466]}","località  valle (chiesa s. matteo), Morbegno, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Arzo (Chiesa S. Giovanni),Morbegno,"Arzo, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.57746000000003, 46.12213000000003]}","località  arzo (chiesa s. giovanni), Morbegno, Sondrio, Lombardia, Italia",POINT
Fontana Via Bottà incrocio Via Ligari,Morbegno,"Via Bottà & Via Ligari, 23017, Morbegno, Sondrio","{'type': 'Point', 'coordinates': [9.570690000000013, 46.14063300000001]}","via bottà incrocio via ligari, Morbegno, Sondrio, Lombardia, Italia",POINT
Fontana Via Mezzolpiano,Novate Mezzola,"Via Mezzolpiano, 23025, Novate Mezzola, Sondrio","{'type': 'Point', 'coordinates': [9.454096642785354, 46.220959636761876]}","via mezzolpiano, Novate Mezzola, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Campo (Via S. Colombano),Novate Mezzola,"Via San Colombano, 23025, Novate Mezzola, Sondrio","{'type': 'Point', 'coordinates': [9.460789937127178, 46.21000117332113]}","località  campo (via s. colombano), Novate Mezzola, Sondrio, Lombardia, Italia",POINT
Fontana Stada Statale 405,Pedesina,"Via Statale 405, 23013, Cosio Valtellino, Sondrio","{'type': 'Point', 'coordinates': [9.541456763806341, 46.13364058728148]}","stada statale 405, Pedesina, Sondrio, Lombardia, Italia",POINT
Fontana Via Garibaldi presso fontanello,Piantedo,"Via Giuseppe Garibaldi, 23010, Piantedo, Sondrio","{'type': 'Point', 'coordinates': [9.430002000000002, 46.13630327656496]}","via garibaldi presso fontanello, Piantedo, Sondrio, Lombardia, Italia",POINT
Fontana Via Amonini,Piateda,"Via Amonini, 23020, Piateda, Sondrio","{'type': 'Point', 'coordinates': [9.931805033764297, 46.16158401695968]}","via amonini, Piateda, Sondrio, Lombardia, Italia",POINT
Fontana Via Vermaglio,Piateda,"Via Vermaglio, 23020, Piateda, Sondrio","{'type': 'Point', 'coordinates': [9.923607027280129, 46.154848796306744]}","via vermaglio, Piateda, Sondrio, Lombardia, Italia",POINT
Fontana Via Previsdomini,Piateda,"Via Previsdomini, 23020, Piateda, Sondrio","{'type': 'Point', 'coordinates': [9.93551359518149, 46.1536103211014]}","via previsdomini, Piateda, Sondrio, Lombardia, Italia",POINT
Fontana Via Valbona,Piateda,"Via Valbona, 23020, Piateda, Sondrio","{'type': 'Point', 'coordinates': [9.948871594982672, 46.15567631485189]}","via valbona, Piateda, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Busteggia,Piateda,"Via Busteggia, 23020, Piateda, Sondrio","{'type': 'Point', 'coordinates': [9.91501230466821, 46.162331862407896]}","località  busteggia, Piateda, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Boffetto,Piateda,"Via Boffetto, 23020, Piateda, Sondrio","{'type': 'Point', 'coordinates': [9.958601562402698, 46.15831268565133]}","località  boffetto, Piateda, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Riboni,Piateda,"Località Riboni, 23020, Piateda, Sondrio","{'type': 'Point', 'coordinates': [9.936523611773303, 46.15706916112916]}","località  riboni, Piateda, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Prosto (Municipio),Piuro,"Prosto, Piuro, Sondrio","{'type': 'Point', 'coordinates': [9.42023000000006, 46.32735000000008]}","località  prosto (municipio), Piuro, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Borgonuovo (Via per Scilano / Via della Conca),Piuro,"Via della Conca, 23020, Piuro, Sondrio","{'type': 'Point', 'coordinates': [9.438654295620596, 46.32576054558173]}","località  borgonuovo (via per scilano / via della conca), Piuro, Sondrio, Lombardia, Italia",POINT
Fontana Loc S. Croce,Piuro,"Strada Vecchia di Santa Croce, 23020, Piuro, Sondrio","{'type': 'Point', 'coordinates': [9.455577576958358, 46.32598864614445]}","località s. croce, Piuro, Sondrio, Lombardia, Italia",POINT
Fontana Piazza Buon Consiglio,Poggiridenti,"Piazza Buon Consiglio, 23020, Poggiridenti, Sondrio","{'type': 'Point', 'coordinates': [9.927052004001593, 46.17637950075029]}","piazza buon consiglio, Poggiridenti, Sondrio, Lombardia, Italia",POINT
Fontana Via Palù,Poggiridenti,"Via Palù, 23020, Poggiridenti, Sondrio","{'type': 'Point', 'coordinates': [9.933152923543988, 46.17029369417592]}","via palù, Poggiridenti, Sondrio, Lombardia, Italia",POINT
Fontana Via Gandoni (Parco Giochi),Poggiridenti,"Via Gandoni, 23020, Poggiridenti, Sondrio","{'type': 'Point', 'coordinates': [9.928279376996048, 46.169756012434576]}","via gandoni (parco giochi), Poggiridenti, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Briotti,Ponte in Valtellina,"Località Briotti, 23026, Ponte in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.966647824745689, 46.14606294015708]}","località  briotti, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Gerna (Fontaniva),Ponte in Valtellina,"Via Gerna, 23026, Ponte in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.98940295471275, 46.14211450768709]}","località  gerna (fontaniva), Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Albareda,Ponte in Valtellina,"Località Albareda, 23026, Ponte in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.978383222824135, 46.150919976451746]}","località  albareda, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. San Bernardo,Ponte in Valtellina,"Strada Comunale di San Bernardo, 23026, Ponte in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.990078775293345, 46.184748667235795]}","località  san bernardo, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sazzo,Ponte in Valtellina,"Via Sazzo, 23026, Ponte in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.973899538936257, 46.15668140611228]}","località  sazzo, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana piazza Vittoria,Ponte in Valtellina,"Piazza della Vittoria, 23026, Ponte in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.980999556668753, 46.17540869159564]}","piazza vittoria, Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana loc. Carolo (Chiesa),Ponte in Valtellina,"Via Carolo, 23026, Ponte in Valtellina, Sondrio","{'type': 'Point', 'coordinates': [9.962274089012352, 46.1586146888954]}","località  carolo (chiesa), Ponte in Valtellina, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ca' Bettolatti,Postalesio,"Via Bettolatti, 23010, Postalesio, Sondrio","{'type': 'Point', 'coordinates': [9.778033926678956, 46.17583934666841]}","località  ca' bettolatti, Postalesio, Sondrio, Lombardia, Italia",POINT
Fontana via Vanoni,Postalesio,"Postalesio, Sondrio","{'type': 'Point', 'coordinates': [9.77815000000004, 46.17312000000004]}","via vanoni, Postalesio, Sondrio, Lombardia, Italia",POINT
Fontana Via Carducci/Via Uschione,Prata Camportaccio,"Via Giosuè Carducci, 23020, Prata Camportaccio, Sondrio","{'type': 'Point', 'coordinates': [9.394308620164646, 46.30516226795992]}","via carducci/via uschione, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Fontana Strada di Tanno,Prata Camportaccio,"Via Tanno, 23020, Prata Camportaccio, Sondrio","{'type': 'Point', 'coordinates': [9.399009644829604, 46.314993665206686]}","strada di tanno, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Fontana S.Cassiano (Via Maccolini),Prata Camportaccio,"Via Macolini, 23020, Prata Camportaccio, Sondrio","{'type': 'Point', 'coordinates': [9.400051669394179, 46.2816875053647]}","s.cassiano (via maccolini), Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Porettina Bassa,Prata Camportaccio,"Via Porettina, 23020, Prata Camportaccio, Sondrio","{'type': 'Point', 'coordinates': [9.407280912197196, 46.26582900554831]}","località  porettina bassa, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Porettina Alta,Prata Camportaccio,"Via Porettina, 23020, Prata Camportaccio, Sondrio","{'type': 'Point', 'coordinates': [9.407280912197196, 46.26582900554831]}","località  porettina alta, Prata Camportaccio, Sondrio, Lombardia, Italia",POINT
Fontana Via Centrale,Rasura,"Via Centrale, 23010, Rasura, Sondrio","{'type': 'Point', 'coordinates': [9.552604013271027, 46.10074594625131]}","via centrale, Rasura, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Foppa,Rasura,"Via Foppa, 23010, Rasura, Sondrio","{'type': 'Point', 'coordinates': [9.549397595243157, 46.101459761945286]}","località  foppa, Rasura, Sondrio, Lombardia, Italia",POINT
Fontana Via Stazione,Rogolo,"Via alla Stazione, 23010, Rogolo, Sondrio","{'type': 'Point', 'coordinates': [9.488071997106688, 46.13702697796537]}","via stazione, Rogolo, Sondrio, Lombardia, Italia",POINT
Fontana Via Calchera (Cimitero),Rogolo,"Via Calchera, 23010, Rogolo, Sondrio","{'type': 'Point', 'coordinates': [9.486092521918236, 46.13508501643311]}","via calchera (cimitero), Rogolo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Era,Samolaco,"Era, Samolaco, Sondrio","{'type': 'Point', 'coordinates': [9.39590000000004, 46.24573000000004]}","località  era, Samolaco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. S. Pietro,Samolaco,"Via San Pietro, 23030, Valdisotto, Sondrio","{'type': 'Point', 'coordinates': [10.374496388430746, 46.45796134149432]}","località  s. pietro, Samolaco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Casenda (Via Casenda/Via Giovere),Samolaco,"Via Casenda, 23027, Samolaco, Sondrio","{'type': 'Point', 'coordinates': [9.400442807545069, 46.234467608230965]}","località  casenda (via casenda/via giovere), Samolaco, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Somaggia,Samolaco,"Somaggia, Samolaco, Sondrio","{'type': 'Point', 'coordinates': [9.423310000000072, 46.25339000000008]}","località  somaggia, Samolaco, Sondrio, Lombardia, Italia",POINT
Fontana Via Centro (Chiesa),San Giacomo Filippo,"Via Centro, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.372310683958785, 46.336321454010324]}","via centro (chiesa), San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Lirone,San Giacomo Filippo,"Frazione Lirone, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.361939315950396, 46.36789039709994]}","località  lirone, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Vho,San Giacomo Filippo,"Vho, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.352744859522758, 46.3790179814273]}","località  vho, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ca' di Bara,San Giacomo Filippo,"Ca' Bara, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.358866419416774, 46.33545934757392]}","località  ca' di bara, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Motta (S.Guglielmo),San Giacomo Filippo,"Via Motta San Guglielmo, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.365190643209372, 46.33828736172173]}","località  motta (s.guglielmo), San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Mescolana Vignola,San Giacomo Filippo,"Località Mescolana, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.367102403065145, 46.35127670268197]}","località  mescolana vignola, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Prato Liso,San Giacomo Filippo,"San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.370120000000043, 46.33739000000003]}","località  prato liso, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Olmo,San Giacomo Filippo,"Frazione Olmo, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.359949598702688, 46.33428150216221]}","località  olmo, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Uggia,San Giacomo Filippo,"Località Uggia, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.375693752471078, 46.332320375591074]}","località  uggia, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. San Bernardo,San Giacomo Filippo,"Frazione San Bernardo, 23020, San Giacomo Filippo, Sondrio","{'type': 'Point', 'coordinates': [9.356185540914359, 46.34705081717678]}","località  san bernardo, San Giacomo Filippo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Biolo,Sernio,"Via Biolo, 23030, Sernio, Sondrio","{'type': 'Point', 'coordinates': [10.21073230996162, 46.22100974390786]}","località  biolo, Sernio, Sondrio, Lombardia, Italia",POINT
Fontana Via Roma (Municipio),Sernio,Municipio di Sernio,"{'type': 'Point', 'coordinates': [10.203389984996402, 46.22367995614299]}","via roma (municipio), Sernio, Sondrio, Lombardia, Italia",POINT
Fontana loc. Madonna della Biorca,Sondalo,"Via Madonna della Neve, 23016, Cercino, Sondrio","{'type': 'Point', 'coordinates': [9.501958935860161, 46.15738514921804]}","località  madonna della biorca, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Via 2 giugno,Sondalo,"Via 2 Giugno, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.332898652255828, 46.33113442387211]}","via 2 giugno, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Verzedo,Sondalo,"Galleria Verzedo, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.365525899041574, 46.36312862544302]}","località  verzedo, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Le Prese,Sondalo,"Galleria Le Prese, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.351079983557767, 46.35433985261513]}","località  le prese, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Mondadizza,Sondalo,"Galleria Mondadizza, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.344339837877373, 46.3371510468268]}","località  mondadizza, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Via Lambertenghi,Sondalo,"Via Pierantonio Lambertenghi, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.32467322356534, 46.33262046010944]}","via lambertenghi, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sommacologna,Sondalo,"Sommacologna, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.306300000000022, 46.33110000000005]}","località  sommacologna, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Sontiolo,Sondalo,"Località Sontiolo, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.306969877953458, 46.31896937270287]}","località  sontiolo, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Migiondo,Sondalo,"Frazione Migiondo, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.305228260718993, 46.32311700000001]}","località  migiondo, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Frontale,Sondalo,"Frazione Frontale, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.36506654906486, 46.34980413763336]}","località  frontale, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Fumero,Sondalo,"Fumero, 23035, Sondalo, Sondrio","{'type': 'Point', 'coordinates': [10.378690809420625, 46.347447817447474]}","località  fumero, Sondalo, Sondrio, Lombardia, Italia",POINT
Fontana via A. Moro,Sondrio,"Via Aldo Moro, 23100, Sondrio","{'type': 'Point', 'coordinates': [9.866163896353612, 46.16634087970389]}","via a. moro, Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Triangia (Centro),Sondrio,"Frazione Triangia, 23100, Sondrio","{'type': 'Point', 'coordinates': [9.832601051825817, 46.175244152548]}","località  triangia (centro), Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Mossini (Strada Ronchi),Sondrio,"Mossini, Sondrio","{'type': 'Point', 'coordinates': [9.864880000000028, 46.180720000000065]}","località  mossini (strada ronchi), Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ligari (ristoro),Sondrio,"Contrada Ligari, 23100, Sondrio","{'type': 'Point', 'coordinates': [9.830334961682288, 46.18223982918762]}","località  ligari (ristoro), Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Baiacca,Sondrio,"Via Baiacca, 23100, Sondrio","{'type': 'Point', 'coordinates': [9.868182441336684, 46.172390494895865]}","località  baiacca, Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Via Maffei (presso Fontanello),Sondrio,"Via Andrea Maffei, 23100, Sondrio","{'type': 'Point', 'coordinates': [9.864981757548358, 46.166741108978144]}","via maffei (presso fontanello), Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Loc. Ponchiera (Scuole),Sondrio,"Frazione Ponchiera, 23100, Sondrio","{'type': 'Point', 'coordinates': [9.870004770965686, 46.17917231436987]}","località  ponchiera (scuole), Sondrio, Sondrio, Lombardia, Italia",POINT
Fontana Largo Sertoli,Sondrio,"Largo Antonio Sertoli, 23100, Sondrio","{'type': 'Point', 'coordinates': [9.87676674486127, 46.17075509051531]}","largo sertoli, Sondrio, Sondrio, Lombardia, Italia",POINT
