alias_city,alias_address,georeferencingString,type
Talamona,Fontana Via Latteria/Via Cerri,"via latteria/via cerri, Talamona, Sondrio, Lombardia, Italia",POINT
Tartano,Fontana Via Garibaldi,"via garibaldi, Tartano, Sondrio, Lombardia, Italia",POINT
Tartano,Fontana Loc. Marconi,"località  marconi, Tartano, Sondrio, Lombardia, Italia",POINT
Tartano,Fontana Loc. Arale,"località  arale, Tartano, Sondrio, Lombardia, Italia",POINT
Tartano,Fontana Loc. Case,"località  case, Tartano, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Canali,"località  canali, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. S. Rocco,"località  s. rocco, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. S. Giovanni,"località  s. giovanni, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Via S. Silvestro (Teglio Centro),"via s. silvestro (teglio centro), Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Via Sagli (Teglio Nord),"via sagli (teglio nord), Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Somasassa,"località  somasassa, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Castelvetro,"località  castelvetro, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Nigola,"località  nigola, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Bondone,"località  bondone, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Tresenda,"località  tresenda, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Calcarola,"località  calcarola, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Franchesi,"località  franchesi, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Serbatoio Bongetti,"serbatoio bongetti, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Crespinedo (Via Falck),"località  crespinedo (via falck), Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Monegatti,"località  monegatti, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. Piodiscia,"località  piodiscia, Teglio, Sondrio, Lombardia, Italia",POINT
Teglio,Fontana Loc. S. Giacomo,"località  s. giacomo, Teglio, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Via Bellotti,"via bellotti, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Loc. Mocchioni,"località  mocchioni, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Via Dossello,"via dossello, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Loc. Roncaiola,"località  roncaiola, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Via Salis,"via salis, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Loc. Cologna,"località  cologna, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Via Elvezia,"via elvezia, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Loc. Dosso,"località  dosso, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Loc. Trivigno,"località  trivigno, Tirano, Sondrio, Lombardia, Italia",POINT
Tirano,Fontana Via Porta Milanese,"via porta milanese, Tirano, Sondrio, Lombardia, Italia",POINT
Torre di Santa Maria,Fontana Loc. S. Anna,"località  s. anna, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Torre di Santa Maria,Fontana Loc. Tornadù,"località  tornadù, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Torre di Santa Maria,Fontana Loc. Cagnoletti,"località  cagnoletti, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Torre di Santa Maria,Fontana Loc. Cristini,"località  cristini, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Torre di Santa Maria,Fontana Loc. Molinaccio,"località  molinaccio, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Torre di Santa Maria,Fontana Loc. San Giuseppe,"località  san giuseppe, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Torre di Santa Maria,Fontana Piazza Roma,"piazza roma, Torre di Santa Maria, Sondrio, Lombardia, Italia",POINT
Tovo Sant'Agata,Fontana Via Prestino,"via prestino, Tovo Sant'Agata, Sondrio, Lombardia, Italia",POINT
Tovo Sant'Agata,Fontana Via Corignola,"via corignola, Tovo Sant'Agata, Sondrio, Lombardia, Italia",POINT
Traona,Fontana Piazza Caduti,"piazza caduti, Traona, Sondrio, Lombardia, Italia",POINT
Traona,Fontana Loc.Valletta (Via Pedemontana),"località valletta (via pedemontana), Traona, Sondrio, Lombardia, Italia",POINT
Tresivio,Fontana Via S. Tomaso,"via s. tomaso, Tresivio, Sondrio, Lombardia, Italia",POINT
Tresivio,Fontana Loc. S. Antonio,"località  s. antonio, Tresivio, Sondrio, Lombardia, Italia",POINT
Valmasino,Fontana loc. Cataeggio,"località  cataeggio, Valmasino, Sondrio, Lombardia, Italia",POINT
Valmasino,Fontana loc. San Martino,"località  san martino, Valmasino, Sondrio, Lombardia, Italia",POINT
Valmasino,Fontana loc. Zocca,"località  zocca, Valmasino, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana loc. S. Carlo,"località  s. carlo, Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Punto Prelievo Loc. Arnoga,"punto prelievo località  arnoga, Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. S. Carlo,"località  s. carlo, Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Semogo (Via Cima Piazzi),"località  semogo (via cima piazzi), Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Isolaccia,"località  isolaccia, Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Sant Antonio,"località  sant antonio, Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Pedenosso (Piazza S. Martino),"località  pedenosso (piazza s. martino), Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Pedenosso (Via Degola),"località  pedenosso (via degola), Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Pedenosso (Via Pecé),"località  pedenosso (via pecé), Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Premadio (Via ai Forni),"località  premadio (via ai forni), Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdidentro,Fontana Loc. Molina (Via Ripa Fontana),"località  molina (via ripa ), Valdidentro, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Loc. Oga (Via Roma),"località  oga (via roma), Valdisotto, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Loc. Piatta,"località  piatta, Valdisotto, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Loc. S. Lucia (Via Fumarogo),"località  s. lucia (via fumarogo), Valdisotto, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Loc. Piazza,"località  piazza, Valdisotto, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Loc. Cepina (Via Piccagnoni/Via Roma),"località  cepina (via piccagnoni/via roma), Valdisotto, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Loc. Tola,"località  tola, Valdisotto, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Loc. Fontane,"località  fontane, Valdisotto, Sondrio, Lombardia, Italia",POINT
Valdisotto,Fontana Via Carpin,"via carpin, Valdisotto, Sondrio, Lombardia, Italia",POINT
Valfurva,Fontana Via Teregua,"via teregua, Valfurva, Sondrio, Lombardia, Italia",POINT
Valfurva,Fontana Loc. Madonna dei Monti (Salita Baita Veglia),"località  madonna dei monti (salita baita veglia), Valfurva, Sondrio, Lombardia, Italia",POINT
Valfurva,Fontana Loc. S. Antonio (Via Fosgina),"località  s. antonio (via fosgina), Valfurva, Sondrio, Lombardia, Italia",POINT
Valfurva,Fontana Loc. S. Gottardo,"località  s. gottardo, Valfurva, Sondrio, Lombardia, Italia",POINT
Valfurva,Fontana Loc. S. Caterina (Via Magliaga),"località  s. caterina (via magliaga), Valfurva, Sondrio, Lombardia, Italia",POINT
Valfurva,Fontana Loc. S. Caterina (Via Frodolfo),"località  s. caterina (via frodolfo), Valfurva, Sondrio, Lombardia, Italia",POINT
Val Masino,Fontana Loc. Cataeggio (Municipio),"località  cataeggio (municipio), Val Masino, Sondrio, Lombardia, Italia",POINT
Val Masino,Fontana Loc. S. Martino (Via Cavarini-Via ai Bagni),"località  s. martino (via cavarini-via ai bagni), Val Masino, Sondrio, Lombardia, Italia",POINT
Val Masino,Fontana Loc. Zocca,"località  zocca, Val Masino, Sondrio, Lombardia, Italia",POINT
Verceia,Fontana Loc. Cappella di S. Andrea,"località  cappella di s. andrea, Verceia, Sondrio, Lombardia, Italia",POINT
Verceia,Fontana Via S. Francesco (Piazza Copes Costante),"via s. francesco (piazza copes costante), Verceia, Sondrio, Lombardia, Italia",POINT
Verceia,Fontana Loc. Sceglio (Crotti),"località  sceglio (crotti), Verceia, Sondrio, Lombardia, Italia",POINT
Verceia,Fontana Via Villa,"via villa, Verceia, Sondrio, Lombardia, Italia",POINT
Vervio,Fontana Via Roma,"via roma, Vervio, Sondrio, Lombardia, Italia",POINT
Vervio,Fontana Via Ca’ Torchio,"via ca’ torchio, Vervio, Sondrio, Lombardia, Italia",POINT
Vervio,Fontana Loc. Nova,"località  nova, Vervio, Sondrio, Lombardia, Italia",POINT
Villa di Chiavenna,Fontana Loc. S. Sebastiano (Chiesa),"località  s. sebastiano (chiesa), Villa di Chiavenna, Sondrio, Lombardia, Italia",POINT
Villa di Chiavenna,Fontana Loc. Dogana,"località  dogana, Villa di Chiavenna, Sondrio, Lombardia, Italia",POINT
Villa di Chiavenna,Fontana Loc. S. Barnaba (Lavatoio Coperto),"località  s. barnaba (lavatoio coperto), Villa di Chiavenna, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Fontana Via S. Antonio,"via s. antonio, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Fontana Loc. Stazzona (Via Piazza),"località  stazzona (via piazza), Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Fontana Loc. Motta,"località  motta, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Fontana Loc. S. Bernardo,"località  s. bernardo, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Serbatoio Loc. Piangembro,"serbatoio località  piangembro, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Fontana Loc. Bait,"località  bait, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Fontana Loc. Sonvico,"località  sonvico, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
Villa di Tirano,Fontana Loc. Lera,"località  lera, Villa di Tirano, Sondrio, Lombardia, Italia",POINT
