alias_address,alias_city,geocode,geometry,georeferencingString,type
Frazione MortigliengoFontana pubblica,Acquedotto di S.Paolo Cervo,"Frazione Mortigliengo, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.002779122216333, 45.65525880483196]}","Frazione Mortigliengo Fontana pubblica, S.Paolo Cervo, BI, Piemonte",POINT
Frazione PianaFontana pubblica,Acquedotto di S.Paolo Cervo,"Frazione Piana, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.010011399120543, 45.65426551058744]}","Frazione Piana Fontana pubblica, S.Paolo Cervo, BI, Piemonte",POINT
Frazione RiabellaFontana pubblica,Acquedotto di S.Paolo Cervo,"Frazione Riabella, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.019441378387366, 45.64341436811994]}","Frazione Riabella Fontana pubblica, S.Paolo Cervo, BI, Piemonte",POINT
Fraz. Orettofontana,Acquedotto di S.Paolo Cervo,"Frazione Oretto, 13812, Campiglia Cervo, BI","{'type': 'Point', 'coordinates': [8.001237195756623, 45.65912183577065]}","Fraz. Orettofontana, S.Paolo Cervo, BI, Piemonte",POINT
Capoluogo.Servizi igienici del Municipio,Acquedotto di Sala Biellese,"Sala Biellese, BI","{'type': 'Point', 'coordinates': [7.960110000000043, 45.508800000000065]}","Capoluogo.Servizi igienici del Municipio, Sala Biellese, BI, Piemonte",POINT
Frazione BornascoFontana pubblica,Acquedotto di Sala Biellese,"Bornasco, Sala Biellese, BI","{'type': 'Point', 'coordinates': [7.975660000000062, 45.514170000000036]}","Frazione Bornasco Fontana pubblica, Sala Biellese, BI, Piemonte",POINT
capoluogofontana parco giochi,Acquedotto di Sala Biellese,"Sala Biellese, BI","{'type': 'Point', 'coordinates': [7.960110000000043, 45.508800000000065]}","capoluogofontana parco giochi, Sala Biellese, BI, Piemonte",POINT
Bornascofontana di Bornasco,Acquedotto di Sala Biellese,"Bornasco, Sala Biellese, BI","{'type': 'Point', 'coordinates': [7.975660000000062, 45.514170000000036]}","Bornascofontana di Bornasco, Sala Biellese, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Selve Marcone,"Marone, Valdilana, BI","{'type': 'Point', 'coordinates': [8.153190000000052, 45.66059000000007]}","CapoluogoServizi igienici del Municipio, Selve Marcone, BI, Piemonte",POINT
Frazione BaltigatiEsercizio pubblico .,Acquedotto di Soprana,"Baltigati, Valdilana, BI","{'type': 'Point', 'coordinates': [8.200720000000047, 45.65175000000005]}","Frazione BaltigatiEsercizio pubblico ., Soprana, BI, Piemonte",POINT
Frazione CereieFontana pubblica,Acquedotto di Soprana,"Cereie, Valdilana, BI","{'type': 'Point', 'coordinates': [8.17673000000002, 45.65432000000004]}","Frazione Cereie Fontana pubblica, Soprana, BI, Piemonte",POINT
Frazione CerrutiServizi igienici delle Scuole,Acquedotto di Soprana,"Cerruti, Valdilana, BI","{'type': 'Point', 'coordinates': [8.19342000000006, 45.64585000000005]}","Frazione CerrutiServizi igienici delle Scuole, Soprana, BI, Piemonte",POINT
Frazione LanvarioFontana pubblica,Acquedotto di Soprana,"Lanvario, Valdilana, BI","{'type': 'Point', 'coordinates': [8.198800000000062, 45.63936000000007]}","Frazione Lanvario Fontana pubblica, Soprana, BI, Piemonte",POINT
Frazione VioglioFontana pubblica,Acquedotto di Soprana,"Vioglio, Valdilana, BI","{'type': 'Point', 'coordinates': [8.197480000000041, 45.64053000000007]}","Frazione Vioglio Fontana pubblica, Soprana, BI, Piemonte",POINT
Frazione BaltigatiFontana del Parco giochi,Acquedotto di Soprana,"Baltigati, Valdilana, BI","{'type': 'Point', 'coordinates': [8.200720000000047, 45.65175000000005]}","Frazione Baltigati Fontana del Parco giochi, Soprana, BI, Piemonte",POINT
Fraz. MolinengoFontana pubblica,Acquedotto di Soprana,"Molinengo, Valdilana, BI","{'type': 'Point', 'coordinates': [8.20219000000003, 45.63071000000008]}","Fraz. Molinengo Fontana pubblica, Soprana, BI, Piemonte",POINT
Frazione Lanvario.Servizi Municipio.,Acquedotto di Soprana,"Lanvario, Valdilana, BI","{'type': 'Point', 'coordinates': [8.198800000000062, 45.63936000000007]}","Frazione Lanvario.Servizi Municipio., Soprana, BI, Piemonte",POINT
CapoluogoFontana di piazza del Municipio,Acquedotto di Sordevolo,"Sordevolo, BI","{'type': 'Point', 'coordinates': [7.975630000000024, 45.57565000000005]}","Capoluogo Fontana di piazza del Municipio, Sordevolo, BI, Piemonte",POINT
Frazione S. GratoFontana di piazza S. Grato,Acquedotto di Sordevolo,"Sordevolo, BI","{'type': 'Point', 'coordinates': [7.975630000000024, 45.57565000000005]}","Frazione S. Grato Fontana di piazza S. Grato, Sordevolo, BI, Piemonte",POINT
CapoluogoServizi igienici del supermercato,Acquedotto di Strona,"Strona, BI","{'type': 'Point', 'coordinates': [8.168720000000064, 45.62045000000006]}","CapoluogoServizi igienici del supermercato, Strona, BI, Piemonte",POINT
CapoluogoFontana presso il Teatro,Acquedotto di Strona,"Strona, BI","{'type': 'Point', 'coordinates': [8.168720000000064, 45.62045000000006]}","Capoluogo Fontana presso il Teatro, Strona, BI, Piemonte",POINT
Frazione QuarioPozzetto,Acquedotto di Strona,"Frazione Quario, 13823, Strona, BI","{'type': 'Point', 'coordinates': [8.17361832872115, 45.61262565627785]}","Frazione QuarioPozzetto, Strona, BI, Piemonte",POINT
Fraz. CAPPIORubinetto pensile,Acquedotto di Strona,"Strona, BI","{'type': 'Point', 'coordinates': [8.168720000000064, 45.62045000000006]}","Fraz. CAPPIORubinetto pensile, Strona, BI, Piemonte",POINT
Fraz. FoglioPozzetto,Acquedotto di Strona,"Frazione Foglio, 13823, Strona, BI","{'type': 'Point', 'coordinates': [8.172230926510696, 45.63221822575094]}","Fraz. FoglioPozzetto, Strona, BI, Piemonte",POINT
Fraz. Piana BoeroPozzetto.,Acquedotto di Strona,"Frazione Piana, 13825, Valdilana, BI","{'type': 'Point', 'coordinates': [8.163979343860927, 45.63134677473377]}","Fraz. Piana BoeroPozzetto., Strona, BI, Piemonte",POINT
Fraz. CaligarisPozzetto,Acquedotto di Strona,"Strona, BI","{'type': 'Point', 'coordinates': [8.168720000000064, 45.62045000000006]}","Fraz. CaligarisPozzetto, Strona, BI, Piemonte",POINT
Frazione FoglioRubinetto esterno.,Acquedotto di Strona,"Frazione Foglio, 13823, Strona, BI","{'type': 'Point', 'coordinates': [8.172230926510696, 45.63221822575094]}","Frazione FoglioRubinetto esterno., Strona, BI, Piemonte",POINT
Frazione Gronda.Rubinetto pozzetto.,Acquedotto di Strona,"Frazione Gronda, 13823, Strona, BI","{'type': 'Point', 'coordinates': [8.170046121957961, 45.62868821507944]}","Frazione Gronda.Rubinetto pozzetto., Strona, BI, Piemonte",POINT
Frazione Prina.Fontana lavatoio.,Acquedotto di Strona,"Frazione Prina, 13823, Strona, BI","{'type': 'Point', 'coordinates': [8.167944861652288, 45.633964555161974]}","Frazione Prina. Fontana lavatoio., Strona, BI, Piemonte",POINT
Capoluogofontana Municipio,Acquedotto di Ternengo,"Ternengo, BI","{'type': 'Point', 'coordinates': [8.115640000000042, 45.589590000000044]}","Capoluogofontana Municipio, Ternengo, BI, Piemonte",POINT
Fraz. Villafontana pubblica,Acquedotto di Ternengo,"Frazione Villa, 13844, Ternengo, BI","{'type': 'Point', 'coordinates': [8.118452385414203, 45.59024700000002]}","Fraz. Villafontana pubblica, Ternengo, BI, Piemonte",POINT
Fraz Valserafontana pubblica,Acquedotto di Ternengo,"Ternengo, BI","{'type': 'Point', 'coordinates': [8.115640000000042, 45.589590000000044]}","Fraz Valserafontana pubblica, Ternengo, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Tollegno,"Tollegno, BI","{'type': 'Point', 'coordinates': [8.054530000000057, 45.59474000000006]}","CapoluogoServizi igienici del Municipio, Tollegno, BI, Piemonte",POINT
Capoluogo.Fontana Municipio.,Acquedotto di Tollegno,"Tollegno, BI","{'type': 'Point', 'coordinates': [8.054530000000057, 45.59474000000006]}","Capoluogo. Fontana Municipio., Tollegno, BI, Piemonte",POINT
Capoluogo.Fontana del campo sportivo.,Acquedotto di Tollegno,"Tollegno, BI","{'type': 'Point', 'coordinates': [8.054530000000057, 45.59474000000006]}","Capoluogo. Fontana del campo sportivo., Tollegno, BI, Piemonte",POINT
CapoluogoFontana di via Martiri della Libertà,Acquedotto di Torrazzo,"Piazza Martiri della Libertà, 13884, Torrazzo, BI","{'type': 'Point', 'coordinates': [7.95302556140692, 45.49896003070347]}","Capoluogo Fontana di via Martiri della Libertà, Torrazzo, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Valdengo,"Valdengo, BI","{'type': 'Point', 'coordinates': [8.136430000000075, 45.57054000000005]}","CapoluogoServizi igienici del Municipio, Valdengo, BI, Piemonte",POINT
CapoluogoFontana Cimitero,Acquedotto di Valdengo,"Valdengo, BI","{'type': 'Point', 'coordinates': [8.136430000000075, 45.57054000000005]}","Capoluogo Fontana Cimitero, Valdengo, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Vallemosso,"Valle Mosso, Valdilana, BI","{'type': 'Point', 'coordinates': [8.14318000000003, 45.634840000000054]}","CapoluogoServizi igienici del Municipio, Vallemosso, BI, Piemonte",POINT
CapoluogoFontana del condominio Giardino,Acquedotto di Vallemosso,"Giardino, Valdilana, BI","{'type': 'Point', 'coordinates': [8.152520000000038, 45.65414000000004]}","Capoluogo Fontana del condominio Giardino, Vallemosso, BI, Piemonte",POINT
Frazione SimoneCircolo Arci,Acquedotto di Vallemosso,"Frazione Simone, 13825, Valdilana, BI","{'type': 'Point', 'coordinates': [8.16180804338353, 45.62753200394397]}","Frazione SimoneCircolo Arci, Vallemosso, BI, Piemonte",POINT
Capoluogo.Servizi igienici scuole elementari.,Acquedotto di Vallemosso,"Valle Mosso, Valdilana, BI","{'type': 'Point', 'coordinates': [8.14318000000003, 45.634840000000054]}","Capoluogo.Servizi igienici scuole elementari., Vallemosso, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Veglio,"Veglio, BI","{'type': 'Point', 'coordinates': [8.114100000000064, 45.64029000000005]}","CapoluogoServizi igienici del Municipio, Veglio, BI, Piemonte",POINT
Frazione RomaninaEsercizio privato (concessionaria),Acquedotto di Veglio,"Veglio, BI","{'type': 'Point', 'coordinates': [8.114100000000064, 45.64029000000005]}","Frazione RomaninaEsercizio privato (concessionaria), Veglio, BI, Piemonte",POINT
CapoluogoFontana del Parco giochi,Acquedotto di Veglio,"Veglio, BI","{'type': 'Point', 'coordinates': [8.114100000000064, 45.64029000000005]}","Capoluogo Fontana del Parco giochi, Veglio, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Verrone,"Verrone, BI","{'type': 'Point', 'coordinates': [8.119790000000023, 45.50598000000008]}","CapoluogoServizi igienici del Municipio, Verrone, BI, Piemonte",POINT
CapoluogoFontana di Via Comotto,Acquedotto di Vigliano,"Vigliano Biellese, BI","{'type': 'Point', 'coordinates': [8.109920000000045, 45.56232000000006]}","Capoluogo Fontana di Via Comotto, Vigliano Biellese, BI, Piemonte",POINT
CapoluogoFontana del Parco giochi,Acquedotto di Vigliano,"Vigliano Biellese, BI","{'type': 'Point', 'coordinates': [8.109920000000045, 45.56232000000006]}","Capoluogo Fontana del Parco giochi, Vigliano Biellese, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Zimone,"Zimone, BI","{'type': 'Point', 'coordinates': [8.040390000000059, 45.45047000000005]}","CapoluogoServizi igienici del Municipio, Zimone, BI, Piemonte",POINT
CapoluogoFontana retro municipio,Acquedotto di Zimone,"Zimone, BI","{'type': 'Point', 'coordinates': [8.040390000000059, 45.45047000000005]}","Capoluogo Fontana retro municipio, Zimone, BI, Piemonte",POINT
Capoluogo.Fontana lungo strada.,Acquedotto di Zimone,"Zimone, BI","{'type': 'Point', 'coordinates': [8.040390000000059, 45.45047000000005]}","Capoluogo. Fontana lungo strada., Zimone, BI, Piemonte",POINT
CapoluogoServizi igienici del Municipio,Acquedotto di Zumaglia,"Zumaglia, BI","{'type': 'Point', 'coordinates': [8.088720000000023, 45.59540000000004]}","CapoluogoServizi igienici del Municipio, Zumaglia, BI, Piemonte",POINT
CapoluogoFontana di Via Gallo Ditzer,Acquedotto di Zumaglia,"Via Gallo Ditzer, 13848, Zumaglia, BI","{'type': 'Point', 'coordinates': [8.0778268722275, 45.59109127772518]}","Capoluogo Fontana di Via Gallo Ditzer, Zumaglia, BI, Piemonte",POINT
CapoluogoServizi igienici dell'ufficio postale.,Acquedotto di Zumaglia,"Zumaglia, BI","{'type': 'Point', 'coordinates': [8.088720000000023, 45.59540000000004]}","CapoluogoServizi igienici dell'ufficio postale., Zumaglia, BI, Piemonte",POINT
