alias_address,alias_city,geocode,geometry,georeferencingString,type
F.P. Cure,MONTE ISOLA,"Cure, Monte Isola, Brescia","{'type': 'Point', 'coordinates': [10.085450000000037, 45.70608000000004]}","Cure, MONTE ISOLA, Brescia,  Lombardia, Italia",POINT
F.P. Masse,MONTE ISOLA,"Masse, Monte Isola, Brescia","{'type': 'Point', 'coordinates': [10.08498000000003, 45.71272000000005]}","Masse, MONTE ISOLA, Brescia,  Lombardia, Italia",POINT
F.P. Senzano,MONTE ISOLA,"Senzano, Monte Isola, Brescia","{'type': 'Point', 'coordinates': [10.079540000000065, 45.70125000000007]}","Senzano, MONTE ISOLA, Brescia,  Lombardia, Italia",POINT
F.P. Via Foina,MONTICELLI BRUSATI,"Via Foina, 25040, Monticelli Brusati, Brescia","{'type': 'Point', 'coordinates': [10.099417640493071, 45.634899855936574]}","Via Foina, MONTICELLI BRUSATI, Brescia,  Lombardia, Italia",POINT
F.P. Gaina,MONTICELLI BRUSATI,"Gaina, 25040, Monticelli Brusati, Brescia","{'type': 'Point', 'coordinates': [10.09831286762857, 45.645584858332505]}","Gaina, MONTICELLI BRUSATI, Brescia,  Lombardia, Italia",POINT
F.P. Via Europa,MONTICELLI BRUSATI,"Via Europa, 25040, Monticelli Brusati, Brescia","{'type': 'Point', 'coordinates': [10.08798802941582, 45.63061907899067]}","Via Europa, MONTICELLI BRUSATI, Brescia,  Lombardia, Italia",POINT
F.P. Via Fontana (parco giochi),MONTICELLI BRUSATI,"Via Fontana, 25040, Monticelli Brusati, Brescia","{'type': 'Point', 'coordinates': [10.106189756760383, 45.62209694856851]}","Via Fontana (parco giochi), MONTICELLI BRUSATI, Brescia,  Lombardia, Italia",POINT
P.R. Via degli Alpini (Muscoline),MUSCOLINE,"Via degli Alpini, 25080, Muscoline, Brescia","{'type': 'Point', 'coordinates': [10.459669711141995, 45.56459394008672]}","Via degli Alpini (Muscoline), MUSCOLINE, Brescia,  Lombardia, Italia",POINT
P.R. Via Morsone,MUSCOLINE,"Via Morsone, 25080, Muscoline, Brescia","{'type': 'Point', 'coordinates': [10.47017756909393, 45.557199000000004]}","Via Morsone, MUSCOLINE, Brescia,  Lombardia, Italia",POINT
P.R. Via Santelle (San Quirico),MUSCOLINE,"Via Santelle, 25080, Muscoline, Brescia","{'type': 'Point', 'coordinates': [10.483974455970168, 45.57254035440299]}","Via Santelle (San Quirico), MUSCOLINE, Brescia,  Lombardia, Italia",POINT
P.R. Via Gavardina,NUVOLENTO,"Via Gavardina, 25080, Nuvolento, Brescia","{'type': 'Point', 'coordinates': [10.397646557611703, 45.524062761088125]}","Via Gavardina, NUVOLENTO, Brescia,  Lombardia, Italia",POINT
F.P. Municipio,ORZIVECCHI,"Orzivecchi, Brescia","{'type': 'Point', 'coordinates': [9.960040000000049, 45.420120000000054]}","Municipio, ORZIVECCHI, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Caduti,PADENGHE SUL GARDA,"Piazza Caduti, 25080, Padenghe sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.50698123470912, 45.508707000000015]}","Piazza Caduti, PADENGHE SUL GARDA, Brescia,  Lombardia, Italia",POINT
P.R. Via Castello,PADENGHE SUL GARDA,"Via Castello, 25080, Padenghe sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.500672420634276, 45.50729579960357]}","Via Castello, PADENGHE SUL GARDA, Brescia,  Lombardia, Italia",POINT
P.R. Via del Porto,PADENGHE SUL GARDA,"Via del Porto, 25080, Padenghe sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.511461154401475, 45.49579956481747]}","Via del Porto, PADENGHE SUL GARDA, Brescia,  Lombardia, Italia",POINT
P.R. Via Fermi,PADENGHE SUL GARDA,"Via Enrico Fermi, 25080, Padenghe sul Garda, Brescia","{'type': 'Point', 'coordinates': [10.512694804912371, 45.50632235607011]}","Via Fermi, PADENGHE SUL GARDA, Brescia,  Lombardia, Italia",POINT
Via Kennedy,PADERNO FRANCIACORTA,"Via John Fitzgerald Kennedy, 25050, Paderno Franciacorta, Brescia","{'type': 'Point', 'coordinates': [10.075898909635187, 45.583041722918445]}","Via Kennedy, PADERNO FRANCIACORTA, Brescia,  Lombardia, Italia",POINT
F.P. Chiesa Grumello,PAISCO LOVENO,"Grumello, Paisco Loveno, Brescia","{'type': 'Point', 'coordinates': [10.25726000000003, 46.06760000000003]}","Chiesa Grumello, PAISCO LOVENO, Brescia,  Lombardia, Italia",POINT
F.P. Municipio,PAISCO LOVENO,"Paisco Loveno, Brescia","{'type': 'Point', 'coordinates': [10.292770000000075, 46.07917000000003]}","Municipio, PAISCO LOVENO, Brescia,  Lombardia, Italia",POINT
Località case del Longo,PAISCO LOVENO,"Paisco Loveno, Brescia","{'type': 'Point', 'coordinates': [10.292770000000075, 46.07917000000003]}","Localitàlità case del Longo, PAISCO LOVENO, Brescia,  Lombardia, Italia",POINT
F.P. Parco Via Pedrali,PALAZZOLO SULL’OGLIO,"Via Matteo Pedrali, 25036, Palazzolo sull'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.873159550939347, 45.6009798446218]}","Parco Via Pedrali, PALAZZOLO SULL’OGLIO, Brescia,  Lombardia, Italia",POINT
Parcheggio Via Gavazzino,PALAZZOLO SULL’OGLIO,"Via Gavazzino, 25036, Palazzolo sull'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.892525485762272, 45.591280922217564]}","Parcheggio Via Gavazzino, PALAZZOLO SULL’OGLIO, Brescia,  Lombardia, Italia",POINT
P.zza Indipendenza S.Pancrazio,PALAZZOLO SULL’OGLIO,"Piazza Indipendenza, 25036, Palazzolo sull'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.919243242057526, 45.61054095139934]}","P.zza Indipendenza S.Pancrazio, PALAZZOLO SULL’OGLIO, Brescia,  Lombardia, Italia",POINT
Quartiere de Gasperi,PALAZZOLO SULL’OGLIO,"Quartiere Alcide De Gasperi, 25036, Palazzolo sull'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.88008920123529, 45.60421243650694]}","Quartiere de Gasperi, PALAZZOLO SULL’OGLIO, Brescia,  Lombardia, Italia",POINT
F.P. Parco Via Pedrali,PALAZZOLO SULL’OGLIO,"Via Matteo Pedrali, 25036, Palazzolo sull'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.873159550939347, 45.6009798446218]}","Parco Via Pedrali, PALAZZOLO SULL’OGLIO, Brescia,  Lombardia, Italia",POINT
Via Kupfer,PALAZZOLO SULL’OGLIO,"Via Aldo Kupfer, 25036, Palazzolo sull'Oglio, Brescia","{'type': 'Point', 'coordinates': [9.898738182967797, 45.58564419399218]}","Via Kupfer, PALAZZOLO SULL’OGLIO, Brescia,  Lombardia, Italia",POINT
F.P. Parco Giochi Scuole,PARATICO,"Paratico, Brescia","{'type': 'Point', 'coordinates': [9.957030000000032, 45.664010000000076]}","Parco Giochi Scuole, PARATICO, Brescia,  Lombardia, Italia",POINT
F.P. Piazza Europa,PASSIRANO,"Piazza Europa, 25050, Passirano, Brescia","{'type': 'Point', 'coordinates': [10.064799712298548, 45.59895517116969]}","Piazza Europa, PASSIRANO, Brescia,  Lombardia, Italia",POINT
F.P. Via Europa,PASSIRANO,"Via Europa, 25040, Passirano, Brescia","{'type': 'Point', 'coordinates': [10.076012798674508, 45.61603482529336]}","Via Europa, PASSIRANO, Brescia,  Lombardia, Italia",POINT
F.P. Via Fratelli Rosselli,PASSIRANO,"Via Fratelli Rosselli, 25050, Passirano, Brescia","{'type': 'Point', 'coordinates': [10.084614056203016, 45.564857338979586]}","Via Fratelli Rosselli, PASSIRANO, Brescia,  Lombardia, Italia",POINT
F.P. Cimitero Fraine,PISOGNE,"Fraine, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.156700000000058, 45.817000000000064]}","Cimitero Fraine, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Cimitero Pontasio,PISOGNE,"Pontasio, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.12943000000007, 45.79527000000007]}","Cimitero Pontasio, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Govine,PISOGNE,"Govine, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.105060000000037, 45.797750000000065]}","Govine, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Loc. Boschetta,PISOGNE,"Località Boschetta, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.11586211958441, 45.818252360273526]}","Località Boschetta, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Loc. Dossello,PISOGNE,"Località Dossello, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.12237848167493, 45.808469576165166]}","Località Dossello, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Pressò,PISOGNE,"Località Pressò, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.119626928395586, 45.79969707098897]}","Pressò, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Renzò,PISOGNE,"Località Renzò, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.117198428142885, 45.805353714971396]}","Renzò, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Siniga,PISOGNE,"Siniga, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.126210000000071, 45.804440000000056]}","Siniga, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Sonvico Superiore,PISOGNE,"Località Sonvico Superiore, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.130425823419515, 45.8140877040131]}","Sonvico Superiore, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Val Palot,PISOGNE,"Val Palot, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.16865000000007, 45.803180000000054]}","Val Palot, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Via don Boldini (civ 1 inizio via),PISOGNE,"Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.106360000000052, 45.803210000000036]}","Via don Boldini (civ 1 inizio via), PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Via don Boldini (fondo via),PISOGNE,"Via Don Andrea Boldini, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.152170910736817, 45.81761235054004]}","Via don Boldini (fondo via), PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Via don Ceresetti,PISOGNE,"Via Ceresetti, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.128817293161894, 45.830954805215974]}","Via don Ceresetti, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Via don Vogini,PISOGNE,"Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.106360000000052, 45.803210000000036]}","Via don Vogini, PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Via Facchinetti (Toline),PISOGNE,"Toline, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.089950000000044, 45.788290000000075]}","Via Facchinetti (Toline), PISOGNE, Brescia,  Lombardia, Italia",POINT
F.P. Via Imavilla (Grignaghe),PISOGNE,"Via Imavilla, 25055, Pisogne, Brescia","{'type': 'Point', 'coordinates': [10.12939632379685, 45.80173387390735]}","Via Imavilla (Grignaghe), PISOGNE, Brescia,  Lombardia, Italia",POINT
P.R. Via Castelletto,POLPENAZZE DEL GARDA,"Via Castelletto, 25080, Polpenazze del Garda, Brescia","{'type': 'Point', 'coordinates': [10.496582167809953, 45.54338014408118]}","Via Castelletto, POLPENAZZE DEL GARDA, Brescia,  Lombardia, Italia",POINT
P.R. Via dei Prati,POLPENAZZE DEL GARDA,"Via dei Prati, 25080, Polpenazze del Garda, Brescia","{'type': 'Point', 'coordinates': [10.502555670223902, 45.548579520192504]}","Via dei Prati, POLPENAZZE DEL GARDA, Brescia,  Lombardia, Italia",POINT
P.R. Via Novaglio,POLPENAZZE DEL GARDA,"Via Novaglio, 25080, Polpenazze del Garda, Brescia","{'type': 'Point', 'coordinates': [10.508215576827862, 45.556181136582836]}","Via Novaglio, POLPENAZZE DEL GARDA, Brescia,  Lombardia, Italia",POINT
F.P. Piazza S.Andrea,POMPIANO,"Piazza Sant'Andrea, 25030, Pompiano, Brescia","{'type': 'Point', 'coordinates': [9.98791579084625, 45.431162637425146]}","Piazza S.Andrea, POMPIANO, Brescia,  Lombardia, Italia",POINT
F.P. Via Marcolini,PONCARALE,"Via P. Marcolini, 25020, Poncarale, Brescia","{'type': 'Point', 'coordinates': [10.189226412693191, 45.45810640743704]}","Via Marcolini, PONCARALE, Brescia,  Lombardia, Italia",POINT
F.P. Via Mazzini,PONCARALE,"Via Giuseppe Mazzini, 25020, Poncarale, Brescia","{'type': 'Point', 'coordinates': [10.1716254795647, 45.45931108174118]}","Via Mazzini, PONCARALE, Brescia,  Lombardia, Italia",POINT
F.P. Via S.Martino,PONCARALE,"Via San Martino, 25020, Poncarale, Brescia","{'type': 'Point', 'coordinates': [10.201995601021245, 45.45942017317925]}","Via S.Martino, PONCARALE, Brescia,  Lombardia, Italia",POINT
F.P. Via sorelle Girelli,PONCARALE,"Via Sorelle Girelli, 25020, Poncarale, Brescia","{'type': 'Point', 'coordinates': [10.184810607974539, 45.46022301953425]}","Via sorelle Girelli, PONCARALE, Brescia,  Lombardia, Italia",POINT
F.P. Via Garibaldi,PONTOGLIO,"Via Giuseppe Garibaldi, 25037, Pontoglio, Brescia","{'type': 'Point', 'coordinates': [9.853040948087719, 45.56656647825796]}","Via Garibaldi, PONTOGLIO, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Alpini,POZZOLENGO,"Piazza degli Alpini, 25010, Pozzolengo, Brescia","{'type': 'Point', 'coordinates': [10.626988796498281, 45.39937107122561]}","Piazza Alpini, POZZOLENGO, Brescia,  Lombardia, Italia",POINT
P.R. Via Castello,POZZOLENGO,"Via Castello, 25010, Pozzolengo, Brescia","{'type': 'Point', 'coordinates': [10.626543299553177, 45.40433566009486]}","Via Castello, POZZOLENGO, Brescia,  Lombardia, Italia",POINT
P.R. Via Gavardina,PREVALLE,"Via Gavardina, 25080, Prevalle, Brescia","{'type': 'Point', 'coordinates': [10.405092923688793, 45.52667365811802]}","Via Gavardina, PREVALLE, Brescia,  Lombardia, Italia",POINT
P.R. Carducci,PREVALLE,"Via Giosuè Carducci, 25080, Prevalle, Brescia","{'type': 'Point', 'coordinates': [10.40693702546248, 45.53948410082719]}","Carducci, PREVALLE, Brescia,  Lombardia, Italia",POINT
P.R. Via Bonsignori,PREVALLE,"Via Bonsignori, 25080, Prevalle, Brescia","{'type': 'Point', 'coordinates': [10.42140209089765, 45.550278393931755]}","Via Bonsignori, PREVALLE, Brescia,  Lombardia, Italia",POINT
F.P. Via Olimpia,PROVAGLIO D’ISEO,"Via Olimpia, 25050, Provaglio d'Iseo, Brescia","{'type': 'Point', 'coordinates': [10.043037628546063, 45.63763548404257]}","Via Olimpia, PROVAGLIO D’ISEO, Brescia,  Lombardia, Italia",POINT
F.P. Via C. Alberto,PROVAGLIO D’ISEO,"Via Carlo Alberto, 25050, Provaglio d'Iseo, Brescia","{'type': 'Point', 'coordinates': [10.060926208311132, 45.6170696203753]}","Via C. Alberto, PROVAGLIO D’ISEO, Brescia,  Lombardia, Italia",POINT
F.P. Via Cave,PROVAGLIO D’ISEO,"Via Cave, 25050, Provaglio d'Iseo, Brescia","{'type': 'Point', 'coordinates': [10.03437946938751, 45.62480947467777]}","Via Cave, PROVAGLIO D’ISEO, Brescia,  Lombardia, Italia",POINT
P.R. Via Nazionale,PUEGNAGO SUL GARDA,"Via Nazionale, 25080, Puegnago del Garda, Brescia","{'type': 'Point', 'coordinates': [10.522617907543406, 45.58053311752574]}","Via Nazionale, PUEGNAGO SUL GARDA, Brescia,  Lombardia, Italia",POINT
P.R. Via Palazzi,PUEGNAGO SUL GARDA,"Garda, Sonico, Brescia","{'type': 'Point', 'coordinates': [10.353720000000067, 46.126550000000066]}","Via Palazzi, PUEGNAGO SUL GARDA, Brescia,  Lombardia, Italia",POINT
P.R. Via Provinciale,PUEGNAGO SUL GARDA,"Via Provinciale, 25080, Puegnago del Garda, Brescia","{'type': 'Point', 'coordinates': [10.515866466202144, 45.57131948111282]}","Via Provinciale, PUEGNAGO SUL GARDA, Brescia,  Lombardia, Italia",POINT
F.P. Via Buozzi,QUINZANO D’OGLIO,"Via Bruno Buozzi, 25027, Quinzano d'Oglio, Brescia","{'type': 'Point', 'coordinates': [10.01340455392516, 45.32121365734628]}","Via Buozzi, QUINZANO D’OGLIO, Brescia,  Lombardia, Italia",POINT
F.P. Via Gandini,QUINZANO D’OGLIO,"Viale Gandini, 25027, Quinzano d'Oglio, Brescia","{'type': 'Point', 'coordinates': [10.010126122490064, 45.312919564074654]}","Via Gandini, QUINZANO D’OGLIO, Brescia,  Lombardia, Italia",POINT
F.P. Via Giotto,QUINZANO D’OGLIO,"Via Giotto, 25027, Quinzano d'Oglio, Brescia","{'type': 'Point', 'coordinates': [10.017002145690231, 45.306207661401125]}","Via Giotto, QUINZANO D’OGLIO, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Feltrinelli,REMEDELLO,"Piazza Giangiacomo Feltrinelli, 25010, Remedello, Brescia","{'type': 'Point', 'coordinates': [10.381670355573423, 45.2601120954706]}","Piazza Feltrinelli, REMEDELLO, Brescia,  Lombardia, Italia",POINT
P.R. Via Garibaldi,REMEDELLO,"Via Giuseppe Garibaldi, 25010, Remedello, Brescia","{'type': 'Point', 'coordinates': [10.373031000000015, 45.27986850000001]}","Via Garibaldi, REMEDELLO, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Feltrinelli,REMEDELLO,"Piazza Giangiacomo Feltrinelli, 25010, Remedello, Brescia","{'type': 'Point', 'coordinates': [10.381670355573423, 45.2601120954706]}","Piazza Feltrinelli, REMEDELLO, Brescia,  Lombardia, Italia",POINT
P.R. Via Almici,REZZATO,"Rezzato, Brescia","{'type': 'Point', 'coordinates': [10.32892000000004, 45.51257000000004]}","Via Almici, REZZATO, Brescia,  Lombardia, Italia",POINT
P.R. Via Giovanni XXIII,REZZATO,"Via Papa Giovanni XXIII, 25086, Rezzato, Brescia","{'type': 'Point', 'coordinates': [10.307566926609088, 45.506341745240086]}","Via Giovanni XXIII, REZZATO, Brescia,  Lombardia, Italia",POINT
P.R. Via Monte Grappa,REZZATO,"Via Monte Grappa, 25086, Rezzato, Brescia","{'type': 'Point', 'coordinates': [10.323403470766142, 45.51500429233857]}","Via Monte Grappa, REZZATO, Brescia,  Lombardia, Italia",POINT
F.P. Oratorio S. Giuseppe,ROVATO,"Via San Giuseppe, 25038, Rovato, Brescia","{'type': 'Point', 'coordinates': [9.99281259334293, 45.53209900832134]}","Oratorio S. Giuseppe, ROVATO, Brescia,  Lombardia, Italia",POINT
F.P. Via Gigli,ROVATO,"Via Lorenzo Gigli, 25038, Rovato, Brescia","{'type': 'Point', 'coordinates': [9.991109610082797, 45.56432179225111]}","Via Gigli, ROVATO, Brescia,  Lombardia, Italia",POINT
F.P. Via Milano (Lodetto),ROVATO,"Via Milano, 25038, Rovato, Brescia","{'type': 'Point', 'coordinates': [10.01714561696205, 45.54970848050631]}","Via Milano (Lodetto), ROVATO, Brescia,  Lombardia, Italia",POINT
F.P. Via S. Anna,ROVATO,"Via Sant'Anna, 25038, Rovato, Brescia","{'type': 'Point', 'coordinates': [10.000306133552504, 45.54402327183072]}","Via S. Anna, ROVATO, Brescia,  Lombardia, Italia",POINT
F.P. Piazza Martiri della Libertà,RUDIANO,"Piazza Martiri della Libertà, 25030, Rudiano, Brescia","{'type': 'Point', 'coordinates': [9.883886670278168, 45.48772757894912]}","Piazza Martiri della Libertà, RUDIANO, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Bresciani,Salò,"Viale Brescia, 25087, Salò, Brescia","{'type': 'Point', 'coordinates': [10.516406641350695, 45.60913262763632]}","Piazza Bresciani, Salò, Brescia,  Lombardia, Italia",POINT
P.R. Via Chiesa (Campoverde),Salò,"Via Chiesa, 25087, Salò, Brescia","{'type': 'Point', 'coordinates': [10.505697010958043, 45.60546267884225]}","Via Chiesa (Campoverde), Salò, Brescia,  Lombardia, Italia",POINT
P.R. Via Delle Fontane (Villa),Salò,"Via delle Fontane, 25087, Salò, Brescia","{'type': 'Point', 'coordinates': [10.50826100181988, 45.59306379927206]}","Via Delle Fontane (Villa), Salò, Brescia,  Lombardia, Italia",POINT
P.R. Via Europa Cunettone,Salò,"Via Europa, 25087, Salò, Brescia","{'type': 'Point', 'coordinates': [10.499344828570772, 45.60558515142878]}","Via Europa Cunettone, Salò, Brescia,  Lombardia, Italia",POINT
P.R. P.zza Moniga,SAN FELICE DEL BENACO,"Piazza I. Moniga, 25010, San Felice del Benaco, Brescia","{'type': 'Point', 'coordinates': [10.547549966268999, 45.58537794940349]}","P.zza Moniga, SAN FELICE DEL BENACO, Brescia,  Lombardia, Italia",POINT
P.R. Via Benaco,SAN FELICE DEL BENACO,"Via Benaco, 25010, San Felice del Benaco, Brescia","{'type': 'Point', 'coordinates': [10.568756770447866, 45.58910867442442]}","Via Benaco, SAN FELICE DEL BENACO, Brescia,  Lombardia, Italia",POINT
P.R. Via Italia,SAN FELICE DEL BENACO,"Viale Italia, 25010, San Felice del Benaco, Brescia","{'type': 'Point', 'coordinates': [10.550703405409184, 45.587973597445085]}","Via Italia, SAN FELICE DEL BENACO, Brescia,  Lombardia, Italia",POINT
F.P. Tioli,SELLERO,"Via Tioli, 25050, Sellero, Brescia","{'type': 'Point', 'coordinates': [10.34984213781314, 46.07138757949898]}","Tioli, SELLERO, Brescia,  Lombardia, Italia",POINT
F.P. Via Caduti della Patria,SELLERO,"Via Caduti della Patria, 25050, Sellero, Brescia","{'type': 'Point', 'coordinates': [10.343454223577243, 46.055820447154495]}","Via Caduti della Patria, SELLERO, Brescia,  Lombardia, Italia",POINT
F.P. Via Colombare,SIRMIONE,"Via Colombare, 25019, Sirmione, Brescia","{'type': 'Point', 'coordinates': [10.607661679280756, 45.46867542957285]}","Via Colombare, SIRMIONE, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Umberto I,SOIANO DEL LAGO,"Piazza Umberto I, 25080, Soiano del Lago, Brescia","{'type': 'Point', 'coordinates': [10.51342882565694, 45.540242139000554]}","Piazza Umberto I, SOIANO DEL LAGO, Brescia,  Lombardia, Italia",POINT
P.R. Via Brescia,SOIANO DEL LAGO,"Via Brescia, 25080, Soiano del Lago, Brescia","{'type': 'Point', 'coordinates': [10.490454525703068, 45.521346810281244]}","Via Brescia, SOIANO DEL LAGO, Brescia,  Lombardia, Italia",POINT
F.P. P.zza S. Antonio,SONICO,"Piazza Sant'Antonio, 25048, Sonico, Brescia","{'type': 'Point', 'coordinates': [10.354606434049902, 46.1506194723992]}","P.zza S. Antonio, SONICO, Brescia,  Lombardia, Italia",POINT
F.P. P.zza S. Lorenzo,SONICO,"Località San Lorenzo, 25048, Sonico, Brescia","{'type': 'Point', 'coordinates': [10.34898232377973, 46.12676663934919]}","P.zza S. Lorenzo, SONICO, Brescia,  Lombardia, Italia",POINT
F.P. Via Don Picelli,SONICO,"Via Don Giovanni Battista Picelli, 25040, Malonno, Brescia","{'type': 'Point', 'coordinates': [10.343908118225578, 46.12362712468682]}","Via Don Picelli, SONICO, Brescia,  Lombardia, Italia",POINT
F.P. Via Valeriana,SONICO,"Via Valeriana, 25048, Sonico, Brescia","{'type': 'Point', 'coordinates': [10.352680960547447, 46.165033645799895]}","Via Valeriana, SONICO, Brescia,  Lombardia, Italia",POINT
F.P. Via Pericoli,SULZANO,Sulzano,"{'type': 'Point', 'coordinates': [10.10092000000003, 45.691250000000025]}","Via Pericoli, SULZANO, Brescia,  Lombardia, Italia",POINT
F.P. Loc. Predabbio,SULZANO,"Via Predabbio, 25058, Sulzano, Brescia","{'type': 'Point', 'coordinates': [10.120837024610815, 45.68194153520256]}","Località Predabbio, SULZANO, Brescia,  Lombardia, Italia",POINT
F.P. Via A. Diaz,SULZANO,"Via Armando Diaz, 25058, Sulzano, Brescia","{'type': 'Point', 'coordinates': [10.101729284853791, 45.687722443578444]}","Via A. Diaz, SULZANO, Brescia,  Lombardia, Italia",POINT
F.P. Via Dante Alighieri,SULZANO,"Via Dante Alighieri, 25058, Sulzano, Brescia","{'type': 'Point', 'coordinates': [10.104126613326804, 45.69151790398826]}","Via Dante Alighieri, SULZANO, Brescia,  Lombardia, Italia",POINT
F.P. Via Vertine (Palafitte),SULZANO,"Via Vertine, 25058, Sulzano, Brescia","{'type': 'Point', 'coordinates': [10.0884765701526, 45.67874170496647]}","Via Vertine (Palafitte), SULZANO, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Cavour,TIGNALE,"Piazza Camillo Benso di Cavour, 25014, Castenedolo, Brescia","{'type': 'Point', 'coordinates': [10.300581002005545, 45.46971874486879]}","Piazza Cavour, TIGNALE, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Garibaldi,TIGNALE,"Piazza Giuseppe Garibaldi, 25080, Tignale, Brescia","{'type': 'Point', 'coordinates': [10.730935869591375, 45.752796575823766]}","Piazza Garibaldi, TIGNALE, Brescia,  Lombardia, Italia",POINT
P.R. Piazza Ginestre,TIGNALE,"Tignale, Brescia","{'type': 'Point', 'coordinates': [10.72529000000003, 45.73908000000006]}","Piazza Ginestre, TIGNALE, Brescia,  Lombardia, Italia",POINT
P.R. via Pegol,TIGNALE,"Via Pegol, 25080, Tignale, Brescia","{'type': 'Point', 'coordinates': [10.708725207641233, 45.7375899797644]}","via Pegol, TIGNALE, Brescia,  Lombardia, Italia",POINT
Cimitero,TORBOLE,"Torbole, Torbole Casaglia, Brescia","{'type': 'Point', 'coordinates': [10.11471000000006, 45.51149000000004]}","Cimitero, TORBOLE, Brescia,  Lombardia, Italia",POINT
F.P. Via Mazzocchi,TORBOLE,"Via C. Mazzocchi, 25030, Torbole Casaglia, Brescia","{'type': 'Point', 'coordinates': [10.114320582822979, 45.51276180142226]}","Via Mazzocchi, TORBOLE, Brescia,  Lombardia, Italia",POINT
P.R Via Caldera,TOSCOLANO MADERNO,"Via Caldera, 25088, Toscolano Maderno, Brescia","{'type': 'Point', 'coordinates': [10.631225261503683, 45.65495343878802]}","Via Caldera, TOSCOLANO MADERNO, Brescia,  Lombardia, Italia",POINT
P.R. Via Cecina,TOSCOLANO MADERNO,"Via Cecina, 25088, Toscolano Maderno, Brescia","{'type': 'Point', 'coordinates': [10.627240880207621, 45.654062313749485]}","Via Cecina, TOSCOLANO MADERNO, Brescia,  Lombardia, Italia",POINT
P.R. Via Lungolago,TOSCOLANO MADERNO,"Toscolano Maderno, Brescia","{'type': 'Point', 'coordinates': [10.605410000000063, 45.63694000000004]}","Via Lungolago, TOSCOLANO MADERNO, Brescia,  Lombardia, Italia",POINT
P.R. Via Marconi,TOSCOLANO MADERNO,"Viale Guglielmo Marconi, 25088, Toscolano Maderno, Brescia","{'type': 'Point', 'coordinates': [10.617745905992965, 45.63921348858226]}","Via Marconi, TOSCOLANO MADERNO, Brescia,  Lombardia, Italia",POINT
P.R. Via S. Michele,TOSCOLANO MADERNO,"Via San Michele, 25088, Toscolano Maderno, Brescia","{'type': 'Point', 'coordinates': [10.619108103144079, 45.65152357140743]}","Via S. Michele, TOSCOLANO MADERNO, Brescia,  Lombardia, Italia",POINT
P.R. Via Sanico,TOSCOLANO MADERNO,"Via Sanico, 25088, Toscolano Maderno, Brescia","{'type': 'Point', 'coordinates': [10.590291730104637, 45.645821302242155]}","Via Sanico, TOSCOLANO MADERNO, Brescia,  Lombardia, Italia",POINT
